Elapsed Time (SECOND),Delivered Fuel Volume(mm3),Engine Load Factor(%,Engine Speed(rpm),Fuel Rail Temperature(Deg F),Fuel Temperature(Deg F),Intake Manifold #2 Air Temperature(Deg F),Intake Manifold #2 Pressure(psi),Intake Manifold Air Temperature(Deg F),Intake Manifold Pressure(psi),Left Exhaust Temperature(Deg F),Right Exhaust Temperature(Deg F),Throttle Position(%),Ambient Air Temperature(Deg F),Engine Coolant Temperature(Deg F),Battery Voltage(Volts),Fuel Consumption Rate(gal/h),Ground Speed(mph),Truck Payload(ton),Tank Fuel Level(%)
1:20:05 PM,62.875,7,700,129.7,77,93.4,-0.1,84.7,0,363,378,0,62,183,27.5,8,0,388.1,81
1:20:06 PM,63.625,7,700,129.7,77,93.2,-0.1,84.6,0,363,376,0,62,183,27.5,8,0,388.1,81
1:20:07 PM,63.25,7,699,129.7,77,93.2,-0.1,84.6,0,363,376,0,62,183,27.5,8,0,388.1,81
1:20:08 PM,63.625,7,700,129.7,77,93.2,-0.1,84.6,0,361,376,0,62,183,27.5,8.1,0,388.1,81
1:20:09 PM,62.625,7,700,129.7,77,93.2,-0.1,84.6,0,361,376,0,62,183,27.5,8,0,388.1,81
1:20:10 PM,63.375,7,700,129.7,77,93.2,-0.1,84.4,0,361,374,0,62,183,27.5,8,0,388.1,81
1:20:11 PM,63.5,7,700,129.9,77,93,-0.2,84.4,0,361,374,0,61,183,27.5,8,0,388.1,81
1:20:12 PM,63.625,7,700,129.9,77,93,-0.1,84.4,0,361,374,0,61,183,27.5,8.1,0,388.1,81
1:20:13 PM,66,7,697,129.9,77,92.8,-0.2,84.4,0,360,374,0,61,183,27.5,8.2,0,388.1,81
1:20:14 PM,76.5,9,693,129.9,77,92.8,-0.1,84.2,0,360,372,0,61,183,27.5,9.6,0,388.1,81
1:20:15 PM,77.375,9,697,129.9,77,92.8,-0.1,84.2,0,360,374,0,61,183,27.5,9.8,0,388.1,81
1:20:16 PM,66.625,9,705,129.9,77,92.8,-0.1,84.2,0,361,374,0,61,183,27.5,8.6,0,388.1,81
1:20:17 PM,63.125,7,708,130.1,77,92.7,-0.1,84.2,0,361,376,0,61,183,27.5,8,0,388.1,81
1:20:18 PM,62.25,7,703,130.1,77,92.7,-0.1,84,0,361,374,0,62,183,27.5,7.9,0,388.1,81
1:20:19 PM,62.75,7,701,130.1,77,92.7,-0.1,84,0,361,374,0,62,183,27.5,8,0,388.1,81
1:20:20 PM,63.5,7,700,130.1,77,92.5,-0.1,84,0,360,374,0,62,183,27.5,8,0,388.1,81
1:20:21 PM,69.375,8,697,130.1,77,92.5,-0.1,84,0,360,374,0,62,183,27.5,8.6,0,388.1,81
1:20:22 PM,71.5,8,698,130.1,77,92.5,-0.1,84,0,360,374,0,62,183,27.5,9,0,388.1,81
1:20:23 PM,70.75,8,699,130.3,77,92.5,-0.1,83.8,0,360,372,0,62,183,27.5,9,0,388.1,81
1:20:24 PM,63.75,7,706,130.3,77,92.5,-0.1,83.8,0,360,374,0,62,183,27.5,8.1,0,388.1,81
1:20:25 PM,63.875,7,702,130.3,77,92.5,-0.1,83.8,0,360,374,0,62,183,27.5,8.2,0,388.1,81
1:20:26 PM,64.25,7,700,130.3,77,92.3,-0.2,83.8,0,360,374,0,62,183,27.5,8.2,0,388.1,81
1:20:27 PM,63.25,7,700,130.3,77,92.3,-0.1,83.8,0,360,372,0,62,183,27.5,8.1,0,388.1,81
1:20:28 PM,63.375,7,700,130.3,77,92.3,-0.1,83.8,0,360,372,0,62,183,27.5,8,0,388.1,81
1:20:29 PM,63.875,7,700,130.3,77,92.3,-0.1,83.8,0,360,372,0,62,183,27.5,8.1,0,388.1,81
1:20:30 PM,63.625,7,700,130.5,77,92.1,-0.1,83.7,0,358,370,0,62,183,27.5,8.1,0,388.1,81
1:20:31 PM,63,7,701,130.5,77,92.1,-0.1,83.7,0,358,370,0,62,183,27.5,8.1,0,388.1,81
1:20:32 PM,63.375,7,699,130.5,77,92.1,-0.1,83.7,0,358,370,0,63,183,27.5,8.1,0,388.1,81
1:20:33 PM,63.5,7,701,130.5,77,92.1,-0.1,83.5,0,356,370,0,63,183,27.5,8.1,0,388.1,81
1:20:34 PM,64.125,7,700,130.5,77,91.9,-0.1,83.5,0,356,369,0,63,183,27.5,8,0,388.1,81
1:20:35 PM,63.875,7,700,130.5,77,91.9,-0.1,83.5,0,356,369,0,63,183,27.5,8.1,0,388.1,81
1:20:36 PM,64.25,7,700,130.5,77,91.9,-0.1,83.3,0,354,369,0,64,183,27.5,8.1,0,388.1,81
1:20:37 PM,63.625,7,701,130.5,77,91.9,-0.2,83.3,0,354,369,0,64,183,27.5,8.1,0,388.1,81
1:20:38 PM,63.625,7,700,130.6,77,91.8,-0.2,83.3,0,354,367,0,64,183,27.5,8.1,0,388.1,81
1:20:39 PM,64.5,7,699,130.6,77,91.8,-0.1,83.3,0,354,367,0,64,183,27.5,8,0,388.1,81
1:20:40 PM,64.25,7,700,130.6,77,91.8,-0.1,83.3,0,352,367,0,64,183,27.5,8,0,388.1,81
1:20:41 PM,64.625,7,700,130.6,77,91.8,-0.1,83.3,0,352,365,0,64,183,27.5,8.1,0,388.1,81
1:20:42 PM,63.625,7,700,130.6,77,91.6,-0.1,83.3,0,352,365,0,64,183,27.5,8.2,0,388.1,81
1:20:43 PM,64.25,7,700,130.6,77,91.6,-0.1,83.1,0,352,365,0,64,183,27.5,8.1,0,388.1,81
1:20:44 PM,64,7,700,130.6,77,91.6,-0.2,83.1,0,351,365,0,64,183,27.5,8.1,0,388.1,81
1:20:45 PM,63.5,7,700,130.6,77,91.4,-0.1,83.1,0,351,365,0,64,183,27.5,8.1,0,388.1,81
1:20:46 PM,64.625,7,700,130.8,77,91.4,-0.1,83.1,0,351,363,0,64,183,27.5,8.1,0,388.1,81
1:20:47 PM,64,7,700,130.8,77,91.4,-0.1,83.1,0,351,363,0,64,183,27.5,8,0,388.1,81
1:20:48 PM,63.5,7,701,130.8,77,91.2,-0.1,83.1,0,351,363,0,64,183,27.5,8,0,388.1,81
1:20:49 PM,63.5,7,700,130.8,77,91.2,-0.1,82.9,0,349,363,0,64,183,27.5,8.1,0,388.1,81
1:20:50 PM,64.25,7,699,130.8,77,91.2,-0.1,82.9,0,349,363,0,64,183,27.5,8.2,0,388.1,81
1:20:51 PM,63.75,7,700,130.8,77,91.2,-0.1,82.9,0,349,361,0,64,183,27.5,8.1,0,388.1,81
1:20:52 PM,63.75,7,700,130.8,77,91,-0.1,82.9,0,349,361,0,64,183,27.5,8,0,388.1,81
1:20:53 PM,63.5,7,701,130.8,77,91,-0.1,82.9,0,349,361,0,64,183,27.5,8.1,0,388.1,81
1:20:54 PM,63.875,7,700,130.8,77,91,-0.1,82.9,0,349,361,0,64,183,27.5,8.1,0,388.1,81
1:20:55 PM,63.625,7,700,131,77,91,-0.1,82.9,0,347,361,0,63,183,27.5,8.1,0,388.1,81
1:20:56 PM,64,7,700,131,77,91,-0.1,82.9,0,347,360,0,62,183,27.5,8.1,0,388.1,81
1:20:57 PM,64.5,7,700,131,77,90.9,-0.2,82.8,0,347,360,0,62,183,27.5,8.2,0,388.1,81
1:20:58 PM,64.5,7,700,131,77,90.9,-0.1,82.8,0,347,360,0,62,183,27.5,8.1,0,388.1,81
1:20:59 PM,72.625,7,700,131,77,90.9,-0.1,82.8,0,347,360,0,62,183,27.5,9,0,388.1,81
1:21:00 PM,78,9,694,131,77,90.9,-0.1,82.8,0,345,358,0,62,183,27.5,9.8,0,388.1,81
1:21:01 PM,77.5,9,698,131,77,90.7,-0.1,82.8,0,347,360,0,62,183,27.5,9.9,0,388.1,81
1:21:02 PM,67.125,9,700,131.2,77,90.7,-0.1,82.6,0,347,360,0,62,183,27.5,8.8,0,388.1,81
1:21:03 PM,62.25,7,706,131.2,77,90.7,-0.1,82.6,0,349,361,0,62,183,27.5,7.9,0,388.1,81
1:21:04 PM,63.125,7,701,131.2,77,90.5,-0.1,82.6,0,347,360,0,62,183,27.5,8,0,388.1,81
1:21:05 PM,62.75,7,700,131.2,77,90.5,-0.1,82.6,0,347,360,0,62,183,27.5,8,0,388.1,81
1:21:06 PM,63.375,7,700,131.4,77,90.5,-0.1,82.6,0,347,360,0,62,183,27.5,8,0,388.1,81
1:21:07 PM,64,7,700,131.4,77,90.5,-0.1,82.4,0,347,360,0,62,183,27.5,8.1,0,388.1,81
1:21:08 PM,64.25,7,700,131.4,77,90.3,-0.1,82.4,0,347,358,0,62,183,27.5,8.1,0,388.1,81
1:21:09 PM,63.625,7,700,131.4,77,90.3,-0.1,82.4,0,345,358,0,61,183,27.5,8,0,388.1,81
1:21:10 PM,64.375,7,700,131.4,77,90.3,-0.1,82.4,0,345,358,0,61,183,27.5,8,0,388.1,81
1:21:11 PM,64,7,700,131.4,77,90.3,-0.1,82.2,0,345,358,0,61,183,27.5,8.1,0,388.1,81
1:21:12 PM,63.75,7,700,131.5,77,90.1,-0.2,82.2,0,345,356,0,61,183,27.5,8,0,388.1,81
1:21:13 PM,63.625,7,700,131.5,77,90.1,-0.1,82.2,0,343,356,0,60,183,27.5,8,0,388.1,81
1:21:14 PM,63.875,7,700,131.5,77,90.1,-0.2,82.2,0,343,356,0,60,183,27.5,8.1,0,388.1,81
1:21:15 PM,64,7,700,131.5,77,90.1,-0.1,82,0,343,354,0,60,183,27.5,8.1,0,388.1,81
1:21:16 PM,64.25,7,700,131.5,77,90.1,-0.1,82,0,343,354,0,60,183,27.5,8.2,0,388.1,81
1:21:17 PM,62.625,7,701,131.5,77,90,-0.1,82,0,342,354,0,59,183,27.5,8,0,388.1,81
1:21:18 PM,61.125,7,701,131.5,77,90,-0.1,82,0,342,354,0,59,183,27.5,7.8,0,388.1,81
1:21:19 PM,62.125,7,700,131.5,77,90,-0.1,82,0,342,354,0,59,183,27.5,7.8,0,388.1,81
1:21:20 PM,61.5,7,700,131.5,77,90,-0.1,82,0,340,354,0,58,183,27.5,7.8,0,388.1,81
1:21:21 PM,61.375,7,701,131.7,77,89.8,-0.1,81.9,0,340,352,0,58,183,27.5,7.8,0,388.1,81
1:21:22 PM,61.375,7,700,131.7,77,89.8,-0.2,81.9,0,340,352,0,58,183,27.5,7.8,0,388.1,81
1:21:23 PM,61.375,7,700,131.7,77,89.8,-0.2,81.9,0,340,351,0,58,183,27.5,7.8,0,388.1,81
1:21:24 PM,61.875,7,700,131.7,77,89.8,-0.2,81.9,0,338,351,0,58,183,27.5,7.8,0,388.1,81
