,drxPM1,drxPM10,drxPM2.5,drxPM4,drxTPM,lannum,lanvolt,lantemp_C,lanco_ppm,hnu,vim_eng_fuel_rate,vim_eng_ground_spd,vim_eng_load,vim_eng_payload,vim_eng_rpm,et_eng_fuel_rate,et_eng_ground_spd,et_eng_load,et_eng_rpm,ae52_BC,ae52_UVPM,co2bg_CO2ppm,co2tpi_CO2ppm,co2dil_CO2ppm,flDPI_Flow,flFP1_Flow,flFP2_Flow,flPressure1_kPa,flPressure2_kPa,flPressure4_kPa,flPressure5_kPa,flTemp1_F,flTemp2_F,flTemp4_F,flTemp5_F,flVPO_Flow,gps_elevation,gps_latitude,gps_longitude,gps_velocity,gps2_elevation,gps2_latitude,gps2_longitude,gps2_velocity,testo_CO2,testo_CO2i,testo_COppm,testo_NO2ppm,testo_NOppm,testo_O2percent,testo_Pabs_hPa2,testo_Pump_Lmin,testo_SO2ppm,testo_Ta_C,testo_Tf_C
2015-04-12 14:44:19,5.88,5.88,5.88,5.88,5.88,12456,0.61624,22.622,61.624,2.7,0.0,21.748,0.0,0.0,1382.0,114.6,8.2,60.0,1528.0,3421111.0,2245972.0,432.0,51054.95,9168.55,30.28,5.295,5.193,101.3,101.3,101.3,99.0,21.28,22.11,19.2,31.99,17.032,356.698360656,5703.48880328,11142.1637098,14.8737704918,269.7,5703.4864,11142.1716,1.3,0.0,0.54,16.0,2.0,28.9,20.8,962.0,1.11,0.0,26.0,27.0
2015-04-12 14:44:20,4.09,4.09,4.09,4.09,4.09,12457,0.63725,22.622,63.725,2.7,0.0,21.748,0.0,0.0,1371.5,88.3,10.0,49.0,1618.0,3544252.4,2266529.3,432.0,54098.2,10265.9,30.36,5.51,5.383,101.3,101.3,101.3,99.22,21.25,22.1,19.16,31.96,17.393,357.273770492,5703.49197746,11142.1638574,14.9053278689,269.5,5703.4897,11142.1678,1.3,0.0,0.54,16.0,2.0,28.9,20.69,962.0,1.12,0.0,26.0,27.0
2015-04-12 14:44:21,3.29,3.29,3.29,3.29,3.29,12458,0.64981,22.624,64.981,2.7,0.0,21.748,0.0,0.0,1391.5,57.3,11.6,37.0,1681.0,3667393.8,2287086.6,432.0,55384.7666667,9894.4,30.28,5.305,5.281,101.3,101.3,101.3,99.39,21.25,22.09,19.16,31.95,17.261,357.849180328,5703.49515164,11142.1640049,14.9368852459,269.5,5703.4934,11142.1653,1.2,0.0,0.54,16.3,1.8,35.9,20.69,962.0,1.12,0.0,26.0,27.0
2015-04-12 14:44:22,3.01,3.01,3.01,3.01,3.01,12459,0.65637,22.625,65.637,2.8,0.0,21.748,0.0,0.0,1385.0,7.4,9.2,7.0,1677.0,3790535.2,2307643.9,432.0,56671.3333333,9017.45,30.77,4.992,4.906,101.3,101.3,101.3,99.18,21.24,22.1,19.13,31.94,16.61,358.424590164,5703.49832582,11142.1641525,14.968442623,269.5,5703.4971,11142.1646,1.4,0.0,0.54,16.3,1.8,35.9,20.69,962.0,1.125,0.0,26.0,27.0
2015-04-12 14:44:23,3.52,3.52,3.52,3.52,3.52,12460,0.65869,22.625,65.869,2.9,0.0,22.369,0.0,0.0,1403.0,50.9,5.4,7.0,1711.0,3913676.6,2328201.2,432.0,57957.9,8140.5,30.99,4.528,4.614,101.3,101.3,101.3,98.8,21.26,22.11,19.15,31.95,15.37,359.0,5703.5015,11142.1643,15.0,269.2,5703.5015,11142.1643,1.6,0.0,0.54,16.3,1.8,35.9,20.69,962.0,1.13,0.0,26.0,27.0
2015-04-12 14:44:24,5.63,5.63,5.63,5.63,5.63,12461,0.65904,22.627,65.904,2.9,0.0,22.991,0.0,0.0,1426.5,10.4,7.7,31.0,1759.0,4036818.0,2348758.5,433.0,60166.3,6749.2,31.5,4.535,4.691,101.3,101.3,101.3,98.25,21.27,22.12,19.13,31.91,14.708,358.76484375,5703.50137612,11142.1627352,14.9983258929,269.6,5703.506,11142.1658,1.4,0.0,0.54,16.6,1.8,61.0,20.33,962.0,1.13,0.0,26.0,27.0
2015-04-12 14:44:25,8.25,8.25,8.25,8.25,8.25,12462,0.65923,22.627,65.923,3.0,0.0,22.369,0.0,0.0,1364.0,0.0,4.4,0.0,1769.0,4159959.4,2369315.8,433.0,60513.65,6534.4,30.73,4.82,4.805,101.3,101.3,101.3,98.42,21.29,22.13,19.19,31.95,15.093,358.5296875,5703.50125223,11142.1611703,14.9966517857,269.6,5703.5098,11142.168,1.2,0.0,0.54,16.6,2.4,61.0,20.33,962.0,1.12,0.0,26.0,27.0
2015-04-12 14:44:26,10.1,10.1,10.1,10.1,10.1,12463,0.66384,22.628,66.384,3.0,0.0,21.437,0.0,0.0,1333.5,0.0,2.9,0.0,1752.0,4283100.8,2389873.1,433.0,60861.0,6319.6,30.81,5.116,5.047,101.3,101.3,101.3,98.4,21.27,22.12,19.17,31.95,15.679,358.29453125,5703.50112835,11142.1596055,14.9949776786,269.3,5703.5125,11142.1725,1.1,0.0,1.08,16.7,2.8,61.0,20.18,962.0,1.12,0.0,26.0,27.0
2015-04-12 14:44:27,8.46,8.46,8.46,8.46,8.46,12464,0.67327,22.628,67.327,3.1,95.828,20.816,48.0,0.0,1652.5,38.0,2.1,0.0,1775.0,4406242.2,2410430.4,433.0,57525.4,7387.8,30.79,5.057,5.028,101.3,101.3,101.3,98.48,21.27,22.12,19.17,31.93,15.865,358.059375,5703.50100446,11142.1580406,14.9933035714,269.3,5703.5148,11142.1789,1.2,0.0,1.08,16.7,2.8,70.9,20.18,961.8,1.12,0.0,26.0,27.0
2015-04-12 14:44:28,4.92,4.92,4.92,4.92,4.92,12465,0.68517,22.63,68.517,3.1,0.0,21.437,0.0,0.0,1879.0,0.0,2.6,0.0,1784.0,4529383.6,2430987.7,433.0,56056.55,8130.4,30.69,5.138,5.042,101.3,101.3,101.3,98.65,21.27,22.12,19.17,31.95,16.228,357.82421875,5703.50088058,11142.1564758,14.9916294643,268.8,5703.5169,11142.186,1.1,0.0,1.08,16.75,2.8,63.55,20.26,961.8,1.115,0.0,26.0,27.0
2015-04-12 14:44:29,2.8,2.8,2.8,2.8,2.8,12466,0.69745,22.631,69.745,3.1,0.0,21.748,0.0,0.0,1787.5,0.0,2.0,0.0,1739.0,4652525.0,2451545.0,433.0,54587.7,8873.0,30.65,5.272,5.149,101.3,101.3,101.3,98.74,21.26,22.11,19.16,31.96,16.406,357.5890625,5703.5007567,11142.1549109,14.9899553571,268.9,5703.5182,11142.1918,1.1,0.0,1.08,16.8,2.8,56.2,20.34,961.8,1.11,0.0,26.0,27.0
2015-04-12 14:44:30,1.97,1.97,1.97,1.97,1.97,12467,0.70455,22.631,70.455,3.1,0.0,22.369,0.0,0.0,1482.5,0.0,1.7,0.0,1685.0,4453020.5,2324301.1,434.0,56057.4,8404.9,30.51,5.162,5.255,101.3,101.3,101.3,98.95,21.26,22.12,19.17,31.94,16.563,357.35390625,5703.50063281,11142.1533461,14.98828125,268.8,5703.5188,11142.199,1.1,0.0,1.08,16.8,2.6,56.2,20.34,961.8,1.12,0.0,26.0,27.0
2015-04-12 14:44:31,1.85,1.85,1.85,1.85,1.85,12468,0.7055,22.633,70.55,3.2,0.0,23.923,0.0,0.0,1505.5,9.0,1.4,0.0,1634.0,4253516.0,2197057.2,434.0,57468.95,7543.95,30.66,5.173,5.23,101.3,101.3,101.3,99.04,21.25,22.1,19.15,31.96,16.647,357.11875,5703.50050893,11142.1517813,14.9866071429,268.5,5703.5193,11142.207,1.3,0.0,0.83,16.8,2.6,56.2,20.34,961.8,1.12,0.0,26.0,27.0
2015-04-12 14:44:32,2.0,2.0,2.0,2.0,2.0,12469,0.70401,22.633,70.401,3.8,0.0,22.991,0.0,0.0,1439.5,100.9,2.7,37.0,1623.0,4054011.5,2069813.3,434.0,58880.5,6683.0,31.47,4.498,4.612,101.3,101.3,101.3,98.42,21.27,22.11,19.11,31.9,15.192,356.88359375,5703.50038504,11142.1502164,14.9849330357,268.6,5703.5187,11142.2141,1.1,0.0,0.83,17.2,2.6,39.9,20.44,961.8,1.12,0.0,26.0,27.0
2015-04-12 14:44:33,2.88,2.88,2.88,2.88,2.88,12470,0.70249,22.634,70.249,3.8,0.0,21.748,0.0,0.0,1391.5,53.2,6.1,50.0,1651.0,3854507.0,1942569.4,434.0,58958.9,5620.4,31.29,4.393,4.523,101.3,101.3,101.3,97.92,21.28,22.14,19.14,31.9,14.512,356.6484375,5703.50026116,11142.1486516,14.9832589286,268.5,5703.5177,11142.2206,1.3,0.0,0.83,17.2,2.6,39.9,20.37,961.8,1.11,0.0,26.0,27.0
2015-04-12 14:44:34,3.94,3.94,3.94,3.94,3.94,12471,0.70138,22.636,70.138,3.8,0.0,21.748,0.0,0.0,1362.0,42.1,5.4,6.0,1689.0,3655002.5,1815325.5,434.5,58154.7,5371.9,30.94,4.74,4.95,101.3,101.3,101.3,97.75,21.29,22.15,19.19,31.94,14.463,356.41328125,5703.50013728,11142.1470867,14.9815848214,268.6,5703.5172,11142.2271,1.2,0.0,0.83,17.35,2.6,36.1,20.37,961.8,1.11,0.0,26.0,27.0
2015-04-12 14:44:35,3.88,3.88,3.88,3.88,3.88,12472,0.701,22.636,70.1,3.8,0.0,21.437,0.0,0.0,1347.5,98.3,7.7,48.0,1697.0,3455498.0,1688081.6,435.0,57350.5,5123.4,31.51,4.918,4.936,101.3,101.3,101.3,97.61,21.27,22.17,19.15,31.91,14.948,356.178125,5703.50001339,11142.1455219,14.9799107143,268.6,5703.5163,11142.2335,1.1,0.0,0.83,17.5,2.6,32.3,20.37,961.8,1.11,0.0,26.0,27.0
2015-04-12 14:44:36,3.39,3.39,3.39,3.39,3.39,12473,0.70096,22.637,70.096,3.8,0.0,21.437,0.0,0.0,1362.0,99.2,9.9,39.0,1737.0,3255993.5,1560837.7,435.0,54206.8,5500.0,31.22,4.889,5.006,101.3,101.3,101.3,97.46,21.29,22.19,19.17,31.91,14.873,355.94296875,5703.49988951,11142.143957,14.9782366071,268.7,5703.5154,11142.2396,1.3,0.0,0.83,17.5,2.6,32.3,20.37,961.8,1.1,0.0,26.0,27.0
2015-04-12 14:44:37,2.56,2.56,2.56,2.56,2.56,12474,0.7015,22.637,70.15,3.8,0.0,20.816,0.0,0.0,1314.5,86.8,14.9,64.0,1841.0,3056489.0,1433593.8,435.0,52807.75,5861.55,31.06,5.101,4.881,101.3,101.3,101.3,97.67,21.27,22.18,19.16,31.91,15.905,355.7078125,5703.49976563,11142.1423922,14.9765625,268.7,5703.5148,11142.2452,1.1,0.0,0.95,17.8,2.6,27.7,20.41,961.8,1.1,0.0,26.0,27.0
2015-04-12 14:44:38,1.35,1.35,1.35,1.35,1.35,12475,0.69966,22.639,69.966,3.7,0.0,18.952,0.0,0.0,1157.5,83.5,10.9,28.0,1436.0,2856984.5,1306349.9,435.0,51408.7,6223.1,30.81,5.013,4.974,101.3,101.3,101.3,97.85,21.27,22.15,19.17,31.94,16.095,355.47265625,5703.49964174,11142.1408273,14.9748883929,268.8,5703.5145,11142.2508,1.3,0.0,0.95,17.8,2.8,27.7,20.57,961.8,1.09,0.0,26.0,27.0
2015-04-12 14:44:39,0.79,0.795,0.79,0.791,0.795,12476,0.69543,22.64,69.543,3.7,0.0,16.777,0.0,0.0,1446.5,42.5,9.5,39.0,1525.0,2657480.0,1179106.0,435.0,52024.7,6153.0,31.16,5.248,4.996,101.3,101.3,101.3,98.11,21.25,22.13,19.13,31.92,16.576,355.2375,5703.49951786,11142.1392625,14.9732142857,268.8,5703.5146,11142.2565,1.1,0.0,0.95,18.1,2.4,23.2,20.57,961.8,1.09,0.0,26.0,27.0
2015-04-12 14:44:40,0.649,0.651,0.649,0.649,0.651,12477,0.68639,22.64,68.639,3.6,0.0,16.466,0.0,0.0,1397.0,0.0,4.8,0.0,1564.0,2539263.2,1129396.1,435.0,52545.65,5671.23333333,31.46,5.077,4.996,101.3,101.3,101.3,97.88,21.24,22.14,19.13,31.92,16.092,355.00234375,5703.49939397,11142.1376977,14.9715401786,268.4,5703.5137,11142.2637,1.3,0.0,0.95,18.1,2.4,23.2,20.57,961.8,1.09,0.0,26.0,27.0
2015-04-12 14:44:41,0.755,0.755,0.755,0.755,0.755,12478,0.67433,22.642,67.433,3.6,20.42,16.466,7.0,0.0,1418.0,0.0,2.8,0.0,1563.0,2421046.4,1079686.2,435.0,53066.6,5189.46666667,30.96,5.012,4.96,101.3,101.3,101.3,97.72,21.28,22.16,19.15,31.94,15.969,354.7671875,5703.49927009,11142.1361328,14.9698660714,268.5,5703.5143,11142.2702,1.4,0.0,0.95,18.1,2.4,23.2,20.57,961.8,1.09,0.0,26.0,27.0
2015-04-12 14:44:42,1.14,1.14,1.14,1.14,1.14,12479,0.66121,22.643,66.121,3.6,93.992,18.33,48.0,0.0,1546.5,0.0,2.0,0.0,1597.0,2302829.6,1029976.3,435.0,53794.9,4707.7,31.52,4.876,4.932,101.3,101.3,101.3,98.01,21.26,22.15,19.14,31.89,16.191,354.53203125,5703.49914621,11142.134568,14.9681919643,268.0,5703.5149,11142.2781,1.1,0.0,0.95,18.3,2.4,21.1,20.64,961.8,1.09,0.0,26.0,27.0
2015-04-12 14:44:43,1.85,1.85,1.85,1.85,1.85,12480,0.64965,22.645,64.965,3.6,97.175,18.952,49.0,0.0,1622.5,0.0,1.5,0.0,1625.0,2184612.8,980266.4,435.0,53836.3,4185.95,31.29,4.833,4.978,101.3,101.3,101.3,97.54,21.28,22.17,19.14,31.92,15.389,354.296875,5703.49902232,11142.1330031,14.9665178571,268.1,5703.5159,11142.2848,1.1,0.0,0.95,18.3,2.2,21.1,20.64,961.8,1.09,0.0,26.0,27.1
2015-04-12 14:44:44,3.38,3.38,3.38,3.38,3.38,12481,0.64176,22.645,64.176,3.6,0.0,19.884,0.0,0.0,1685.0,0.0,1.2,0.0,1646.0,2066396.0,930556.5,435.0,53877.7,3664.2,31.37,4.843,5.014,101.3,101.3,101.3,97.4,21.3,22.19,19.13,31.91,15.521,354.06171875,5703.49889844,11142.1314383,14.96484375,268.3,5703.5172,11142.2914,1.1,0.0,0.71,18.7,2.2,21.1,20.63,961.8,1.09,0.0,26.0,27.1
2015-04-12 14:44:45,5.12,5.12,5.12,5.12,5.12,12482,0.63756,22.646,63.756,3.5,0.0,19.884,0.0,0.0,1685.5,0.0,1.1,0.0,1659.0,1948179.2,880846.6,435.0,54057.9666667,3479.1,31.1,5.07,4.971,101.3,101.3,101.3,97.35,21.3,22.19,19.15,31.9,15.494,353.8265625,5703.49877455,11142.1298734,14.9631696429,268.2,5703.5188,11142.2986,1.1,0.0,0.71,18.7,2.2,20.9,20.63,961.8,1.09,0.0,26.0,27.0
2015-04-12 14:44:46,6.89,6.89,6.89,6.89,6.89,12483,0.63626,22.648,63.626,3.4,0.0,19.884,0.0,0.0,1688.5,0.0,1.1,0.0,1690.0,1829962.4,831136.7,435.0,54238.2333333,3725.2,31.46,4.915,5.014,101.3,101.3,101.3,97.28,21.3,22.19,19.13,31.92,15.464,353.59140625,5703.49865067,11142.1283086,14.9614955357,267.9,5703.5198,11142.3074,1.1,0.0,0.705,18.8,2.2,20.9,20.685,961.8,1.09,0.0,26.0,27.0
2015-04-12 14:44:47,7.8,7.8,7.8,7.8,7.8,12484,0.63745,22.648,63.745,3.3,0.0,19.884,0.0,0.0,1693.0,0.0,1.1,0.0,1661.0,1711745.6,781426.8,435.0,54418.5,3971.3,31.39,4.972,5.171,101.3,101.3,101.3,97.21,21.31,22.18,19.14,31.91,15.554,353.35625,5703.49852679,11142.1267438,14.9598214286,267.7,5703.521,11142.3139,1.4,0.0,0.7,18.9,2.2,20.9,20.74,961.8,1.09,0.0,26.0,27.0
2015-04-12 14:44:48,5.43,5.43,5.43,5.43,5.43,12485,0.64038,22.649,64.038,3.3,0.0,20.505,0.0,0.0,1718.5,0.0,1.0,0.0,1545.0,1593528.8,731716.9,435.0,54820.3,4410.8,31.37,5.007,4.748,101.3,101.3,101.3,97.17,21.32,22.2,19.13,31.9,15.625,353.12109375,5703.4984029,11142.1251789,14.9581473214,267.4,5703.5229,11142.3198,1.4,0.0,0.7,18.9,1.8,19.2,20.74,961.8,1.08,0.0,25.9,27.0
2015-04-12 14:44:49,3.57,3.57,3.57,3.57,3.57,12486,0.64439,22.651,64.439,3.2,0.0,20.505,0.0,0.0,1748.5,0.0,1.0,0.0,1466.0,1475312.0,682007.0,435.0,54579.6,4635.2,31.46,5.033,5.122,101.3,101.3,101.3,97.07,21.31,22.19,19.14,31.93,15.585,352.8859375,5703.49827902,11142.1236141,14.9564732143,267.5,5703.5242,11142.3261,1.3,0.0,0.7,18.9,1.8,19.2,20.74,962.4,1.08,0.0,25.9,27.0
2015-04-12 14:44:50,2.52,2.52,2.52,2.52,2.52,12487,0.64607,22.651,64.607,3.1,0.0,19.884,0.0,0.0,1710.5,0.0,0.9,0.0,1406.0,1519767.9,714345.1,435.0,54338.9,4859.6,31.03,5.065,4.925,101.3,101.3,101.3,97.43,21.31,22.2,19.17,31.92,16.366,352.65078125,5703.49815513,11142.1220492,14.9547991071,267.0,5703.5256,11142.3319,1.1,0.0,0.51,19.1,1.6,16.3,20.89,962.4,1.08,0.0,26.0,26.9
2015-04-12 14:44:51,2.13,2.13,2.13,2.13,2.13,12488,0.64382,22.652,64.382,3.1,0.0,19.884,0.0,0.0,1692.0,0.0,0.8,0.0,1282.0,1564223.8,746683.2,435.0,55643.2,5031.3,31.35,5.201,5.085,101.3,101.3,101.3,97.53,21.28,22.2,19.14,31.93,16.177,352.415625,5703.49803125,11142.1204844,14.953125,266.6,5703.527,11142.3381,1.1,0.0,0.52,19.1,1.6,16.3,20.88,962.4,1.08,0.0,26.0,26.9
2015-04-12 14:44:52,2.0,2.0,2.0,2.0,2.0,12489,0.6384,22.654,63.84,3.0,22.203,19.884,8.0,0.0,1685.0,0.0,0.3,0.0,1517.0,1608679.7,779021.3,435.0,56803.0,4778.1,31.21,4.957,4.989,101.3,101.3,101.3,97.34,21.31,22.2,19.13,31.9,16.079,352.18046875,5703.49790737,11142.1189195,14.9514508929,266.0,5703.5279,11142.3444,1.3,0.0,0.52,19.2,1.6,16.2,20.88,962.4,1.08,0.0,26.0,26.95
2015-04-12 14:44:53,2.15,2.15,2.15,2.15,2.15,12490,0.63058,22.655,63.058,2.9,54.657,19.262,23.0,0.0,1657.5,0.0,0.6,0.0,1377.0,1653135.6,811359.4,435.0,57962.8,4524.9,30.8,5.297,4.975,101.3,101.3,101.3,97.87,21.28,22.17,19.16,31.94,16.659,351.9453125,5703.49778348,11142.1173547,14.9497767857,265.8,5703.529,11142.3502,1.4,0.0,0.52,19.3,1.6,16.1,20.88,962.4,1.08,0.0,26.0,27.0
2015-04-12 14:44:54,2.12,2.12,2.12,2.12,2.12,12491,0.62036,22.655,62.036,2.9,0.0,18.952,0.0,0.0,1622.5,0.0,0.8,0.0,1158.0,1697591.5,843697.5,435.0,57383.2,3758.6,30.77,5.149,4.975,101.3,101.3,101.3,98.09,21.28,22.15,19.14,31.93,17.088,351.71015625,5703.4976596,11142.1157898,14.9481026786,265.5,5703.5301,11142.3563,1.1,0.0,0.52,19.3,1.6,16.1,20.88,962.4,1.09,0.0,26.0,27.0
2015-04-12 14:44:55,2.32,2.32,2.32,2.32,2.32,12492,0.6096,22.657,60.96,2.9,0.0,19.262,0.0,0.0,1639.5,0.0,0.2,0.0,1231.0,1742047.4,876035.6,434.5,55525.8,3442.8,30.65,5.179,5.088,101.3,101.3,101.3,98.62,21.29,22.14,19.15,31.94,17.281,351.475,5703.49753571,11142.114225,14.9464285714,264.7,5703.5313,11142.3627,1.1,0.0,0.62,19.4,1.6,18.6,20.82,962.4,1.09,0.0,26.0,27.1
2015-04-12 14:44:56,2.34,2.34,2.34,2.34,2.34,12493,0.5988,22.658,59.88,2.9,0.0,17.709,0.0,0.0,1520.5,0.0,0.2,0.0,1379.0,1786503.3,908373.7,434.0,53668.4,3127.0,31.46,4.808,5.061,101.3,101.3,101.3,98.22,21.28,22.13,19.1,31.89,16.511,351.23984375,5703.49741183,11142.1126602,14.9447544643,264.5,5703.5326,11142.3691,1.3,0.0,0.62,19.4,1.4,18.6,20.82,962.4,1.1,0.0,26.0,27.1
2015-04-12 14:44:57,2.09,2.1,2.09,2.09,2.1,12494,0.58835,22.658,58.835,2.9,0.0,17.709,0.0,0.0,1533.5,0.0,0.5,0.0,1150.0,1830959.2,940711.8,434.0,50046.5,2672.8,31.17,5.007,4.957,101.3,101.3,101.3,98.2,21.26,22.15,19.13,31.89,16.282,351.0046875,5703.49728795,11142.1110953,14.9430803571,264.5,5703.5337,11142.3759,1.3,0.0,0.62,19.7,1.4,20.2,20.84,962.4,1.1,0.0,26.0,27.1
2015-04-12 14:44:58,6.22,6.22,6.22,6.22,6.22,12495,0.57671,22.66,57.671,2.9,0.0,17.709,0.0,0.0,1502.5,0.0,0.6,0.0,1007.0,1875415.1,973049.9,434.0,48645.7,2475.3,31.24,4.728,4.942,101.3,101.3,101.3,97.6,21.29,22.19,19.14,31.9,15.311,350.76953125,5703.49716406,11142.1095305,14.94140625,264.3,5703.5351,11142.3831,1.1,0.0,0.62,19.7,1.4,20.2,20.84,962.4,1.1,0.0,26.0,27.1
2015-04-12 14:44:59,14.2,14.2,14.2,14.2,14.2,12496,0.56569,22.661,56.569,2.9,0.0,16.777,0.0,0.0,1452.5,82.1,1.1,51.0,1282.0,1919871.0,1005388.0,434.0,47244.9,2277.8,31.37,4.755,4.757,101.3,101.3,101.3,97.42,21.31,22.2,19.14,31.88,15.257,350.534375,5703.49704018,11142.1079656,14.9397321429,264.1,5703.5363,11142.3902,1.3,0.0,0.62,19.7,1.4,20.2,20.84,962.4,1.1,0.0,26.0,27.1
2015-04-12 14:45:00,15.5,15.5,15.5,15.5,15.5,12497,0.56039,22.661,56.039,2.9,0.0,16.466,0.0,0.0,1401.5,99.1,2.3,50.0,1592.0,2017264.3,1067482.2,434.0,41797.9,2227.7,31.32,4.825,5.081,101.3,101.3,101.3,97.29,21.33,22.19,19.15,31.93,15.074,350.29921875,5703.49691629,11142.1064008,14.9380580357,263.8,5703.5377,11142.3978,1.3,0.0,0.62,20.0,1.4,20.2,20.94,962.4,1.1,0.0,26.0,27.1
2015-04-12 14:45:01,13.0,13.0,13.0,13.0,13.0,12498,0.56378,22.663,56.378,2.9,0.0,15.845,0.0,0.0,1370.0,0.0,6.5,56.0,1831.0,2114657.6,1129576.4,434.0,38955.6,2685.1,31.44,5.277,5.246,101.3,101.3,101.3,97.16,21.29,22.19,19.14,31.9,15.282,350.0640625,5703.49679241,11142.1048359,14.9363839286,263.1,5703.5389,11142.4052,1.3,0.0,0.62,20.0,1.2,18.7,20.94,962.4,1.08,0.0,26.0,27.0
2015-04-12 14:45:02,9.58,9.58,9.58,9.58,9.58,12499,0.5729,22.664,57.29,2.9,0.0,15.845,0.0,0.0,1355.0,131.0,7.4,0.0,1666.0,2212050.9,1191670.6,434.0,36113.3,3142.5,31.33,4.876,5.014,101.3,101.3,101.3,97.17,21.33,22.21,19.14,31.89,15.591,349.82890625,5703.49666853,11142.1032711,14.9347098214,262.9,5703.5404,11142.4132,1.1,0.0,0.46,20.2,1.0,18.7,20.94,962.4,1.08,0.0,26.0,27.0
2015-04-12 14:45:03,6.58,6.58,6.58,6.58,6.58,12500,0.58267,22.664,58.267,2.9,90.888,14.913,45.0,0.0,1609.0,0.0,9.5,0.0,1792.0,2309444.2,1253764.8,434.0,34795.9,4291.0,31.44,4.956,4.968,101.3,101.3,101.3,97.11,21.33,22.21,19.13,31.89,15.718,349.59375,5703.49654464,11142.1017062,14.9330357143,262.7,5703.5419,11142.4214,1.1,0.0,0.46,20.2,1.0,15.9,20.94,962.4,1.08,0.0,26.0,27.1
2015-04-12 14:45:04,4.2,4.2,4.2,4.2,4.2,12501,0.59026,22.666,59.026,2.9,0.0,13.981,0.0,0.0,1591.5,175.6,11.6,78.0,1709.0,2406837.5,1315859.0,434.0,36386.1,4465.46666667,31.38,4.921,4.937,101.3,101.3,101.3,97.11,21.33,22.21,19.13,31.88,15.597,349.35859375,5703.49642076,11142.1001414,14.9313616071,262.6,5703.5437,11142.4295,1.1,0.0,0.46,20.2,1.0,15.9,20.94,962.4,1.075,0.0,26.0,27.1
2015-04-12 14:45:05,3.16,3.16,3.16,3.16,3.16,12502,0.59319,22.667,59.319,2.9,0.0,12.738,0.0,0.0,1482.0,0.0,9.7,0.0,1730.0,2504230.8,1377953.2,434.0,37976.3,4639.93333333,31.51,5.04,4.982,101.3,101.3,101.3,97.12,21.32,22.2,19.12,31.88,15.762,349.1234375,5703.49629688,11142.0985766,14.9296875,261.9,5703.5452,11142.4375,1.3,0.0,0.46,20.2,1.0,15.9,20.94,962.4,1.07,0.0,26.0,27.1
2015-04-12 14:45:06,2.81,2.81,2.81,2.81,2.81,12503,0.59224,22.669,59.224,2.8,88.959,12.427,47.0,0.0,1450.5,152.1,11.3,71.0,1591.0,2601624.1,1440047.4,434.0,41319.7,4814.4,31.41,5.083,4.91,101.3,101.3,101.3,97.13,21.33,22.22,19.13,31.88,15.774,348.88828125,5703.49617299,11142.0970117,14.9280133929,262.5,5703.5472,11142.4473,1.2,0.0,0.46,20.4,0.8,14.6,20.94,962.4,1.07,0.0,26.0,27.0
2015-04-12 14:45:07,2.62,2.62,2.62,2.62,2.62,12504,0.58835,22.669,58.835,2.8,106.342,13.359,55.0,0.0,1541.0,0.0,18.5,92.0,1831.0,2699017.4,1502141.6,434.0,43366.9,4618.7,31.49,4.98,4.957,101.3,101.3,101.3,97.04,21.35,22.21,19.11,31.9,15.843,348.653125,5703.49604911,11142.0954469,14.9263392857,261.4,5703.5483,11142.4551,1.1,0.0,0.46,20.4,0.8,14.6,20.94,962.4,1.07,0.0,26.0,27.0
2015-04-12 14:45:08,2.26,2.26,2.26,2.26,2.26,12505,0.58145,22.67,58.145,2.8,124.688,13.981,64.0,0.0,1587.0,167.0,14.7,0.0,1488.0,2796410.7,1564235.8,434.0,45414.1,4423.0,31.54,4.976,4.873,101.3,101.3,101.3,96.94,21.33,22.22,19.12,31.89,15.634,348.41796875,5703.49592522,11142.093882,14.9246651786,261.0,5703.55,11142.463,1.1,0.0,0.39,20.4,0.8,17.1,20.94,962.4,1.07,0.0,26.0,27.0
2015-04-12 14:45:09,1.86,1.86,1.86,1.86,1.86,12506,0.57454,22.672,57.454,2.8,141.674,14.913,69.0,0.0,1676.5,138.1,20.5,99.0,1671.0,2893804.0,1626330.0,434.0,46535.3666667,3874.4,31.58,4.993,5.072,101.3,101.3,101.3,96.84,21.33,22.2,19.11,31.88,15.73,348.1828125,5703.49580134,11142.0923172,14.9229910714,260.9,5703.5515,11142.4709,1.2,0.0,0.39,20.4,0.8,17.1,20.94,962.8,1.07,0.0,26.0,27.0
2015-04-12 14:45:10,1.45,1.45,1.45,1.45,1.45,12507,0.56649,22.672,56.649,2.8,178.883,15.224,82.0,0.0,1752.5,9.8,12.5,5.0,1705.0,2756316.7,1522251.9,434.0,47656.6333333,3665.4,31.59,5.034,5.187,101.3,101.3,101.3,96.95,21.33,22.21,19.13,31.91,15.968,347.94765625,5703.49567746,11142.0907523,14.9213169643,260.5,5703.5529,11142.4779,1.4,0.0,0.39,20.5,0.9,18.6,20.94,962.8,1.07,0.0,26.0,27.0
