,et_eng_fuel_rate,et_eng_ground_spd,et_eng_load,et_eng_rpm
2015-04-12 15:04:27,8.1,-0.2,7.0,700.0
2015-04-12 15:04:28,8.1,-0.2,7.0,700.0
2015-04-12 15:04:29,8.2,-0.2,7.0,700.0
2015-04-12 15:04:30,8.0,-0.2,7.0,700.0
2015-04-12 15:04:31,8.1,-0.2,7.0,700.0
2015-04-12 15:04:32,8.1,-0.2,7.0,700.0
2015-04-12 15:04:33,8.2,-0.2,7.0,700.0
2015-04-12 15:04:34,8.1,-0.2,7.0,700.0
2015-04-12 15:04:35,8.1,-0.2,7.0,700.0
2015-04-12 15:04:36,8.1,-0.2,7.0,700.0
2015-04-12 15:04:37,8.1,-0.2,7.0,700.0
2015-04-12 15:04:38,8.2,-0.2,7.0,700.0
2015-04-12 15:04:39,8.2,-0.2,7.0,701.0
2015-04-12 15:04:40,8.1,-0.2,7.0,701.0
2015-04-12 15:04:41,8.1,-0.2,7.0,700.0
2015-04-12 15:04:42,8.2,-0.2,7.0,700.0
2015-04-12 15:04:43,8.1,-0.2,7.0,700.0
2015-04-12 15:04:44,8.1,-0.2,7.0,700.0
2015-04-12 15:04:45,8.2,-0.2,7.0,700.0
2015-04-12 15:04:46,8.8,-0.2,7.0,700.0
2015-04-12 15:04:47,9.8,-0.2,9.0,695.0
2015-04-12 15:04:48,9.9,-0.1,9.0,699.0
2015-04-12 15:04:49,9.6,-0.2,9.0,700.0
2015-04-12 15:04:50,8.1,-0.2,7.0,708.0
2015-04-12 15:04:51,8.0,-0.2,7.0,704.0
2015-04-12 15:04:52,8.1,-0.2,7.0,701.0
2015-04-12 15:04:53,8.0,-0.2,7.0,700.0
2015-04-12 15:04:54,8.1,-0.2,7.0,700.0
2015-04-12 15:04:55,8.1,-0.2,7.0,700.0
2015-04-12 15:04:56,8.1,-0.2,7.0,700.0
2015-04-12 15:04:57,8.2,-0.2,7.0,700.0
2015-04-12 15:04:58,8.1,-0.2,7.0,700.0
2015-04-12 15:04:59,8.1,-0.2,7.0,700.0
2015-04-12 15:05:00,22.1,-0.1,11.0,646.0
2015-04-12 15:05:01,22.8,-0.1,19.0,678.0
2015-04-12 15:05:02,45.2,-0.1,48.0,852.0
2015-04-12 15:05:03,40.0,0.1,41.0,928.0
2015-04-12 15:05:04,61.1,0.6,53.0,989.0
2015-04-12 15:05:05,74.6,1.2,58.0,1122.0
2015-04-12 15:05:06,88.6,2.1,55.0,1365.0
2015-04-12 15:05:07,90.9,3.4,56.0,1583.0
2015-04-12 15:05:08,95.4,5.4,44.0,1591.0
2015-04-12 15:05:09,52.9,6.7,33.0,1716.0
2015-04-12 15:05:10,60.6,6.7,19.0,1714.0
2015-04-12 15:05:11,55.0,6.2,22.0,1779.0
2015-04-12 15:05:12,60.7,7.1,29.0,1805.0
2015-04-12 15:05:13,110.5,6.1,0.0,1382.0
2015-04-12 15:05:14,116.9,8.4,63.0,1629.0
2015-04-12 15:05:15,17.0,9.5,58.0,1495.0
2015-04-12 15:05:16,41.4,4.7,0.0,1277.0
2015-04-12 15:05:17,7.4,3.9,55.0,1513.0
2015-04-12 15:05:18,107.9,5.8,35.0,1499.0
2015-04-12 15:05:19,0.0,4.9,9.0,1298.0
2015-04-12 15:05:20,0.0,3.4,26.0,1369.0
2015-04-12 15:05:21,0.0,2.0,0.0,1014.0
2015-04-12 15:05:22,18.2,1.2,12.0,718.0
2015-04-12 15:05:23,23.3,0.9,19.0,676.0
2015-04-12 15:05:24,23.0,0.6,20.0,698.0
2015-04-12 15:05:25,24.4,0.5,22.0,690.0
2015-04-12 15:05:26,51.7,0.4,51.0,822.0
2015-04-12 15:05:27,65.3,0.8,53.0,987.0
2015-04-12 15:05:28,74.8,1.5,59.0,1103.0
2015-04-12 15:05:29,88.3,2.8,61.0,1235.0
2015-04-12 15:05:30,85.3,3.9,56.0,1370.0
2015-04-12 15:05:31,59.0,4.2,27.0,1403.0
2015-04-12 15:05:32,36.7,4.1,31.0,1480.0
2015-04-12 15:05:33,49.8,3.9,22.0,1447.0
2015-04-12 15:05:34,44.1,3.5,23.0,1366.0
2015-04-12 15:05:35,54.0,2.7,0.0,1212.0
2015-04-12 15:05:36,81.7,3.8,55.0,1330.0
2015-04-12 15:05:37,13.4,3.7,44.0,1154.0
2015-04-12 15:05:38,29.6,2.3,18.0,1227.0
2015-04-12 15:05:39,34.9,2.2,18.0,1238.0
2015-04-12 15:05:40,21.0,1.9,11.0,1078.0
2015-04-12 15:05:41,0.0,1.5,25.0,1108.0
2015-04-12 15:05:42,0.0,0.9,0.0,884.0
2015-04-12 15:05:43,0.0,0.6,0.0,822.0
2015-04-12 15:05:44,4.6,0.4,0.0,734.0
2015-04-12 15:05:45,13.9,0.3,0.0,682.0
2015-04-12 15:05:46,21.6,0.2,18.0,642.0
2015-04-12 15:05:47,23.4,0.1,21.0,685.0
2015-04-12 15:05:48,23.3,0.1,21.0,691.0
2015-04-12 15:05:49,23.0,0.2,20.0,699.0
2015-04-12 15:05:50,22.6,0.2,20.0,702.0
2015-04-12 15:05:51,22.4,0.2,19.0,702.0
2015-04-12 15:05:52,22.4,0.2,19.0,701.0
2015-04-12 15:05:53,22.2,0.2,19.0,702.0
2015-04-12 15:05:54,21.8,0.2,18.0,704.0
2015-04-12 15:05:55,22.1,0.2,18.0,698.0
2015-04-12 15:05:56,49.7,0.3,51.0,886.0
2015-04-12 15:05:57,70.5,0.5,54.0,1064.0
2015-04-12 15:05:58,85.0,1.4,58.0,1310.0
2015-04-12 15:05:59,109.1,3.8,57.0,1654.0
2015-04-12 15:06:00,122.8,8.0,67.0,1895.0
2015-04-12 15:06:01,86.2,11.6,76.0,1968.0
2015-04-12 15:06:02,82.4,12.7,70.0,1963.0
2015-04-12 15:06:03,81.6,13.3,64.0,1960.0
2015-04-12 15:06:04,84.6,14.0,65.0,1958.0
2015-04-12 15:06:05,82.1,13.7,65.0,1960.0
2015-04-12 15:06:06,81.5,13.7,64.0,1961.0
2015-04-12 15:06:07,81.2,13.7,63.0,1960.0
2015-04-12 15:06:08,79.2,13.1,62.0,1960.0
2015-04-12 15:06:09,78.9,12.9,62.0,1960.0
2015-04-12 15:06:10,77.2,12.9,61.0,1960.0
2015-04-12 15:06:11,80.1,12.4,60.0,1960.0
2015-04-12 15:06:12,78.8,12.5,61.0,1961.0
2015-04-12 15:06:13,76.4,12.5,60.0,1962.0
2015-04-12 15:06:14,73.5,12.3,58.0,1962.0
2015-04-12 15:06:15,69.3,11.2,55.0,1963.0
2015-04-12 15:06:16,0.0,10.4,54.0,1848.0
2015-04-12 15:06:17,21.4,6.4,0.0,1647.0
2015-04-12 15:06:18,104.5,9.8,77.0,1854.0
2015-04-12 15:06:19,71.1,11.4,82.0,1979.0
2015-04-12 15:06:20,61.2,10.8,58.0,1970.0
2015-04-12 15:06:21,47.9,9.7,46.0,1971.0
2015-04-12 15:06:22,68.4,9.0,36.0,1960.0
2015-04-12 15:06:23,0.0,8.3,68.0,1844.0
2015-04-12 15:06:24,0.0,4.4,0.0,1478.0
2015-04-12 15:06:25,0.0,3.0,0.0,1380.0
2015-04-12 15:06:26,0.0,1.7,0.0,1115.0
2015-04-12 15:06:27,0.0,1.1,0.0,982.0
2015-04-12 15:06:28,0.0,0.8,0.0,860.0
2015-04-12 15:06:29,4.9,0.5,0.0,807.0
2015-04-12 15:06:30,1.2,0.4,0.0,733.0
2015-04-12 15:06:31,5.9,0.2,1.0,684.0
2015-04-12 15:06:32,8.1,0.1,7.0,692.0
2015-04-12 15:06:33,7.6,0.0,7.0,698.0
2015-04-12 15:06:34,7.3,0.0,6.0,702.0
2015-04-12 15:06:35,7.2,0.0,6.0,700.0
2015-04-12 15:06:36,7.4,0.0,6.0,700.0
2015-04-12 15:06:37,7.5,0.0,6.0,699.0
2015-04-12 15:06:38,7.7,-0.1,7.0,699.0
2015-04-12 15:06:39,7.8,-0.1,7.0,699.0
2015-04-12 15:06:40,7.8,-0.1,7.0,700.0
2015-04-12 15:06:41,7.8,-0.1,7.0,700.0
2015-04-12 15:06:42,7.7,-0.1,7.0,700.0
2015-04-12 15:06:43,7.6,-0.1,7.0,701.0
2015-04-12 15:06:44,7.7,-0.1,7.0,700.0
2015-04-12 15:06:45,8.8,0.0,8.0,693.0
2015-04-12 15:06:46,9.5,-0.1,9.0,695.0
2015-04-12 15:06:47,9.4,-0.1,9.0,699.0
2015-04-12 15:06:48,7.9,-0.1,8.0,709.0
2015-04-12 15:06:49,7.7,-0.1,7.0,707.0
2015-04-12 15:06:50,7.7,-0.1,7.0,701.0
2015-04-12 15:06:51,7.8,-0.1,7.0,701.0
2015-04-12 15:06:52,7.8,-0.1,7.0,700.0
2015-04-12 15:06:53,7.8,-0.1,7.0,700.0
2015-04-12 15:06:54,7.9,-0.1,7.0,700.0
2015-04-12 15:06:55,7.8,-0.1,7.0,700.0
2015-04-12 15:06:56,7.8,-0.1,7.0,700.0
2015-04-12 15:06:57,8.0,-0.1,7.0,700.0
2015-04-12 15:06:58,7.9,-0.1,7.0,700.0
2015-04-12 15:06:59,7.9,-0.1,7.0,700.0
2015-04-12 15:07:00,7.9,-0.1,7.0,700.0
2015-04-12 15:07:01,8.0,-0.1,7.0,700.0
2015-04-12 15:07:02,7.9,-0.1,7.0,700.0
2015-04-12 15:07:03,7.9,-0.1,7.0,700.0
2015-04-12 15:07:04,8.0,-0.1,7.0,700.0
2015-04-12 15:07:05,8.1,-0.1,7.0,700.0
2015-04-12 15:07:06,8.0,-0.1,7.0,700.0
2015-04-12 15:07:07,7.9,-0.1,7.0,700.0
2015-04-12 15:07:08,7.9,-0.1,7.0,700.0
2015-04-12 15:07:09,8.0,-0.1,7.0,700.0
2015-04-12 15:07:10,8.0,-0.1,7.0,700.0
2015-04-12 15:07:11,8.0,-0.1,7.0,700.0
2015-04-12 15:07:12,8.0,-0.1,7.0,700.0
2015-04-12 15:07:13,8.0,-0.1,7.0,700.0
2015-04-12 15:07:14,8.1,-0.1,7.0,699.0
2015-04-12 15:07:15,8.0,-0.1,7.0,700.0
2015-04-12 15:07:16,8.1,-0.1,7.0,700.0
2015-04-12 15:07:17,8.0,-0.1,7.0,700.0
2015-04-12 15:07:18,8.1,0.0,7.0,700.0
2015-04-12 15:07:19,8.0,-0.1,7.0,700.0
2015-04-12 15:07:20,8.1,-0.1,7.0,700.0
2015-04-12 15:07:21,8.1,-0.1,7.0,700.0
2015-04-12 15:07:22,8.1,-0.1,7.0,700.0
2015-04-12 15:07:23,8.1,-0.1,7.0,700.0
2015-04-12 15:07:24,9.4,-0.1,9.0,692.0
2015-04-12 15:07:25,9.8,-0.1,9.0,694.0
2015-04-12 15:07:26,9.7,-0.1,9.0,698.0
2015-04-12 15:07:27,8.5,-0.1,8.0,708.0
2015-04-12 15:07:28,8.0,-0.1,7.0,706.0
2015-04-12 15:07:29,7.9,-0.1,7.0,701.0
2015-04-12 15:07:30,8.0,-0.1,7.0,701.0
2015-04-12 15:07:31,8.0,-0.1,7.0,700.0
2015-04-12 15:07:32,8.0,-0.1,7.0,700.0
2015-04-12 15:07:33,8.1,-0.1,7.0,700.0
2015-04-12 15:07:34,8.0,-0.1,7.0,700.0
2015-04-12 15:07:35,8.0,-0.1,7.0,700.0
2015-04-12 15:07:36,8.0,0.0,7.0,700.0
2015-04-12 15:07:37,8.7,-0.1,8.0,698.0
2015-04-12 15:07:38,9.0,-0.1,8.0,698.0
2015-04-12 15:07:39,9.1,-0.1,8.0,699.0
2015-04-12 15:07:40,8.8,-0.1,8.0,702.0
2015-04-12 15:07:41,12.0,0.0,8.0,701.0
2015-04-12 15:07:42,41.2,-0.1,20.0,666.0
2015-04-12 15:07:43,55.2,0.1,50.0,948.0
2015-04-12 15:07:44,76.5,0.7,56.0,1189.0
2015-04-12 15:07:45,88.0,1.8,50.0,1545.0
2015-04-12 15:07:46,109.7,4.0,53.0,1687.0
2015-04-12 15:07:47,0.0,4.8,0.0,1796.0
2015-04-12 15:07:48,78.8,6.5,61.0,1668.0
2015-04-12 15:07:49,0.0,3.8,0.0,1638.0
2015-04-12 15:07:50,28.3,2.3,4.0,1571.0
2015-04-12 15:07:51,89.4,3.1,7.0,1621.0
2015-04-12 15:07:52,73.9,5.3,49.0,1676.0
2015-04-12 15:07:53,95.2,7.6,48.0,1709.0
2015-04-12 15:07:54,50.1,10.6,75.0,1777.0
2015-04-12 15:07:55,87.8,9.2,21.0,1787.0
2015-04-12 15:07:56,95.0,9.7,82.0,1876.0
2015-04-12 15:07:57,124.6,11.6,72.0,1600.0
2015-04-12 15:07:58,30.8,8.5,8.0,1602.0
2015-04-12 15:07:59,45.2,6.5,21.0,1601.0
2015-04-12 15:08:00,15.2,4.4,0.0,1570.0
2015-04-12 15:08:01,95.5,5.5,52.0,1652.0
2015-04-12 15:08:02,63.5,8.0,31.0,1691.0
2015-04-12 15:08:03,109.9,9.1,29.0,1697.0
2015-04-12 15:08:04,168.0,13.4,84.0,1761.0
2015-04-12 15:08:05,71.4,10.1,0.0,1673.0
2015-04-12 15:08:06,132.4,11.5,73.0,1426.0
2015-04-12 15:08:07,35.7,9.1,29.0,1376.0
2015-04-12 15:08:08,107.9,5.6,1.0,1396.0
2015-04-12 15:08:09,60.2,7.1,60.0,1410.0
2015-04-12 15:08:10,97.3,5.9,21.0,1434.0
2015-04-12 15:08:11,130.0,8.1,61.0,1526.0
2015-04-12 15:08:12,136.1,10.5,68.0,1630.0
2015-04-12 15:08:13,127.1,14.5,62.0,1707.0
2015-04-12 15:08:14,67.0,14.2,28.0,1771.0
2015-04-12 15:08:15,8.0,10.6,23.0,1782.0
2015-04-12 15:08:16,57.6,5.5,0.0,1716.0
2015-04-12 15:08:17,95.0,6.9,41.0,1734.0
2015-04-12 15:08:18,62.4,9.0,29.0,1777.0
2015-04-12 15:08:19,42.6,9.0,29.0,1769.0
2015-04-12 15:08:20,82.4,8.3,23.0,1755.0
2015-04-12 15:08:21,101.5,11.7,45.0,1766.0
2015-04-12 15:08:22,101.9,13.9,47.0,1820.0
2015-04-12 15:08:23,85.6,14.0,41.0,1840.0
2015-04-12 15:08:24,138.5,11.6,0.0,1440.0
2015-04-12 15:08:25,153.7,13.2,77.0,1506.0
2015-04-12 15:08:26,181.9,16.6,88.0,1631.0
2015-04-12 15:08:27,129.2,21.0,72.0,1690.0
2015-04-12 15:08:28,49.1,16.7,21.0,1729.0
2015-04-12 15:08:29,114.7,12.7,40.0,1733.0
2015-04-12 15:08:30,166.7,15.5,75.0,1741.0
2015-04-12 15:08:31,127.1,20.9,71.0,1755.0
2015-04-12 15:08:32,55.5,18.0,28.0,1780.0
2015-04-12 15:08:33,0.0,9.1,0.0,1744.0
2015-04-12 15:08:34,29.6,5.2,3.0,1708.0
2015-04-12 15:08:35,92.7,6.5,17.0,1676.0
2015-04-12 15:08:36,103.7,9.2,48.0,1679.0
2015-04-12 15:08:37,127.6,12.4,52.0,1734.0
2015-04-12 15:08:38,12.8,5.6,0.0,1593.0
2015-04-12 15:08:39,108.7,4.5,17.0,1593.0
2015-04-12 15:08:40,105.6,7.8,62.0,1591.0
2015-04-12 15:08:41,45.6,5.2,5.0,1558.0
2015-04-12 15:08:42,83.3,7.1,39.0,1536.0
2015-04-12 15:08:43,133.4,10.5,68.0,1554.0
2015-04-12 15:08:44,91.3,11.9,57.0,1564.0
2015-04-12 15:08:45,82.6,11.6,34.0,1576.0
2015-04-12 15:08:46,167.4,16.0,84.0,1625.0
2015-04-12 15:08:47,192.4,21.0,86.0,1684.0
2015-04-12 15:08:48,122.6,24.2,84.0,1762.0
2015-04-12 15:08:49,0.0,15.0,0.0,1726.0
2015-04-12 15:08:50,0.0,6.2,0.0,1623.0
2015-04-12 15:08:51,0.0,3.7,0.0,1561.0
2015-04-12 15:08:52,58.4,2.4,0.0,1480.0
2015-04-12 15:08:53,71.3,4.5,49.0,1517.0
2015-04-12 15:08:54,65.0,6.5,44.0,1465.0
2015-04-12 15:08:55,93.3,7.6,37.0,1505.0
2015-04-12 15:08:56,68.0,9.1,37.0,1482.0
2015-04-12 15:08:57,58.7,8.8,25.0,1444.0
2015-04-12 15:08:58,12.7,5.8,15.0,1405.0
2015-04-12 15:08:59,103.3,5.0,55.0,1395.0
2015-04-12 15:09:00,115.2,7.2,59.0,1390.0
2015-04-12 15:09:01,123.0,8.6,64.0,1415.0
2015-04-12 15:09:02,140.6,11.9,73.0,1475.0
2015-04-12 15:09:03,111.1,14.1,74.0,1527.0
2015-04-12 15:09:04,62.8,13.1,31.0,1545.0
2015-04-12 15:09:05,87.1,11.7,33.0,1563.0
2015-04-12 15:09:06,89.7,11.5,33.0,1546.0
2015-04-12 15:09:07,163.4,14.8,72.0,1566.0
2015-04-12 15:09:08,186.8,20.6,95.0,1650.0
2015-04-12 15:09:09,127.2,22.4,75.0,1681.0
2015-04-12 15:09:10,169.4,23.4,68.0,1700.0
2015-04-12 15:09:11,77.5,20.8,45.0,1737.0
2015-04-12 15:09:12,107.5,19.0,51.0,1698.0
2015-04-12 15:09:13,103.7,18.8,52.0,1711.0
2015-04-12 15:09:14,0.0,15.3,0.0,1669.0
2015-04-12 15:09:15,0.0,7.3,0.0,1584.0
2015-04-12 15:09:16,71.7,5.6,7.0,1552.0
2015-04-12 15:09:17,60.9,5.8,18.0,1516.0
2015-04-12 15:09:18,93.0,7.4,41.0,1520.0
2015-04-12 15:09:19,90.4,9.8,42.0,1529.0
2015-04-12 15:09:20,61.7,9.7,24.0,1546.0
2015-04-12 15:09:21,36.7,8.7,23.0,1565.0
2015-04-12 15:09:22,46.4,6.3,13.0,1562.0
2015-04-12 15:09:23,71.2,6.9,32.0,1583.0
2015-04-12 15:09:24,70.9,6.2,13.0,1589.0
2015-04-12 15:09:25,87.2,8.4,41.0,1614.0
2015-04-12 15:09:26,52.1,8.2,23.0,1644.0
2015-04-12 15:09:27,21.3,7.2,24.0,1655.0
2015-04-12 15:09:28,0.0,4.1,0.0,1645.0
2015-04-12 15:09:29,37.8,3.4,3.0,1629.0
2015-04-12 15:09:30,42.4,3.8,16.0,1643.0
2015-04-12 15:09:31,46.6,4.4,17.0,1656.0
2015-04-12 15:09:32,0.0,3.1,0.0,1639.0
2015-04-12 15:09:33,0.0,2.2,0.0,1614.0
2015-04-12 15:09:34,9.0,1.8,0.0,1586.0
2015-04-12 15:09:35,0.0,1.4,0.0,1573.0
2015-04-12 15:09:36,0.0,1.2,0.0,1552.0
2015-04-12 15:09:37,0.0,0.9,0.0,1546.0
2015-04-12 15:09:38,0.0,0.8,0.0,1519.0
2015-04-12 15:09:39,0.0,0.8,0.0,1497.0
2015-04-12 15:09:40,0.0,0.8,0.0,1480.0
2015-04-12 15:09:41,0.0,0.6,0.0,1468.0
2015-04-12 15:09:42,0.0,0.7,0.0,1422.0
2015-04-12 15:09:43,0.0,0.6,0.0,1412.0
2015-04-12 15:09:44,0.0,0.6,0.0,1414.0
2015-04-12 15:09:45,0.0,0.6,0.0,1425.0
2015-04-12 15:09:46,0.0,0.5,0.0,1422.0
2015-04-12 15:09:47,0.0,0.5,0.0,1412.0
2015-04-12 15:09:48,0.0,0.5,0.0,1384.0
2015-04-12 15:09:49,0.0,0.5,0.0,1368.0
2015-04-12 15:09:50,0.0,0.5,0.0,1354.0
2015-04-12 15:09:51,0.0,0.4,0.0,1351.0
2015-04-12 15:09:52,0.0,0.4,0.0,1365.0
2015-04-12 15:09:53,0.0,0.4,0.0,1349.0
2015-04-12 15:09:54,0.0,0.4,0.0,1328.0
2015-04-12 15:09:55,0.0,1.2,42.0,1648.0
2015-04-12 15:09:56,0.0,0.9,0.0,1731.0
2015-04-12 15:09:57,0.0,0.9,0.0,1722.0
2015-04-12 15:09:58,0.0,0.8,0.0,1676.0
2015-04-12 15:09:59,73.2,2.2,0.0,1716.0
2015-04-12 15:10:00,0.0,2.2,0.0,1715.0
2015-04-12 15:10:01,0.0,1.6,0.0,1680.0
2015-04-12 15:10:02,96.9,2.3,17.0,1729.0
2015-04-12 15:10:03,29.9,5.6,59.0,1767.0
2015-04-12 15:10:04,0.0,3.1,0.0,1780.0
2015-04-12 15:10:05,4.6,2.0,0.0,1750.0
2015-04-12 15:10:06,0.0,1.7,0.0,1733.0
2015-04-12 15:10:07,0.0,1.1,0.0,1722.0
2015-04-12 15:10:08,73.7,2.3,26.0,1774.0
2015-04-12 15:10:09,0.0,3.3,28.0,1779.0
2015-04-12 15:10:10,0.0,2.1,0.0,1753.0
2015-04-12 15:10:11,78.1,1.8,0.0,1761.0
2015-04-12 15:10:12,74.2,5.3,48.0,1839.0
2015-04-12 15:10:13,103.5,4.9,15.0,1705.0
2015-04-12 15:10:14,0.0,4.2,12.0,1408.0
2015-04-12 15:10:15,0.0,2.1,0.0,1377.0
2015-04-12 15:10:16,2.5,1.5,0.0,1378.0
2015-04-12 15:10:17,0.0,1.0,0.0,1361.0
2015-04-12 15:10:18,83.8,1.0,2.0,1473.0
2015-04-12 15:10:19,36.6,1.3,0.0,1725.0
2015-04-12 15:10:20,59.4,3.8,34.0,1739.0
2015-04-12 15:10:21,32.8,3.2,9.0,1713.0
2015-04-12 15:10:22,120.7,6.9,24.0,1732.0
2015-04-12 15:10:23,159.9,11.1,84.0,1840.0
2015-04-12 15:10:24,145.7,11.8,72.0,1461.0
2015-04-12 15:10:25,158.4,16.3,83.0,1549.0
2015-04-12 15:10:26,90.3,16.7,57.0,1574.0
2015-04-12 15:10:27,33.5,12.3,13.0,1579.0
2015-04-12 15:10:28,0.0,5.7,0.0,1542.0
2015-04-12 15:10:29,0.0,3.3,0.0,1503.0
2015-04-12 15:10:30,46.8,3.0,15.0,1510.0
2015-04-12 15:10:31,51.0,4.3,31.0,1516.0
2015-04-12 15:10:32,0.0,3.1,3.0,1494.0
2015-04-12 15:10:33,0.0,2.1,0.0,1502.0
2015-04-12 15:10:34,0.0,1.5,0.0,1490.0
2015-04-12 15:10:35,0.0,1.1,0.0,1468.0
2015-04-12 15:10:36,18.4,0.9,0.0,1458.0
2015-04-12 15:10:37,35.2,1.6,14.0,1490.0
2015-04-12 15:10:38,9.5,1.6,1.0,1490.0
2015-04-12 15:10:39,14.9,1.4,0.0,1486.0
2015-04-12 15:10:40,26.6,1.7,13.0,1507.0
2015-04-12 15:10:41,18.5,1.4,0.0,1497.0
2015-04-12 15:10:42,27.7,1.7,12.0,1518.0
2015-04-12 15:10:43,0.0,1.8,0.0,1529.0
2015-04-12 15:10:44,0.0,1.3,0.0,1531.0
2015-04-12 15:10:45,0.0,1.0,0.0,1536.0
2015-04-12 15:10:46,0.0,0.8,0.0,1523.0
2015-04-12 15:10:47,29.8,0.8,1.0,1529.0
2015-04-12 15:10:48,0.0,1.0,0.0,1522.0
2015-04-12 15:10:49,0.0,0.8,0.0,1491.0
2015-04-12 15:10:50,3.9,0.7,0.0,1470.0
2015-04-12 15:10:51,0.0,0.7,0.0,1471.0
2015-04-12 15:10:52,0.0,0.6,0.0,1448.0
2015-04-12 15:10:53,12.9,0.5,3.0,1438.0
2015-04-12 15:10:54,22.5,1.1,10.0,1451.0
2015-04-12 15:10:55,0.0,1.2,4.0,1467.0
2015-04-12 15:10:56,14.8,0.9,2.0,1469.0
2015-04-12 15:10:57,33.9,1.8,16.0,1476.0
2015-04-12 15:10:58,0.0,1.6,10.0,1486.0
2015-04-12 15:10:59,1.1,1.3,3.0,1503.0
2015-04-12 15:11:00,1.5,1.1,0.0,1532.0
2015-04-12 15:11:01,0.0,0.9,0.0,1507.0
2015-04-12 15:11:02,0.0,0.8,0.0,1479.0
2015-04-12 15:11:03,0.0,0.6,0.0,1472.0
2015-04-12 15:11:04,0.0,0.5,0.0,1459.0
2015-04-12 15:11:05,61.4,0.6,0.0,1460.0
2015-04-12 15:11:06,81.3,2.5,40.0,1524.0
2015-04-12 15:11:07,25.8,3.5,29.0,1522.0
2015-04-12 15:11:08,0.0,1.9,0.0,1535.0
2015-04-12 15:11:09,25.8,1.7,6.0,1543.0
2015-04-12 15:11:10,34.0,1.7,8.0,1547.0
2015-04-12 15:11:11,41.9,2.4,15.0,1583.0
2015-04-12 15:11:12,42.5,3.0,17.0,1601.0
2015-04-12 15:11:13,27.0,2.9,10.0,1621.0
2015-04-12 15:11:14,0.0,2.1,0.0,1612.0
2015-04-12 15:11:15,0.0,1.4,0.0,1600.0
2015-04-12 15:11:16,0.0,1.1,0.0,1585.0
2015-04-12 15:11:17,0.0,1.4,13.0,1610.0
2015-04-12 15:11:18,0.5,1.0,0.0,1583.0
2015-04-12 15:11:19,60.7,1.0,1.0,1617.0
2015-04-12 15:11:20,75.0,2.9,27.0,1628.0
2015-04-12 15:11:21,40.4,4.6,24.0,1674.0
2015-04-12 15:11:22,15.3,3.9,10.0,1677.0
2015-04-12 15:11:23,0.0,2.8,19.0,1675.0
2015-04-12 15:11:24,13.5,2.4,6.0,1703.0
2015-04-12 15:11:25,59.0,2.2,8.0,1699.0
2015-04-12 15:11:26,36.4,3.2,16.0,1713.0
2015-04-12 15:11:27,0.0,2.6,0.0,1721.0
2015-04-12 15:11:28,0.0,1.8,0.0,1727.0
2015-04-12 15:11:29,0.0,1.2,0.0,1712.0
2015-04-12 15:11:30,0.0,0.8,0.0,1696.0
2015-04-12 15:11:31,0.0,0.9,0.0,1673.0
2015-04-12 15:11:32,0.0,0.7,0.0,1667.0
2015-04-12 15:11:33,0.0,0.7,0.0,1640.0
2015-04-12 15:11:34,0.0,0.7,0.0,1629.0
2015-04-12 15:11:35,87.2,0.8,0.0,1625.0
2015-04-12 15:11:36,88.2,3.7,52.0,1718.0
2015-04-12 15:11:37,10.5,4.6,0.0,1749.0
2015-04-12 15:11:38,0.0,2.9,0.0,1757.0
2015-04-12 15:11:39,56.1,2.2,21.0,1706.0
2015-04-12 15:11:40,60.9,3.3,21.0,1767.0
2015-04-12 15:11:41,0.0,4.6,22.0,1797.0
2015-04-12 15:11:42,0.0,2.6,0.0,1761.0
2015-04-12 15:11:43,0.0,1.8,0.0,1742.0
2015-04-12 15:11:44,0.0,1.3,0.0,1732.0
2015-04-12 15:11:45,0.0,1.1,0.0,1731.0
2015-04-12 15:11:46,0.0,0.8,0.0,1707.0
2015-04-12 15:11:47,0.0,0.9,0.0,1712.0
2015-04-12 15:11:48,0.0,0.6,0.0,1699.0
2015-04-12 15:11:49,0.0,0.6,0.0,1679.0
2015-04-12 15:11:50,0.0,0.7,0.0,1698.0
2015-04-12 15:11:51,0.0,0.7,0.0,1693.0
2015-04-12 15:11:52,0.0,0.6,0.0,1670.0
2015-04-12 15:11:53,0.0,0.6,0.0,1667.0
2015-04-12 15:11:54,0.0,0.6,0.0,1660.0
2015-04-12 15:11:55,0.0,0.5,0.0,1637.0
2015-04-12 15:11:56,0.0,0.7,0.0,1614.0
2015-04-12 15:11:57,0.0,0.5,0.0,1553.0
2015-04-12 15:11:58,18.9,0.7,0.0,1514.0
2015-04-12 15:11:59,72.9,3.0,44.0,1504.0
2015-04-12 15:12:00,78.4,2.7,21.0,1437.0
2015-04-12 15:12:01,98.7,4.1,48.0,1388.0
2015-04-12 15:12:02,0.0,5.4,53.0,1696.0
2015-04-12 15:12:03,111.1,5.2,20.0,1674.0
2015-04-12 15:12:04,143.9,8.2,60.0,1752.0
2015-04-12 15:12:05,67.3,11.9,60.0,1810.0
2015-04-12 15:12:06,50.1,6.4,7.0,1738.0
2015-04-12 15:12:07,28.8,8.4,36.0,1686.0
2015-04-12 15:12:08,62.9,6.4,23.0,1647.0
2015-04-12 15:12:09,94.6,5.4,0.0,1570.0
2015-04-12 15:12:10,50.0,6.6,13.0,1548.0
2015-04-12 15:12:11,114.8,7.0,46.0,1545.0
2015-04-12 15:12:12,0.0,6.7,18.0,1497.0
