,co2tpi_CO2ppm
2015-04-12 15:37:34,59656.3
2015-04-12 15:37:35,59062.8
2015-04-12 15:37:36,57646.3
2015-04-12 15:37:37,57328.9666667
2015-04-12 15:37:38,57011.6333333
2015-04-12 15:37:39,56694.3
2015-04-12 15:37:40,56436.65
2015-04-12 15:37:41,56179.0
2015-04-12 15:37:42,55179.4
2015-04-12 15:37:43,53800.35
2015-04-12 15:37:44,52421.3
2015-04-12 15:37:45,51196.7
2015-04-12 15:37:46,51561.6
2015-04-12 15:37:47,51926.5
2015-04-12 15:37:48,52629.2
2015-04-12 15:37:49,53081.0
2015-04-12 15:37:50,53532.8
2015-04-12 15:37:51,53961.2
2015-04-12 15:37:52,53958.2
2015-04-12 15:37:53,53955.2
2015-04-12 15:37:54,52884.9
2015-04-12 15:37:55,51762.85
2015-04-12 15:37:56,50640.8
2015-04-12 15:37:57,46572.1
2015-04-12 15:37:58,43906.85
2015-04-12 15:37:59,41241.6
2015-04-12 15:38:00,36297.1
2015-04-12 15:38:01,35502.4666667
2015-04-12 15:38:02,34707.8333333
2015-04-12 15:38:03,33913.2
2015-04-12 15:38:04,32823.5
2015-04-12 15:38:05,31733.8
2015-04-12 15:38:06,28875.5
2015-04-12 15:38:07,27045.5
2015-04-12 15:38:08,25215.5
2015-04-12 15:38:09,21635.9
2015-04-12 15:38:10,20508.6
2015-04-12 15:38:11,19381.3
2015-04-12 15:38:12,17954.8
2015-04-12 15:38:13,17672.55
2015-04-12 15:38:14,17390.3
2015-04-12 15:38:15,20381.7
2015-04-12 15:38:16,21111.45
2015-04-12 15:38:17,21841.2
2015-04-12 15:38:18,22770.9
2015-04-12 15:38:19,23566.55
2015-04-12 15:38:20,24362.2
2015-04-12 15:38:21,23255.0
2015-04-12 15:38:22,21926.65
2015-04-12 15:38:23,20598.3
2015-04-12 15:38:24,18636.7
2015-04-12 15:38:25,18620.4
2015-04-12 15:38:26,18604.1
2015-04-12 15:38:27,18587.8
2015-04-12 15:38:28,18423.7
2015-04-12 15:38:29,18259.6
2015-04-12 15:38:30,17368.8
2015-04-12 15:38:31,17388.2
2015-04-12 15:38:32,17407.6
2015-04-12 15:38:33,17268.3
2015-04-12 15:38:34,18031.0
2015-04-12 15:38:35,18793.7
2015-04-12 15:38:36,22719.3
2015-04-12 15:38:37,24140.15
2015-04-12 15:38:38,25561.0
2015-04-12 15:38:39,26279.4
2015-04-12 15:38:40,25763.65
2015-04-12 15:38:41,25247.9
2015-04-12 15:38:42,23610.8
2015-04-12 15:38:43,22878.6
2015-04-12 15:38:44,22146.4
2015-04-12 15:38:45,19777.4
2015-04-12 15:38:46,19395.4
2015-04-12 15:38:47,19013.4
2015-04-12 15:38:48,22920.3
2015-04-12 15:38:49,24130.5666667
2015-04-12 15:38:50,25340.8333333
2015-04-12 15:38:51,26551.1
2015-04-12 15:38:52,28269.85
2015-04-12 15:38:53,29988.6
2015-04-12 15:38:54,32786.3
2015-04-12 15:38:55,33762.5
2015-04-12 15:38:56,34738.7
2015-04-12 15:38:57,37411.7
2015-04-12 15:38:58,38700.05
2015-04-12 15:38:59,39988.4
2015-04-12 15:39:00,42342.8
2015-04-12 15:39:01,43400.45
2015-04-12 15:39:02,44458.1
2015-04-12 15:39:03,45303.1
2015-04-12 15:39:04,44817.1
2015-04-12 15:39:05,44331.1
2015-04-12 15:39:06,41996.4
2015-04-12 15:39:07,41261.05
2015-04-12 15:39:08,40525.7
2015-04-12 15:39:09,40899.7
2015-04-12 15:39:10,40678.2
2015-04-12 15:39:11,40456.7
2015-04-12 15:39:12,37979.7
2015-04-12 15:39:13,37275.3666667
2015-04-12 15:39:14,36571.0333333
2015-04-12 15:39:15,35866.7
2015-04-12 15:39:16,34478.35
2015-04-12 15:39:17,33090.0
2015-04-12 15:39:18,29706.2
2015-04-12 15:39:19,27855.65
2015-04-12 15:39:20,26005.1
2015-04-12 15:39:21,22346.2
2015-04-12 15:39:22,20709.9
2015-04-12 15:39:23,19073.6
2015-04-12 15:39:24,16004.5
2015-04-12 15:39:25,14666.7
2015-04-12 15:39:26,13328.9
2015-04-12 15:39:27,10957.1
2015-04-12 15:39:28,10043.65
2015-04-12 15:39:29,9130.2
2015-04-12 15:39:30,7667.0
2015-04-12 15:39:31,7948.6
2015-04-12 15:39:32,8230.2
2015-04-12 15:39:33,11521.0
2015-04-12 15:39:34,12082.15
2015-04-12 15:39:35,12643.3
2015-04-12 15:39:36,14415.1
2015-04-12 15:39:37,16238.5333333
2015-04-12 15:39:38,18061.9666667
2015-04-12 15:39:39,19885.4
2015-04-12 15:39:40,22416.65
2015-04-12 15:39:41,24947.9
2015-04-12 15:39:42,25652.4
2015-04-12 15:39:43,24780.95
2015-04-12 15:39:44,23909.5
2015-04-12 15:39:45,22035.3
2015-04-12 15:39:46,21583.75
2015-04-12 15:39:47,21132.2
2015-04-12 15:39:48,19942.3
2015-04-12 15:39:49,19716.05
2015-04-12 15:39:50,19489.8
2015-04-12 15:39:51,18604.7
2015-04-12 15:39:52,17966.6
2015-04-12 15:39:53,17328.5
2015-04-12 15:39:54,16669.4
2015-04-12 15:39:55,16432.55
2015-04-12 15:39:56,16195.7
2015-04-12 15:39:57,15313.1
2015-04-12 15:39:58,15307.75
2015-04-12 15:39:59,15302.4
2015-04-12 15:40:00,15564.1333333
2015-04-12 15:40:01,15825.8666667
2015-04-12 15:40:02,16087.6
2015-04-12 15:40:03,16047.6
2015-04-12 15:40:04,15653.2
2015-04-12 15:40:05,15258.8
2015-04-12 15:40:06,14702.9
2015-04-12 15:40:07,14513.3
2015-04-12 15:40:08,14323.7
2015-04-12 15:40:09,13200.4
2015-04-12 15:40:10,12316.05
2015-04-12 15:40:11,11431.7
2015-04-12 15:40:12,9828.1
2015-04-12 15:40:13,9087.8
2015-04-12 15:40:14,8347.5
2015-04-12 15:40:15,6975.4
2015-04-12 15:40:16,6410.15
2015-04-12 15:40:17,5844.9
2015-04-12 15:40:18,4840.8
2015-04-12 15:40:19,4421.15
2015-04-12 15:40:20,4001.5
2015-04-12 15:40:21,3275.0
2015-04-12 15:40:22,2976.05
2015-04-12 15:40:23,2677.1
2015-04-12 15:40:24,2526.8
2015-04-12 15:40:25,2376.5
2015-04-12 15:40:26,2226.2
2015-04-12 15:40:27,2240.6
2015-04-12 15:40:28,4260.75
2015-04-12 15:40:29,6280.9
2015-04-12 15:40:30,13175.5
2015-04-12 15:40:31,15698.65
2015-04-12 15:40:32,18221.8
2015-04-12 15:40:33,20616.7
2015-04-12 15:40:34,22318.15
2015-04-12 15:40:35,24019.6
2015-04-12 15:40:36,28350.8
2015-04-12 15:40:37,32355.65
2015-04-12 15:40:38,36360.5
2015-04-12 15:40:39,44179.1
2015-04-12 15:40:40,45993.25
2015-04-12 15:40:41,47807.4
2015-04-12 15:40:42,46762.2
2015-04-12 15:40:43,46473.25
2015-04-12 15:40:44,46184.3
2015-04-12 15:40:45,47993.9
2015-04-12 15:40:46,48508.65
2015-04-12 15:40:47,49023.4
2015-04-12 15:40:48,49179.9333333
2015-04-12 15:40:49,49336.4666667
2015-04-12 15:40:50,49493.0
2015-04-12 15:40:51,50416.6
2015-04-12 15:40:52,50454.0
2015-04-12 15:40:53,50491.4
2015-04-12 15:40:54,50521.1
2015-04-12 15:40:55,50536.35
2015-04-12 15:40:56,50551.6
2015-04-12 15:40:57,48914.6
2015-04-12 15:40:58,48341.2
2015-04-12 15:40:59,47767.8
2015-04-12 15:41:00,48742.0
2015-04-12 15:41:01,49116.3
2015-04-12 15:41:02,49490.6
2015-04-12 15:41:03,51001.8
2015-04-12 15:41:04,52219.8
2015-04-12 15:41:05,53437.8
2015-04-12 15:41:06,54285.2
2015-04-12 15:41:07,53022.15
2015-04-12 15:41:08,51759.1
2015-04-12 15:41:09,50936.8
2015-04-12 15:41:10,50929.2
2015-04-12 15:41:11,50921.6
2015-04-12 15:41:12,51078.2
2015-04-12 15:41:13,51234.8
2015-04-12 15:41:14,51391.4
2015-04-12 15:41:15,53754.7
2015-04-12 15:41:16,55268.1
2015-04-12 15:41:17,56781.5
2015-04-12 15:41:18,50422.0
2015-04-12 15:41:19,46317.05
2015-04-12 15:41:20,42212.1
2015-04-12 15:41:21,43892.3
2015-04-12 15:41:22,46246.45
2015-04-12 15:41:23,48600.6
2015-04-12 15:41:24,52052.7
2015-04-12 15:41:25,54761.05
2015-04-12 15:41:26,57469.4
2015-04-12 15:41:27,60940.4
2015-04-12 15:41:28,60153.25
2015-04-12 15:41:29,59366.1
2015-04-12 15:41:30,56832.9
2015-04-12 15:41:31,56144.9
2015-04-12 15:41:32,55456.9
2015-04-12 15:41:33,56173.0
2015-04-12 15:41:34,56790.7
2015-04-12 15:41:35,57408.4
2015-04-12 15:41:36,58788.8
2015-04-12 15:41:37,60169.2
2015-04-12 15:41:38,61549.6
2015-04-12 15:41:39,65338.8
2015-04-12 15:41:40,65696.3
2015-04-12 15:41:41,66053.8
2015-04-12 15:41:42,65074.7
2015-04-12 15:41:43,61069.6
2015-04-12 15:41:44,57064.5
2015-04-12 15:41:45,46391.4
2015-04-12 15:41:46,44730.95
2015-04-12 15:41:47,43070.5
2015-04-12 15:41:48,45994.9
2015-04-12 15:41:49,49183.4
2015-04-12 15:41:50,52371.9
2015-04-12 15:41:51,57628.2
2015-04-12 15:41:52,58413.25
2015-04-12 15:41:53,59198.3
2015-04-12 15:41:54,62771.1
2015-04-12 15:41:55,63894.85
2015-04-12 15:41:56,65018.6
2015-04-12 15:41:57,65508.4
2015-04-12 15:41:58,65247.6
2015-04-12 15:41:59,64986.8
2015-04-12 15:42:00,65322.0333333
2015-04-12 15:42:01,65657.2666667
2015-04-12 15:42:02,65992.5
2015-04-12 15:42:03,69150.6
2015-04-12 15:42:04,69611.7
2015-04-12 15:42:05,70072.8
2015-04-12 15:42:06,69689.6
2015-04-12 15:42:07,69158.55
2015-04-12 15:42:08,68627.5
2015-04-12 15:42:09,62319.4
2015-04-12 15:42:10,56709.0
2015-04-12 15:42:11,51098.6
2015-04-12 15:42:12,47308.3
2015-04-12 15:42:13,48519.4
2015-04-12 15:42:14,49730.5
2015-04-12 15:42:15,54322.1
2015-04-12 15:42:16,54614.1
2015-04-12 15:42:17,54906.1
2015-04-12 15:42:18,53242.8
2015-04-12 15:42:19,53124.15
2015-04-12 15:42:20,53005.5
2015-04-12 15:42:21,54194.3
2015-04-12 15:42:22,54585.45
2015-04-12 15:42:23,54976.6
2015-04-12 15:42:24,54812.7333333
2015-04-12 15:42:25,54648.8666667
2015-04-12 15:42:26,54485.0
2015-04-12 15:42:27,53541.3
2015-04-12 15:42:28,53280.85
2015-04-12 15:42:29,53020.4
2015-04-12 15:42:30,53036.5
2015-04-12 15:42:31,53687.8
2015-04-12 15:42:32,54339.1
2015-04-12 15:42:33,53663.1
2015-04-12 15:42:34,53386.55
2015-04-12 15:42:35,53110.0
2015-04-12 15:42:36,54864.9
2015-04-12 15:42:37,54939.95
2015-04-12 15:42:38,55015.0
2015-04-12 15:42:39,54404.4
2015-04-12 15:42:40,55380.9
2015-04-12 15:42:41,56357.4
2015-04-12 15:42:42,55669.8
2015-04-12 15:42:43,54973.45
2015-04-12 15:42:44,54277.1
2015-04-12 15:42:45,53899.0
2015-04-12 15:42:46,53725.65
2015-04-12 15:42:47,53552.3
2015-04-12 15:42:48,53313.0
2015-04-12 15:42:49,53073.7
2015-04-12 15:42:50,52834.4
2015-04-12 15:42:51,52893.6
2015-04-12 15:42:52,53243.55
2015-04-12 15:42:53,53593.5
2015-04-12 15:42:54,51488.8
2015-04-12 15:42:55,48246.1
2015-04-12 15:42:56,45003.4
2015-04-12 15:42:57,37129.8
2015-04-12 15:42:58,34020.2
2015-04-12 15:42:59,30910.6
2015-04-12 15:43:00,25527.4
2015-04-12 15:43:01,23347.95
2015-04-12 15:43:02,21168.5
2015-04-12 15:43:03,17453.2
2015-04-12 15:43:04,15796.25
2015-04-12 15:43:05,14139.3
2015-04-12 15:43:06,11222.2
2015-04-12 15:43:07,11164.4
2015-04-12 15:43:08,11106.6
2015-04-12 15:43:09,20145.9
2015-04-12 15:43:10,24276.1
2015-04-12 15:43:11,28406.3
2015-04-12 15:43:12,29497.8
2015-04-12 15:43:13,30589.3
2015-04-12 15:43:14,31680.8
2015-04-12 15:43:15,35227.9
2015-04-12 15:43:16,36163.1
2015-04-12 15:43:17,37098.3
2015-04-12 15:43:18,37960.6
2015-04-12 15:43:19,37043.2
2015-04-12 15:43:20,36125.8
2015-04-12 15:43:21,31801.9
2015-04-12 15:43:22,31543.5
2015-04-12 15:43:23,31285.1
2015-04-12 15:43:24,32174.7
2015-04-12 15:43:25,32348.65
2015-04-12 15:43:26,32522.6
2015-04-12 15:43:27,32538.5
2015-04-12 15:43:28,33109.35
2015-04-12 15:43:29,33680.2
2015-04-12 15:43:30,34400.0
2015-04-12 15:43:31,35036.05
2015-04-12 15:43:32,35672.1
2015-04-12 15:43:33,38561.3
2015-04-12 15:43:34,38965.8
2015-04-12 15:43:35,39370.3
2015-04-12 15:43:36,38430.7
2015-04-12 15:43:37,37491.1
2015-04-12 15:43:38,36551.5
2015-04-12 15:43:39,35281.0
2015-04-12 15:43:40,35924.9
2015-04-12 15:43:41,36568.8
2015-04-12 15:43:42,39819.8
2015-04-12 15:43:43,41827.45
2015-04-12 15:43:44,43835.1
2015-04-12 15:43:45,46619.1
2015-04-12 15:43:46,46362.0
2015-04-12 15:43:47,46104.9
2015-04-12 15:43:48,42261.4
2015-04-12 15:43:49,40036.75
2015-04-12 15:43:50,37812.1
2015-04-12 15:43:51,34567.8
2015-04-12 15:43:52,33977.35
2015-04-12 15:43:53,33386.9
2015-04-12 15:43:54,30927.8
2015-04-12 15:43:55,29101.85
2015-04-12 15:43:56,27275.9
2015-04-12 15:43:57,23605.1
2015-04-12 15:43:58,22469.0333333
2015-04-12 15:43:59,21332.9666667
2015-04-12 15:44:00,20196.9
2015-04-12 15:44:01,18618.3
2015-04-12 15:44:02,17039.7
2015-04-12 15:44:03,13982.2
2015-04-12 15:44:04,12587.95
2015-04-12 15:44:05,11193.7
2015-04-12 15:44:06,9009.1
2015-04-12 15:44:07,8104.3
2015-04-12 15:44:08,7199.5
2015-04-12 15:44:09,8361.5
2015-04-12 15:44:10,12991.8
2015-04-12 15:44:11,17622.1
2015-04-12 15:44:12,26761.9
2015-04-12 15:44:13,29901.85
2015-04-12 15:44:14,33041.8
2015-04-12 15:44:15,37337.2
2015-04-12 15:44:16,37546.3
2015-04-12 15:44:17,37755.4
2015-04-12 15:44:18,36836.1
2015-04-12 15:44:19,36620.5
2015-04-12 15:44:20,36404.9
2015-04-12 15:44:21,36113.7
2015-04-12 15:44:22,35763.8
2015-04-12 15:44:23,35413.9
2015-04-12 15:44:24,35064.0
2015-04-12 15:44:25,34143.5
2015-04-12 15:44:26,33223.0
2015-04-12 15:44:27,31121.7
2015-04-12 15:44:28,30330.55
2015-04-12 15:44:29,29539.4
2015-04-12 15:44:30,27638.4
2015-04-12 15:44:31,26048.5
2015-04-12 15:44:32,24458.6
2015-04-12 15:44:33,23726.8
2015-04-12 15:44:34,26349.8
2015-04-12 15:44:35,28972.8
2015-04-12 15:44:36,34783.8
2015-04-12 15:44:37,35300.25
2015-04-12 15:44:38,35816.7
2015-04-12 15:44:39,35579.1
2015-04-12 15:44:40,36742.75
2015-04-12 15:44:41,37906.4
2015-04-12 15:44:42,42119.6
2015-04-12 15:44:43,44266.0
2015-04-12 15:44:44,46412.4
2015-04-12 15:44:45,47186.1
2015-04-12 15:44:46,47126.8
2015-04-12 15:44:47,47067.5
2015-04-12 15:44:48,47008.2
2015-04-12 15:44:49,47020.6
2015-04-12 15:44:50,47033.0
2015-04-12 15:44:51,46550.3
2015-04-12 15:44:52,45451.85
2015-04-12 15:44:53,44353.4
2015-04-12 15:44:54,43190.0
2015-04-12 15:44:55,43511.05
2015-04-12 15:44:56,43832.1
2015-04-12 15:44:57,44805.1
2015-04-12 15:44:58,43872.8
2015-04-12 15:44:59,42940.5
2015-04-12 15:45:00,40491.7
2015-04-12 15:45:01,40716.5
2015-04-12 15:45:02,40941.3
2015-04-12 15:45:03,44499.6
2015-04-12 15:45:04,46792.15
2015-04-12 15:45:05,49084.7
2015-04-12 15:45:06,49912.4
2015-04-12 15:45:07,49139.55
2015-04-12 15:45:08,48366.7
2015-04-12 15:45:09,47573.1
2015-04-12 15:45:10,47965.2333333
2015-04-12 15:45:11,48357.3666667
2015-04-12 15:45:12,48749.5
2015-04-12 15:45:13,49553.35
2015-04-12 15:45:14,50357.2
2015-04-12 15:45:15,49375.7
2015-04-12 15:45:16,48158.45
2015-04-12 15:45:17,46941.2
2015-04-12 15:45:18,44560.8
2015-04-12 15:45:19,43588.9
2015-04-12 15:45:20,42617.0
2015-04-12 15:45:21,43699.8
2015-04-12 15:45:22,44249.25
2015-04-12 15:45:23,44798.7
2015-04-12 15:45:24,44398.8
2015-04-12 15:45:25,45140.05
2015-04-12 15:45:26,45881.3
2015-04-12 15:45:27,46276.4
2015-04-12 15:45:28,45503.15
2015-04-12 15:45:29,44729.9
2015-04-12 15:45:30,43113.6
2015-04-12 15:45:31,42416.6
2015-04-12 15:45:32,41719.6
2015-04-12 15:45:33,40731.6
2015-04-12 15:45:34,40341.8
2015-04-12 15:45:35,39952.0
2015-04-12 15:45:36,39562.2
2015-04-12 15:45:37,38347.05
2015-04-12 15:45:38,37131.9
2015-04-12 15:45:39,33923.2
2015-04-12 15:45:40,31959.7
2015-04-12 15:45:41,29996.2
2015-04-12 15:45:42,25725.3
2015-04-12 15:45:43,23903.6
2015-04-12 15:45:44,22081.9
2015-04-12 15:45:45,19674.4
2015-04-12 15:45:46,19225.0
2015-04-12 15:45:47,18775.6
2015-04-12 15:45:48,17282.8
2015-04-12 15:45:49,16289.8
2015-04-12 15:45:50,15296.8
2015-04-12 15:45:51,14414.3
2015-04-12 15:45:52,15102.15
2015-04-12 15:45:53,15790.0
2015-04-12 15:45:54,17406.2
2015-04-12 15:45:55,17455.65
2015-04-12 15:45:56,17505.1
2015-04-12 15:45:57,16931.9
2015-04-12 15:45:58,17282.2
2015-04-12 15:45:59,17632.5
2015-04-12 15:46:00,17982.8
2015-04-12 15:46:01,18586.25
2015-04-12 15:46:02,19189.7
2015-04-12 15:46:03,20746.0
2015-04-12 15:46:04,21773.95
2015-04-12 15:46:05,22801.9
2015-04-12 15:46:06,25749.4
2015-04-12 15:46:07,27595.75
2015-04-12 15:46:08,29442.1
2015-04-12 15:46:09,32926.6
2015-04-12 15:46:10,34168.1
2015-04-12 15:46:11,35409.6
2015-04-12 15:46:12,37049.8
2015-04-12 15:46:13,37254.6
2015-04-12 15:46:14,37459.4
2015-04-12 15:46:15,36560.3
2015-04-12 15:46:16,36309.8
2015-04-12 15:46:17,36059.3
2015-04-12 15:46:18,38060.7
2015-04-12 15:46:19,38972.6
2015-04-12 15:46:20,39884.5
2015-04-12 15:46:21,40764.3
2015-04-12 15:46:22,40986.1333333
2015-04-12 15:46:23,41207.9666667
2015-04-12 15:46:24,41429.8
2015-04-12 15:46:25,41230.05
2015-04-12 15:46:26,41030.3
2015-04-12 15:46:27,41654.4
2015-04-12 15:46:28,41678.1
2015-04-12 15:46:29,41701.8
2015-04-12 15:46:30,43389.2
2015-04-12 15:46:31,44484.85
2015-04-12 15:46:32,45580.5
2015-04-12 15:46:33,46998.7
2015-04-12 15:46:34,48269.15
2015-04-12 15:46:35,49539.6
2015-04-12 15:46:36,53090.7
2015-04-12 15:46:37,54556.35
2015-04-12 15:46:38,56022.0
2015-04-12 15:46:39,56732.6
2015-04-12 15:46:40,54364.65
2015-04-12 15:46:41,51996.7
2015-04-12 15:46:42,48516.3
2015-04-12 15:46:43,47941.25
2015-04-12 15:46:44,47366.2
2015-04-12 15:46:45,47801.9
2015-04-12 15:46:46,47452.3
2015-04-12 15:46:47,47102.7
2015-04-12 15:46:48,46753.1
2015-04-12 15:46:49,46085.5
2015-04-12 15:46:50,45417.9
2015-04-12 15:46:51,43836.3
2015-04-12 15:46:52,43326.25
2015-04-12 15:46:53,42816.2
2015-04-12 15:46:54,41891.8
2015-04-12 15:46:55,41829.25
2015-04-12 15:46:56,41766.7
2015-04-12 15:46:57,41515.0
2015-04-12 15:46:58,41485.3
2015-04-12 15:46:59,41455.6
2015-04-12 15:47:00,40644.5
2015-04-12 15:47:01,40210.4
2015-04-12 15:47:02,39776.3
2015-04-12 15:47:03,38836.7
2015-04-12 15:47:04,38837.5
2015-04-12 15:47:05,38838.3
2015-04-12 15:47:06,39182.9
2015-04-12 15:47:07,39382.0
2015-04-12 15:47:08,39581.1
2015-04-12 15:47:09,39571.7
2015-04-12 15:47:10,39168.9333333
2015-04-12 15:47:11,38766.1666667
2015-04-12 15:47:12,38363.4
2015-04-12 15:47:13,37423.25
2015-04-12 15:47:14,36483.1
2015-04-12 15:47:15,34031.5
2015-04-12 15:47:16,32757.7
2015-04-12 15:47:17,31483.9
2015-04-12 15:47:18,29110.6
2015-04-12 15:47:19,28081.45
2015-04-12 15:47:20,27052.3
2015-04-12 15:47:21,25083.4
2015-04-12 15:47:22,24354.55
2015-04-12 15:47:23,23625.7
2015-04-12 15:47:24,22265.6
2015-04-12 15:47:25,21634.5
2015-04-12 15:47:26,21003.4
2015-04-12 15:47:27,19946.4
2015-04-12 15:47:28,19518.7
2015-04-12 15:47:29,19091.0
2015-04-12 15:47:30,18375.6
2015-04-12 15:47:31,18050.95
2015-04-12 15:47:32,17726.3
2015-04-12 15:47:33,17380.7
2015-04-12 15:47:34,17532.9
2015-04-12 15:47:35,17685.1
2015-04-12 15:47:36,17837.3
2015-04-12 15:47:37,18226.2
2015-04-12 15:47:38,18615.1
2015-04-12 15:47:39,18579.7
2015-04-12 15:47:40,18221.9
2015-04-12 15:47:41,17864.1
2015-04-12 15:47:42,17255.2
2015-04-12 15:47:43,17081.55
2015-04-12 15:47:44,16907.9
2015-04-12 15:47:45,16814.8
2015-04-12 15:47:46,16800.7
2015-04-12 15:47:47,16786.6
2015-04-12 15:47:48,16711.7
2015-04-12 15:47:49,16631.65
2015-04-12 15:47:50,16551.6
2015-04-12 15:47:51,16262.5
2015-04-12 15:47:52,16221.05
2015-04-12 15:47:53,16179.6
2015-04-12 15:47:54,15977.3
2015-04-12 15:47:55,15914.85
2015-04-12 15:47:56,15852.4
2015-04-12 15:47:57,15799.5333333
2015-04-12 15:47:58,15746.6666667
2015-04-12 15:47:59,15693.8
2015-04-12 15:48:00,15610.4
2015-04-12 15:48:01,15528.45
2015-04-12 15:48:02,15446.5
2015-04-12 15:48:03,15335.4
2015-04-12 15:48:04,15292.4
2015-04-12 15:48:05,15249.4
2015-04-12 15:48:06,15225.5
2015-04-12 15:48:07,15230.3
2015-04-12 15:48:08,15235.1
2015-04-12 15:48:09,15245.9
2015-04-12 15:48:10,15246.0
2015-04-12 15:48:11,15246.1
2015-04-12 15:48:12,15231.7
2015-04-12 15:48:13,15222.35
2015-04-12 15:48:14,15213.0
2015-04-12 15:48:15,15142.1
2015-04-12 15:48:16,15129.15
2015-04-12 15:48:17,15116.2
2015-04-12 15:48:18,15123.4
