,flDPI_Flow,flFP1_Flow,flFP2_Flow,flPressure1_kPa,flPressure2_kPa,flPressure4_kPa,flPressure5_kPa,flTemp1_F,flTemp2_F,flTemp4_F,flTemp5_F,flVPO_Flow
2015-04-12 15:11:15,31.6,4.988,5.169,101.3,101.3,101.3,96.67,25.05,25.51,26.85,33.21,16.222
2015-04-12 15:11:16,31.73,5.188,4.857,101.3,101.3,101.3,96.5,25.05,25.56,26.86,33.2,15.906
2015-04-12 15:11:17,31.6,4.761,4.863,101.3,101.3,101.3,96.58,25.1,25.55,26.86,33.19,16.158
2015-04-12 15:11:18,31.57,5.209,5.045,101.3,101.3,101.3,96.56,25.06,25.54,26.85,33.19,15.966
2015-04-12 15:11:19,31.53,5.07,5.225,101.3,101.3,101.3,96.55,25.07,25.53,26.85,33.18,15.961
2015-04-12 15:11:20,31.51,4.942,4.793,101.3,101.3,101.3,96.58,25.09,25.57,26.86,33.21,16.001
2015-04-12 15:11:21,31.51,4.958,5.231,101.3,101.3,101.3,96.59,25.08,25.54,26.85,33.19,15.799
2015-04-12 15:11:22,31.64,5.005,4.92,101.3,101.3,101.3,96.58,25.08,25.57,26.85,33.17,15.949
2015-04-12 15:11:23,31.46,4.981,4.83,101.3,101.3,101.3,96.59,25.11,25.59,26.85,33.17,16.002
2015-04-12 15:11:24,31.52,4.979,5.115,101.3,101.3,101.3,96.86,25.1,25.56,26.84,33.2,16.29
2015-04-12 15:11:25,31.66,4.999,4.907,101.3,101.3,101.3,96.69,25.09,25.55,26.82,33.16,15.997
2015-04-12 15:11:26,31.52,4.905,4.844,101.3,101.3,101.3,96.64,25.1,25.57,26.83,33.19,16.057
2015-04-12 15:11:27,31.47,4.971,5.199,101.3,101.3,101.3,96.71,25.1,25.55,26.82,33.18,16.097
2015-04-12 15:11:28,31.4,4.657,4.959,101.3,101.3,101.3,96.84,25.13,25.57,26.83,33.18,16.169
2015-04-12 15:11:29,31.47,5.12,4.933,101.3,101.3,101.3,96.86,25.08,25.58,26.82,33.18,16.042
2015-04-12 15:11:30,31.48,5.17,4.888,101.3,101.3,101.3,96.9,25.08,25.59,26.81,33.15,16.32
2015-04-12 15:11:31,31.32,4.997,5.006,101.3,101.3,101.3,96.88,25.11,25.58,26.82,33.18,16.165
2015-04-12 15:11:32,31.51,4.951,5.227,101.3,101.3,101.3,96.79,25.11,25.57,26.82,33.14,15.899
2015-04-12 15:11:33,31.45,4.939,4.785,101.3,101.3,101.3,96.82,25.1,25.61,26.82,33.15,15.966
2015-04-12 15:11:34,31.5,4.975,5.104,101.3,101.3,101.3,96.77,25.1,25.58,26.81,33.13,15.959
2015-04-12 15:11:35,31.62,4.937,5.208,101.3,101.3,101.3,96.84,25.11,25.58,26.81,33.17,15.814
2015-04-12 15:11:36,31.48,5.015,4.762,101.3,101.3,101.3,96.77,25.13,25.61,26.81,33.17,15.919
2015-04-12 15:11:37,31.39,4.884,5.063,101.3,101.3,101.3,96.83,25.13,25.6,26.81,33.17,15.795
2015-04-12 15:11:38,31.52,4.756,5.039,101.3,101.3,101.3,97.04,25.13,25.59,26.79,33.17,16.284
2015-04-12 15:11:39,31.32,4.858,4.9,101.3,101.3,101.3,97.14,25.12,25.61,26.8,33.18,16.211
2015-04-12 15:11:40,31.56,5.43,5.167,101.3,101.3,101.3,96.91,25.09,25.58,26.78,33.15,16.008
2015-04-12 15:11:41,31.56,5.221,4.755,101.3,101.3,101.3,97.02,25.1,25.62,26.79,33.21,16.105
2015-04-12 15:11:42,31.44,4.809,5.144,101.3,101.3,101.3,96.97,25.16,25.59,26.79,33.08,16.128
2015-04-12 15:11:43,31.42,5.249,5.094,101.3,101.3,101.3,96.96,25.1,25.6,26.78,33.15,15.958
2015-04-12 15:11:44,31.37,4.794,4.917,101.3,101.3,101.3,97.08,25.15,25.62,26.78,33.17,16.33
2015-04-12 15:11:45,31.4,4.853,5.205,101.3,101.3,101.3,96.94,25.15,25.6,26.77,33.15,15.697
2015-04-12 15:11:46,31.48,5.185,4.899,101.3,101.3,101.3,96.93,25.13,25.62,26.78,33.15,15.856
2015-04-12 15:11:47,31.45,5.038,4.807,101.3,101.3,101.3,96.91,25.15,25.64,26.78,33.14,15.876
2015-04-12 15:11:48,31.54,4.955,5.147,101.3,101.3,101.3,96.89,25.15,25.62,26.77,33.18,15.824
2015-04-12 15:11:49,31.49,5.026,4.916,101.3,101.3,101.3,96.88,25.14,25.65,26.77,33.14,15.752
2015-04-12 15:11:50,31.53,4.946,4.89,101.3,101.3,101.3,96.82,25.15,25.64,26.76,33.14,16.1
2015-04-12 15:11:51,31.47,5.099,5.023,101.3,101.3,101.3,96.81,25.15,25.63,26.76,33.13,15.811
2015-04-12 15:11:52,31.51,4.978,5.093,101.3,101.3,101.3,96.79,25.17,25.63,26.76,33.14,16.04
2015-04-12 15:11:53,31.05,4.68,5.145,101.3,101.3,101.3,96.95,25.19,25.65,26.79,33.14,16.044
2015-04-12 15:11:54,31.44,5.069,4.855,101.3,101.3,101.3,97.3,25.14,25.66,26.73,33.16,16.511
2015-04-12 15:11:55,31.63,4.871,4.922,101.3,101.3,101.3,97.27,25.16,25.64,26.75,33.14,16.205
2015-04-12 15:11:56,31.54,5.287,5.157,101.3,101.3,101.3,97.0,25.14,25.62,26.72,33.13,15.867
2015-04-12 15:11:57,31.34,5.163,4.657,101.3,101.3,101.3,96.98,25.17,25.68,26.74,33.14,15.914
2015-04-12 15:11:58,31.19,5.113,4.97,101.3,101.3,101.3,97.36,25.17,25.66,26.74,33.13,16.594
2015-04-12 15:11:59,31.23,5.092,4.858,101.3,101.3,101.3,97.36,25.14,25.66,26.73,33.12,16.33
2015-04-12 15:12:00,31.46,4.908,5.191,101.3,101.3,101.3,97.06,25.16,25.65,26.72,33.12,15.79
2015-04-12 15:12:01,31.49,4.87,5.132,101.3,101.3,101.3,97.03,25.18,25.64,26.72,33.12,15.839
2015-04-12 15:12:02,31.46,4.934,5.237,101.3,101.3,101.3,96.99,25.18,25.63,26.71,33.11,15.711
2015-04-12 15:12:03,31.45,5.2,4.728,101.3,101.3,101.3,97.06,25.17,25.69,26.72,33.11,15.791
2015-04-12 15:12:04,31.47,4.932,5.194,101.3,101.3,101.3,96.95,25.19,25.66,26.71,33.12,15.892
2015-04-12 15:12:05,31.5,4.942,5.008,101.3,101.3,101.3,96.97,25.19,25.69,26.71,33.11,15.915
2015-04-12 15:12:06,31.48,4.948,4.987,101.3,101.3,101.3,96.92,25.2,25.67,26.7,33.11,15.921
2015-04-12 15:12:07,31.48,4.96,4.914,101.3,101.3,101.3,96.95,25.19,25.69,26.7,33.1,15.871
2015-04-12 15:12:08,31.47,4.935,4.95,101.3,101.3,101.3,96.95,25.2,25.7,26.69,33.11,15.956
2015-04-12 15:12:09,31.51,4.841,4.831,101.3,101.3,101.3,96.97,25.21,25.7,26.69,33.1,16.034
2015-04-12 15:12:10,31.56,5.062,5.164,101.3,101.3,101.3,96.9,25.2,25.67,26.68,33.16,15.85
2015-04-12 15:12:11,31.54,5.022,4.848,101.3,101.3,101.3,96.97,25.21,25.7,26.69,33.09,15.9
2015-04-12 15:12:12,31.55,4.954,5.143,101.3,101.3,101.3,96.91,25.2,25.68,26.67,33.09,15.962
2015-04-12 15:12:13,31.58,5.224,4.885,101.3,101.3,101.3,96.93,25.19,25.7,26.66,33.09,15.901
2015-04-12 15:12:14,31.5,4.887,5.06,101.3,101.3,101.3,96.92,25.22,25.69,26.67,33.08,15.973
2015-04-12 15:12:15,31.51,5.023,5.026,101.3,101.3,101.3,96.94,25.21,25.7,26.66,33.07,15.924
2015-04-12 15:12:16,31.14,5.013,5.019,101.3,101.3,101.3,96.97,25.21,25.72,26.66,33.07,16.021
2015-04-12 15:12:17,31.59,4.996,5.186,101.3,101.3,101.3,97.15,25.19,25.67,26.63,33.05,16.338
2015-04-12 15:12:18,31.21,4.995,4.857,101.3,101.3,101.3,97.02,25.22,25.73,26.67,33.08,15.945
2015-04-12 15:12:19,31.57,4.924,5.192,101.3,101.3,101.3,97.13,25.22,25.69,26.62,33.08,15.945
2015-04-12 15:12:20,31.08,4.957,4.811,101.3,101.3,101.3,97.28,25.21,25.72,26.65,33.06,16.282
2015-04-12 15:12:21,31.08,4.84,5.051,101.3,101.3,101.3,97.32,25.23,25.72,26.64,33.08,16.32
2015-04-12 15:12:22,30.88,5.075,4.93,101.3,101.3,101.3,97.88,25.17,25.67,26.62,33.08,17.189
2015-04-12 15:12:23,31.29,5.098,4.91,101.3,101.3,101.3,98.18,25.11,25.63,26.6,33.07,17.054
2015-04-12 15:12:24,31.05,5.067,4.952,101.3,101.3,101.3,97.73,25.15,25.7,26.61,33.07,16.156
2015-04-12 15:12:25,31.01,5.181,4.954,101.3,101.3,101.3,98.1,25.14,25.64,26.6,33.06,16.76
2015-04-12 15:12:26,30.92,5.125,4.959,101.3,101.3,101.3,97.86,25.16,25.68,26.62,33.07,16.042
2015-04-12 15:12:27,31.11,4.925,4.85,101.3,101.3,101.3,97.55,25.2,25.7,26.59,33.04,15.552
2015-04-12 15:12:28,31.33,4.829,4.855,101.3,101.3,101.3,97.69,25.16,25.71,26.58,33.04,15.794
2015-04-12 15:12:29,30.86,5.12,5.125,101.3,101.3,101.3,97.8,25.16,25.71,26.61,33.06,16.269
2015-04-12 15:12:30,31.68,5.112,4.82,101.3,101.3,101.3,97.55,25.19,25.72,26.56,33.05,15.708
2015-04-12 15:12:31,30.75,4.88,5.017,101.3,101.3,101.3,97.64,25.22,25.74,26.6,33.08,15.854
2015-04-12 15:12:32,31.22,5.172,5.11,101.3,101.3,101.3,97.69,25.18,25.73,26.56,33.05,16.529
2015-04-12 15:12:33,31.1,4.835,4.975,101.3,101.3,101.3,97.66,25.2,25.74,26.59,33.04,15.81
2015-04-12 15:12:34,31.59,4.826,5.112,101.3,101.3,101.3,97.43,25.21,25.72,26.55,33.05,15.539
2015-04-12 15:12:35,30.93,5.174,4.872,101.3,101.3,101.3,97.69,25.17,25.76,26.59,33.05,16.021
2015-04-12 15:12:36,31.52,5.076,5.022,101.3,101.3,101.3,97.83,25.16,25.72,26.54,33.02,16.358
2015-04-12 15:12:37,31.37,4.936,5.022,101.3,101.3,101.3,97.41,25.22,25.74,26.53,33.01,15.549
2015-04-12 15:12:38,31.21,5.019,4.905,101.3,101.3,101.3,97.61,25.22,25.74,26.55,33.04,15.966
2015-04-12 15:12:39,31.0,5.121,4.879,101.3,101.3,101.3,97.74,25.21,25.75,26.55,33.05,16.164
2015-04-12 15:12:40,31.76,5.006,5.196,101.3,101.3,101.3,97.59,25.18,25.73,26.51,33.0,15.945
2015-04-12 15:12:41,31.33,4.803,4.967,101.3,101.3,101.3,97.41,25.25,25.76,26.54,33.02,15.472
2015-04-12 15:12:42,31.41,4.98,5.034,101.3,101.3,101.3,97.3,25.25,25.75,26.53,33.02,15.619
2015-04-12 15:12:43,31.44,4.903,5.05,101.3,101.3,101.3,97.25,25.26,25.76,26.53,33.02,15.644
2015-04-12 15:12:44,31.45,4.953,5.081,101.3,101.3,101.3,97.16,25.25,25.76,26.52,33.0,15.685
2015-04-12 15:12:45,31.45,4.838,5.062,101.3,101.3,101.3,97.13,25.27,25.74,26.5,33.01,15.73
2015-04-12 15:12:46,31.49,5.252,5.114,101.3,101.3,101.3,97.03,25.25,25.77,26.5,32.99,15.643
2015-04-12 15:12:47,31.47,4.857,5.099,101.3,101.3,101.3,97.06,25.27,25.78,26.5,33.01,15.747
2015-04-12 15:12:48,31.31,5.005,4.901,101.3,101.3,101.3,97.45,25.24,25.77,26.48,33.01,16.299
2015-04-12 15:12:49,30.99,5.104,4.889,101.3,101.3,101.3,97.69,25.22,25.76,26.48,33.02,16.701
2015-04-12 15:12:50,30.61,5.204,5.118,101.3,101.3,101.3,98.07,25.19,25.72,26.49,33.02,17.201
2015-04-12 15:12:51,31.73,5.043,5.026,101.3,101.3,101.3,97.91,25.16,25.72,26.41,32.95,16.639
2015-04-12 15:12:52,31.39,4.811,5.002,101.3,101.3,101.3,97.63,25.22,25.76,26.45,32.97,15.867
2015-04-12 15:12:53,31.19,5.118,4.993,101.3,101.3,101.3,97.5,25.25,25.75,26.46,32.97,15.764
2015-04-12 15:12:54,31.25,4.76,5.024,101.3,101.3,101.3,97.49,25.27,25.77,26.46,32.99,15.693
2015-04-12 15:12:55,31.83,5.125,5.114,101.3,101.3,101.3,97.48,25.24,25.78,26.42,32.93,15.791
2015-04-12 15:12:56,31.46,4.987,4.836,101.3,101.3,101.3,97.28,25.26,25.8,26.44,32.98,15.483
2015-04-12 15:12:57,31.5,4.915,5.217,101.3,101.3,101.3,97.18,25.28,25.78,26.43,32.96,15.689
2015-04-12 15:12:58,31.45,4.954,4.846,101.3,101.3,101.3,97.17,25.28,25.83,26.42,32.99,15.641
2015-04-12 15:12:59,31.48,5.029,5.115,101.3,101.3,101.3,97.13,25.29,25.8,26.42,32.98,15.739
2015-04-12 15:13:00,31.51,4.899,5.22,101.3,101.3,101.3,97.09,25.29,25.79,26.41,32.99,15.635
2015-04-12 15:13:01,31.4,4.929,4.808,101.3,101.3,101.3,97.17,25.29,25.82,26.4,32.97,15.79
2015-04-12 15:13:02,31.42,5.073,4.827,101.3,101.3,101.3,97.06,25.29,25.82,26.4,32.95,15.599
2015-04-12 15:13:03,31.56,5.0,5.131,101.3,101.3,101.3,97.01,25.28,25.79,26.39,32.99,15.919
2015-04-12 15:13:04,31.56,5.248,4.839,101.3,101.3,101.3,96.99,25.27,25.82,26.39,32.98,15.782
2015-04-12 15:13:05,31.5,4.875,5.156,101.3,101.3,101.3,97.04,25.3,25.82,26.38,32.97,16.106
2015-04-12 15:13:06,31.51,4.897,4.832,101.3,101.3,101.3,97.02,25.3,25.84,26.37,32.97,15.942
2015-04-12 15:13:07,31.55,5.081,5.253,101.3,101.3,101.3,97.0,25.3,25.8,26.36,32.96,15.988
2015-04-12 15:13:08,31.44,4.992,4.767,101.3,101.3,101.3,97.06,25.31,25.85,26.37,32.98,15.986
2015-04-12 15:13:09,31.59,4.931,5.009,101.3,101.3,101.3,97.04,25.32,25.83,26.36,32.97,15.922
2015-04-12 15:13:10,31.61,5.2,5.245,101.3,101.3,101.3,97.04,25.3,25.82,26.34,32.96,15.981
2015-04-12 15:13:11,31.55,4.915,4.855,101.3,101.3,101.3,97.05,25.31,25.85,26.34,32.96,16.046
2015-04-12 15:13:12,31.61,4.875,5.239,101.3,101.3,101.3,97.04,25.32,25.82,26.33,32.94,16.094
2015-04-12 15:13:13,31.51,5.031,4.823,101.3,101.3,101.3,97.04,25.3,25.85,26.32,32.96,16.086
2015-04-12 15:13:14,31.56,5.06,4.974,101.3,101.3,101.3,97.09,25.32,25.85,26.32,32.95,16.133
2015-04-12 15:13:15,31.53,4.971,5.046,101.3,101.3,101.3,97.07,25.3,25.86,26.31,32.98,15.924
2015-04-12 15:13:16,31.49,5.019,5.18,101.3,101.3,101.3,97.1,25.31,25.84,26.3,32.93,15.879
2015-04-12 15:13:17,31.53,5.012,4.734,101.3,101.3,101.3,97.08,25.32,25.87,26.3,32.94,16.057
2015-04-12 15:13:18,31.6,5.055,5.15,101.3,101.3,101.3,97.04,25.31,25.84,26.29,32.97,16.033
2015-04-12 15:13:19,31.49,4.969,4.798,101.3,101.3,101.3,97.06,25.33,25.87,26.29,32.94,15.899
2015-04-12 15:13:20,31.52,5.025,5.237,101.3,101.3,101.3,97.05,25.31,25.84,26.28,32.92,16.025
2015-04-12 15:13:21,31.47,5.029,4.872,101.3,101.3,101.3,97.08,25.33,25.87,26.28,32.93,15.85
2015-04-12 15:13:22,31.51,4.771,5.131,101.3,101.3,101.3,97.09,25.35,25.86,26.26,32.93,16.088
2015-04-12 15:13:23,31.47,4.927,4.824,101.3,101.3,101.3,97.07,25.34,25.89,26.26,32.92,15.795
2015-04-12 15:13:24,31.56,4.868,5.201,101.3,101.3,101.3,97.07,25.34,25.84,26.24,32.94,16.045
2015-04-12 15:13:25,31.63,4.898,4.886,101.3,101.3,101.3,96.96,25.34,25.87,26.24,32.93,15.842
2015-04-12 15:13:26,31.65,5.279,4.914,101.3,101.3,101.3,97.09,25.31,25.88,26.22,32.9,16.186
2015-04-12 15:13:27,31.24,5.202,4.963,101.3,101.3,101.3,97.02,25.33,25.9,26.24,32.94,15.93
2015-04-12 15:13:28,31.32,4.991,4.981,101.3,101.3,101.3,97.56,25.34,25.88,26.23,32.94,16.788
2015-04-12 15:13:29,31.06,4.922,4.886,101.3,101.3,101.3,97.81,25.3,25.88,26.22,32.93,16.825
2015-04-12 15:13:30,30.96,5.093,5.077,101.3,101.3,101.3,98.07,25.28,25.85,26.21,32.9,17.109
2015-04-12 15:13:31,30.64,5.188,5.155,101.3,101.3,101.3,98.51,25.25,25.8,26.22,32.94,17.108
2015-04-12 15:13:32,30.46,5.407,5.315,101.3,101.3,101.3,98.96,25.23,25.78,26.19,32.94,17.961
2015-04-12 15:13:33,30.22,5.651,5.52,101.3,101.3,101.3,99.62,25.2,25.77,26.18,32.94,18.281
2015-04-12 15:13:34,30.13,5.716,5.588,101.3,101.3,101.3,100.18,25.17,25.71,26.16,32.9,18.798
2015-04-12 15:13:35,30.92,5.121,4.974,101.3,101.3,101.3,99.37,25.21,25.73,26.12,32.84,16.899
2015-04-12 15:13:36,30.16,5.373,5.39,101.3,101.3,101.3,100.14,25.18,25.72,26.15,32.92,17.884
2015-04-12 15:13:37,30.01,5.422,5.52,101.3,101.3,101.3,100.41,25.17,25.7,26.15,32.94,18.021
2015-04-12 15:13:38,30.49,5.179,5.149,101.3,101.3,101.3,100.33,25.15,25.67,26.11,32.88,17.506
2015-04-12 15:13:39,30.11,5.302,5.26,101.3,101.3,101.3,100.44,25.17,25.67,26.14,32.92,17.6
2015-04-12 15:13:40,29.98,5.325,5.216,101.3,101.3,101.3,100.45,25.16,25.65,26.14,32.9,17.48
2015-04-12 15:13:41,30.16,5.518,5.308,101.3,101.3,101.3,100.64,25.14,25.63,26.11,32.9,17.828
2015-04-12 15:13:42,30.42,5.203,4.786,101.3,101.3,101.3,100.05,25.14,25.64,26.11,32.86,16.441
2015-04-12 15:13:43,30.25,5.522,5.068,101.3,101.3,101.3,100.35,25.15,25.65,26.14,32.9,17.099
2015-04-12 15:13:44,30.01,5.808,5.242,101.3,101.3,101.3,100.51,25.13,25.65,26.13,32.91,17.401
2015-04-12 15:13:45,30.09,5.934,5.304,101.3,101.3,101.3,100.57,25.12,25.63,26.13,32.85,17.272
2015-04-12 15:13:46,30.28,5.837,5.248,101.3,101.3,101.3,100.46,25.12,25.62,26.1,32.87,16.929
2015-04-12 15:13:47,30.03,5.986,5.522,101.3,101.3,101.3,100.62,25.13,25.62,26.12,32.88,17.252
2015-04-12 15:13:48,30.07,5.898,5.557,101.3,101.3,101.3,100.49,25.13,25.61,26.09,32.86,16.952
2015-04-12 15:13:49,30.18,5.829,5.605,101.3,101.3,101.3,100.47,25.12,25.61,26.1,32.85,16.799
2015-04-12 15:13:50,30.3,5.83,5.69,101.3,101.3,101.3,100.46,25.12,25.6,26.09,32.8,16.828
2015-04-12 15:13:51,30.08,5.887,5.723,101.3,101.3,101.3,100.5,25.12,25.6,26.09,32.86,16.905
2015-04-12 15:13:52,30.2,5.856,5.715,101.3,101.3,101.3,100.48,25.12,25.6,26.09,32.85,16.738
2015-04-12 15:13:53,30.34,5.681,5.543,101.3,101.3,101.3,100.3,25.13,25.6,26.08,32.84,16.427
2015-04-12 15:13:54,30.34,5.587,5.474,101.3,101.3,101.3,100.25,25.14,25.62,26.07,32.85,16.236
2015-04-12 15:13:55,30.38,5.508,5.341,101.3,101.3,101.3,100.17,25.15,25.62,26.06,32.82,15.913
2015-04-12 15:13:56,31.14,4.682,4.58,101.3,101.3,101.3,99.49,25.16,25.65,26.05,32.81,14.023
2015-04-12 15:13:57,30.17,4.691,4.465,101.3,101.3,101.3,99.4,25.2,25.7,26.14,32.86,13.8
2015-04-12 15:13:58,30.63,4.686,4.557,101.3,101.3,101.3,99.41,25.19,25.69,26.1,32.85,14.01
2015-04-12 15:13:59,30.45,4.931,4.755,101.3,101.3,101.3,99.58,25.17,25.69,26.1,32.86,14.756
2015-04-12 15:14:00,30.33,5.151,4.942,101.3,101.3,101.3,99.76,25.17,25.65,26.07,32.87,15.323
2015-04-12 15:14:01,30.4,5.281,5.101,101.3,101.3,101.3,99.95,25.15,25.65,26.05,32.82,15.833
2015-04-12 15:14:02,30.29,5.386,5.166,101.3,101.3,101.3,99.98,25.15,25.64,26.04,32.82,16.032
2015-04-12 15:14:03,30.08,5.609,5.412,101.3,101.3,101.3,100.18,25.16,25.62,26.03,32.86,16.487
2015-04-12 15:14:04,30.83,5.365,4.907,101.3,101.3,101.3,100.0,25.16,25.63,26.01,32.81,16.102
2015-04-12 15:14:05,31.01,4.139,4.057,101.3,101.3,101.3,99.11,25.21,25.69,26.02,32.78,13.708
2015-04-12 15:14:06,30.68,4.026,3.758,101.3,101.3,101.3,98.78,25.27,25.77,26.06,32.81,13.221
2015-04-12 15:14:07,30.99,4.193,3.922,101.3,101.3,101.3,99.03,25.23,25.74,26.02,32.81,14.239
2015-04-12 15:14:08,30.76,3.949,3.661,101.3,101.3,101.3,98.6,25.31,25.81,26.04,32.8,13.716
2015-04-12 15:14:09,30.76,4.104,3.935,101.3,101.3,101.3,98.98,25.25,25.76,26.0,32.81,14.966
2015-04-12 15:14:10,30.86,3.855,4.806,101.3,101.3,101.3,98.82,25.27,25.8,25.98,32.81,15.159
2015-04-12 15:14:11,31.09,3.55,4.722,101.3,101.3,101.3,98.6,25.31,25.82,25.97,32.78,14.945
2015-04-12 15:14:12,30.77,3.69,5.0,101.3,101.3,101.3,98.7,25.31,25.82,25.98,32.81,15.522
2015-04-12 15:14:13,30.89,3.683,4.964,101.3,101.3,101.3,98.7,25.31,25.81,25.95,32.8,15.783
2015-04-12 15:14:14,30.83,3.808,5.032,101.3,101.3,101.3,98.83,25.3,25.8,25.94,32.79,15.925
2015-04-12 15:14:15,30.58,4.641,5.08,101.3,101.3,101.3,99.0,25.27,25.8,25.94,32.82,16.157
2015-04-12 15:14:16,30.3,5.194,5.365,101.3,101.3,101.3,99.52,25.24,25.79,25.93,32.79,16.984
2015-04-12 15:14:17,30.22,5.495,5.534,101.3,101.3,101.3,100.0,25.2,25.74,25.9,32.82,17.735
2015-04-12 15:14:18,30.92,5.022,5.139,101.3,101.3,101.3,99.74,25.18,25.72,25.85,32.75,16.908
2015-04-12 15:14:19,31.45,4.607,4.558,101.3,101.3,101.3,99.02,25.22,25.79,25.88,32.75,15.246
2015-04-12 15:14:20,31.04,4.475,4.681,101.3,101.3,101.3,98.74,25.26,25.81,25.9,32.79,14.922
2015-04-12 15:14:21,31.18,4.432,4.595,101.3,101.3,101.3,98.15,25.31,25.85,25.91,32.76,13.914
2015-04-12 15:14:22,31.07,4.73,4.997,101.3,101.3,101.3,98.06,25.32,25.86,25.92,32.78,14.292
2015-04-12 15:14:23,31.07,5.122,5.026,101.3,101.3,101.3,97.91,25.31,25.88,25.9,32.76,14.795
2015-04-12 15:14:24,31.04,4.867,4.903,101.3,101.3,101.3,98.0,25.32,25.89,25.89,32.79,15.499
2015-04-12 15:14:25,30.75,5.207,4.94,101.3,101.3,101.3,98.28,25.29,25.85,25.88,32.79,16.108
2015-04-12 15:14:26,30.97,5.18,4.891,101.3,101.3,101.3,98.5,25.26,25.83,25.85,32.8,16.442
2015-04-12 15:14:27,31.2,4.892,4.951,101.3,101.3,101.3,98.24,25.3,25.84,25.85,32.75,15.993
2015-04-12 15:14:28,30.86,4.939,4.921,101.3,101.3,101.3,98.37,25.3,25.86,25.84,32.77,15.937
2015-04-12 15:14:29,30.87,5.208,5.105,101.3,101.3,101.3,98.59,25.28,25.83,25.83,32.77,16.371
2015-04-12 15:14:30,31.03,5.205,4.93,101.3,101.3,101.3,98.77,25.26,25.83,25.81,32.75,16.543
2015-04-12 15:14:31,30.31,4.975,4.999,101.3,101.3,101.3,98.62,25.3,25.86,25.83,32.78,16.184
2015-04-12 15:14:32,31.06,4.979,5.007,101.3,101.3,101.3,98.76,25.28,25.84,25.79,32.75,16.337
2015-04-12 15:14:33,30.3,5.368,5.324,101.3,101.3,101.3,99.15,25.28,25.84,25.82,32.81,17.018
2015-04-12 15:14:34,30.37,5.395,5.37,101.3,101.3,101.3,99.55,25.25,25.81,25.79,32.77,17.478
2015-04-12 15:14:35,30.99,4.884,5.143,101.3,101.3,101.3,99.38,25.24,25.81,25.75,32.7,16.78
2015-04-12 15:14:36,30.76,4.834,4.843,101.3,101.3,101.3,99.03,25.27,25.83,25.8,32.74,15.812
2015-04-12 15:14:37,31.33,4.516,4.45,101.3,101.3,101.3,98.39,25.29,25.86,25.77,32.69,14.902
2015-04-12 15:14:38,31.35,4.722,4.996,101.3,101.3,101.3,98.15,25.31,25.87,25.79,32.72,14.642
2015-04-12 15:14:39,31.3,4.89,4.856,101.3,101.3,101.3,98.12,25.31,25.89,25.79,32.73,15.115
2015-04-12 15:14:40,31.35,4.778,5.122,101.3,101.3,101.3,97.84,25.34,25.93,25.79,32.71,14.728
2015-04-12 15:14:41,31.48,4.903,4.885,101.3,101.3,101.3,97.67,25.37,25.96,25.78,32.72,15.17
2015-04-12 15:14:42,31.4,4.91,4.721,101.3,101.3,101.3,97.64,25.38,25.98,25.78,32.75,15.189
2015-04-12 15:14:43,31.04,4.816,4.877,101.3,101.3,101.3,97.71,25.37,25.95,25.76,32.78,15.657
2015-04-12 15:14:44,31.89,5.206,5.066,101.3,101.3,101.3,97.67,25.36,25.95,25.75,32.74,15.532
2015-04-12 15:14:45,31.5,4.914,5.072,101.3,101.3,101.3,97.39,25.4,25.95,25.75,32.73,15.377
2015-04-12 15:14:46,31.33,4.956,5.112,101.3,101.3,101.3,97.61,25.39,25.96,25.73,32.75,15.594
2015-04-12 15:14:47,31.61,4.884,5.18,101.3,101.3,101.3,97.51,25.4,25.93,25.71,32.72,15.763
2015-04-12 15:14:48,30.61,4.918,4.98,101.3,101.3,101.3,97.46,25.42,25.98,25.75,32.7,15.916
2015-04-12 15:14:49,31.24,4.878,4.928,101.3,101.3,101.3,97.54,25.4,25.97,25.71,32.71,15.963
2015-04-12 15:14:50,31.11,5.173,4.797,101.3,101.3,101.3,97.77,25.37,25.99,25.7,32.74,16.519
2015-04-12 15:14:51,30.85,5.235,5.177,101.3,101.3,101.3,98.22,25.33,25.92,25.69,32.74,17.129
2015-04-12 15:14:52,31.73,5.171,4.952,101.3,101.3,101.3,98.2,25.3,25.89,25.65,32.67,16.828
2015-04-12 15:14:53,31.25,4.772,4.818,101.3,101.3,101.3,98.1,25.35,25.96,25.68,32.7,15.927
2015-04-12 15:14:54,30.9,4.962,5.047,101.3,101.3,101.3,98.19,25.34,25.94,25.68,32.72,16.337
2015-04-12 15:14:55,31.25,4.823,4.981,101.3,101.3,101.3,97.64,25.38,25.97,25.67,32.68,15.359
2015-04-12 15:14:56,31.28,4.825,5.209,101.3,101.3,101.3,97.74,25.38,25.95,25.68,32.71,15.694
2015-04-12 15:14:57,31.29,5.188,4.947,101.3,101.3,101.3,97.78,25.36,25.98,25.68,32.71,15.611
2015-04-12 15:14:58,31.41,5.192,5.152,101.3,101.3,101.3,97.49,25.38,25.96,25.66,32.69,15.6
2015-04-12 15:14:59,31.25,4.819,4.969,101.3,101.3,101.3,97.75,25.39,25.98,25.66,32.68,16.021
2015-04-12 15:15:00,31.55,4.941,5.012,101.3,101.3,101.3,97.57,25.41,25.97,25.62,32.69,15.82
2015-04-12 15:15:01,31.63,5.118,5.086,101.3,101.3,101.3,97.42,25.39,25.96,25.62,32.66,15.731
