,ae52_BC,ae52_UVPM,co2bg_CO2ppm,co2dil_CO2ppm,co2tpi_CO2ppm,drxPM1,drxPM10,drxPM2.5,drxPM4,drxTPM,flDPI_Flow,flFP1_Flow,flFP2_Flow,flPressure1_kPa,flPressure2_kPa,flPressure4_kPa,flPressure5_kPa,flTemp1_F,flTemp2_F,flTemp4_F,flTemp5_F,flVPO_Flow,gps2_elevation,gps2_latitude,gps2_longitude,gps2_velocity,gps_elevation,gps_latitude,gps_longitude,gps_velocity,hnu,lanco_ppm,lantemp_C,testo_CO2,testo_CO2i,testo_COppm,testo_NO2ppm,testo_NOppm,testo_O2percent,testo_Pabs_hPa2,testo_Pump_Lmin,testo_SO2ppm,testo_Ta_C,testo_Tf_C,vim_eng_fuel_rate,vim_eng_ground_spd,vim_eng_load,vim_eng_payload,vim_eng_rpm,zet_eng_fuel_rate,zet_eng_ground_spd,zet_eng_load,zet_eng_rpm
2015-04-12 15:10:07,363342.0,40606.0,461.0,1186.8,14834.3,0.139,0.139,0.139,0.139,0.139,31.62,5.017,4.818,101.3,101.3,101.3,96.14,24.84,25.33,26.87,33.21,16.017,315.5,5703.3894,11141.2267,1.0,291.421153846,5703.42313269,11141.2122481,15.4538461538,3.4,33.2,25.699,0.0,0.24,13.2,0.8,10.1,20.94,956.4,1.03,0.0,30.6,33.2,0.0,15.845,0.0,0.0,1355.5,0.0,0.6,0.0,1414.0
2015-04-12 15:10:08,324837.2,40836.6,460.0,1094.1,12239.7,0.102,0.102,0.102,0.102,0.102,31.7,5.133,5.176,101.3,101.3,101.3,96.12,24.84,25.31,26.86,33.23,15.97,315.9,5703.3884,11141.233,1.0,291.266346154,5703.42302981,11141.2198144,15.4461538462,3.4,32.795,25.702,0.0,0.24,13.2,0.6,10.1,20.94,956.4,1.04,0.0,30.6,33.2,0.0,15.845,0.0,0.0,1357.5,0.0,0.6,0.0,1425.0
2015-04-12 15:10:09,286332.4,41067.2,459.0,1001.4,11230.05,0.071,0.071,0.071,0.071,0.071,31.59,4.899,4.95,101.3,101.3,101.3,96.17,24.85,25.31,26.87,33.21,15.853,315.3,5703.3871,11141.24,1.0,291.111538462,5703.42292692,11141.2273808,15.4384615385,3.5,32.528,25.706,0.0,0.13,13.1,0.6,10.1,20.94,956.4,1.04,0.0,30.6,33.2,0.0,15.845,0.0,0.0,1338.5,0.0,0.5,0.0,1422.0
2015-04-12 15:10:10,247827.6,41297.8,458.0,864.8,10220.4,0.052,0.052,0.052,0.052,0.052,31.57,4.912,4.714,101.3,101.3,101.3,96.16,24.86,25.34,26.87,33.22,15.859,314.9,5703.3861,11141.2464,1.0,290.956730769,5703.42282404,11141.2349471,15.4307692308,3.5,32.441,25.709,0.0,0.13,13.1,0.6,9.6,20.94,956.4,1.04,0.0,30.6,33.15,0.0,15.845,0.0,0.0,1332.5,0.0,0.5,0.0,1412.0
2015-04-12 15:10:11,209322.8,41528.4,458.0,819.55,8432.0,0.039,0.039,0.039,0.039,0.039,31.64,5.081,5.054,101.3,101.3,101.3,96.13,24.85,25.31,26.86,33.2,16.04,314.8,5703.3852,11141.2524,1.0,290.801923077,5703.42272115,11141.2425135,15.4230769231,3.5,32.536,25.712,0.0,0.13,13.1,0.6,9.1,20.94,956.4,1.04,0.0,30.6,33.1,0.0,15.224,0.0,0.0,1670.0,0.0,0.5,0.0,1384.0
2015-04-12 15:10:12,170818.0,41759.0,458.0,774.3,7737.85,0.029,0.03,0.029,0.03,0.03,31.62,5.004,5.207,101.3,101.3,101.3,96.11,24.87,25.3,26.87,33.21,15.881,314.5,5703.3844,11141.2591,1.0,290.647115385,5703.42261827,11141.2500798,15.4153846154,3.5,32.62,25.715,0.0,0.13,12.9,0.6,9.1,20.94,956.4,1.04,0.0,30.6,33.1,0.0,15.224,0.0,0.0,1742.0,0.0,0.5,0.0,1368.0
2015-04-12 15:10:13,163286.6,42025.7,458.0,686.8,7043.7,0.023,0.023,0.023,0.023,0.023,31.85,4.933,5.218,101.3,101.3,101.3,96.33,24.88,25.31,26.87,33.26,16.387,314.3,5703.3835,11141.2656,1.0,290.492307692,5703.42251538,11141.2576462,15.4076923077,3.5,32.86,25.718,0.0,0.13,12.9,0.6,8.4,20.94,956.4,1.03,0.0,30.6,33.1,0.0,14.913,0.0,0.0,1661.0,0.0,0.5,0.0,1354.0
2015-04-12 15:10:14,155755.2,42292.4,457.0,645.45,5826.7,0.019,0.019,0.019,0.019,0.019,31.45,4.999,4.753,101.3,101.3,101.3,96.32,24.87,25.35,26.87,33.22,16.151,313.9,5703.3827,11141.2723,1.0,290.3375,5703.4224125,11141.2652125,15.4,3.5,33.448,25.721,0.0,0.08,12.9,0.6,8.4,20.94,956.4,1.03,0.0,30.6,33.1,0.0,14.913,0.0,0.0,1678.5,0.0,0.4,0.0,1351.0
2015-04-12 15:10:15,148223.8,42559.1,456.0,604.1,5363.95,0.015,0.015,0.015,0.015,0.015,31.61,4.991,5.035,101.3,101.3,101.3,96.35,24.86,25.34,26.86,33.26,16.395,313.2,5703.3817,11141.2792,1.0,290.182692308,5703.42230962,11141.2727788,15.3923076923,3.5,34.405,25.724,0.0,0.08,12.6,0.6,7.9,20.94,956.4,1.03,0.0,30.6,33.2,100.279,14.292,50.0,0.0,1715.5,0.0,0.4,0.0,1365.0
2015-04-12 15:10:16,140692.4,42825.8,455.0,548.4,4901.2,0.013,0.013,0.013,0.013,0.013,31.42,4.821,4.98,101.3,101.3,101.3,96.44,24.89,25.35,26.88,33.25,15.889,312.6,5703.3814,11141.2863,1.0,290.027884615,5703.42220673,11141.2803452,15.3846153846,3.5,35.37,25.727,0.0,0.08,12.6,0.6,7.9,20.94,956.4,1.035,0.0,30.6,33.2,0.0,14.292,0.0,0.0,1716.0,0.0,0.4,0.0,1349.0
2015-04-12 15:10:17,133161.0,43092.5,454.5,512.85,4950.1,0.012,0.012,0.012,0.012,0.012,30.92,4.818,5.073,101.3,101.3,101.3,96.74,24.88,25.33,26.9,33.25,16.594,311.4,5703.381,11141.2927,1.0,289.873076923,5703.42210385,11141.2879115,15.3769230769,3.5,36.103,25.73,0.0,0.08,12.6,0.6,7.9,20.94,956.4,1.04,0.0,30.6,33.2,0.0,14.913,0.0,0.0,1684.5,0.0,0.4,0.0,1328.0
2015-04-12 15:10:18,125629.6,43359.2,454.0,477.3,6003.3,0.011,0.011,0.011,0.011,0.011,31.55,5.054,5.143,101.3,101.3,101.3,96.5,24.87,25.31,26.87,33.22,16.003,311.6,5703.3818,11141.2994,1.0,289.718269231,5703.42200096,11141.2954779,15.3692307692,3.5,36.572,25.733,0.0,0.08,12.6,0.6,7.8,20.94,956.4,1.04,0.0,30.6,33.1,68.856,14.292,30.0,0.0,1713.5,0.0,1.2,42.0,1648.0
2015-04-12 15:10:19,118098.2,43625.9,453.0,441.3,7056.5,0.01,0.01,0.01,0.01,0.01,31.52,5.026,4.932,101.3,101.3,101.3,96.5,24.89,25.34,26.87,33.26,16.083,311.2,5703.3828,11141.3076,1.0,289.563461538,5703.42189808,11141.3030442,15.3615384615,3.5,36.984,25.737,0.0,0.08,12.6,0.6,7.8,20.94,956.4,1.04,0.0,30.6,33.1,39.058,15.845,14.0,0.0,1776.0,0.0,0.9,0.0,1731.0
2015-04-12 15:10:20,110566.8,43892.6,452.5,492.5,7840.6,0.01,0.01,0.01,0.01,0.01,31.28,4.827,4.944,101.3,101.3,101.3,96.8,24.91,25.36,26.89,33.25,16.557,310.3,5703.3828,11141.3149,1.0,289.408653846,5703.42179519,11141.3106106,15.3538461538,3.5,37.407,25.74,0.0,0.09,12.7,0.6,8.7,20.94,956.4,1.04,0.0,30.6,33.2,0.0,15.845,0.0,0.0,1778.5,0.0,0.9,0.0,1722.0
2015-04-12 15:10:21,103035.4,44159.3,452.0,543.7,8972.3,0.144,0.144,0.144,0.144,0.144,31.83,5.282,4.738,101.3,101.3,101.3,96.98,24.85,25.34,26.84,33.24,16.696,309.3,5703.3826,11141.3221,1.0,289.253846154,5703.42169231,11141.3181769,15.3461538462,3.5,37.785,25.743,0.0,0.09,12.7,0.6,8.7,20.94,957.0,1.04,0.0,30.6,33.2,5.217,15.224,0.0,0.0,1758.0,0.0,0.8,0.0,1676.0
2015-04-12 15:10:22,95504.0,44426.0,451.0,754.8,10104.0,0.83,0.831,0.83,0.831,0.831,31.45,5.167,4.994,101.3,101.3,101.3,96.66,24.88,25.35,26.88,33.22,15.989,309.1,5703.3826,11141.3296,1.0,289.099038462,5703.42158942,11141.3257433,15.3384615385,3.4,37.934,25.746,0.0,0.09,12.65,0.6,9.5,20.94,957.0,1.04,0.0,30.6,33.2,0.0,14.913,0.0,0.0,1754.5,73.2,2.2,0.0,1716.0
2015-04-12 15:10:23,200012.5,46425.4,450.0,850.4,11987.6,1.5,1.5,1.5,1.5,1.5,31.39,5.209,5.2,101.3,101.3,101.3,96.66,24.88,25.33,26.89,33.22,15.767,308.4,5703.383,11141.3367,1.0,288.944230769,5703.42148654,11141.3333096,15.3307692308,3.4,37.991,25.749,0.0,0.09,12.6,0.6,10.3,20.94,957.0,1.04,0.0,30.6,33.2,0.0,15.224,0.0,0.0,1725.5,0.0,2.2,0.0,1715.0
2015-04-12 15:10:24,304521.0,48424.8,449.0,946.0,14187.4,1.66,1.66,1.66,1.66,1.66,31.51,4.943,4.885,101.3,101.3,101.3,96.65,24.9,25.37,26.88,33.24,15.994,307.5,5703.3832,11141.3441,1.0,288.789423077,5703.42138365,11141.340876,15.3230769231,3.4,38.052,25.753,0.0,0.09,12.6,0.6,10.3,20.94,957.0,1.04,0.0,30.6,33.2,62.754,14.913,26.0,0.0,1771.5,0.0,1.6,0.0,1680.0
2015-04-12 15:10:25,409029.5,50424.2,447.0,1007.76666667,16387.2,2.44,2.44,2.44,2.44,2.44,31.48,4.831,5.188,101.3,101.3,101.3,96.66,24.91,25.34,26.88,33.23,15.983,307.0,5703.3836,11141.3512,1.0,288.634615385,5703.42128077,11141.3484423,15.3153846154,3.4,38.422,25.756,0.0,0.09,12.6,0.6,10.3,20.94,957.0,1.03,0.0,30.6,33.2,1.347,15.224,0.0,0.0,1757.0,96.9,2.3,17.0,1729.0
2015-04-12 15:10:26,513538.0,52423.6,447.0,1069.53333333,17914.8333333,4.16,4.16,4.16,4.16,4.16,31.17,5.086,4.913,101.3,101.3,101.3,96.8,24.9,25.38,26.9,33.24,16.276,306.5,5703.3844,11141.3576,1.0,288.479807692,5703.42117788,11141.3560087,15.3076923077,3.4,39.189,25.759,0.0,0.09,12.6,0.6,11.6,20.94,957.0,1.03,0.0,30.6,33.2,0.0,15.224,0.0,0.0,1748.0,29.9,5.6,59.0,1767.0
2015-04-12 15:10:27,618046.5,54423.0,447.0,1131.3,19442.4666667,4.6,4.6,4.6,4.6,4.6,31.79,5.166,5.024,101.3,101.3,101.3,96.7,24.87,25.35,26.86,33.23,16.021,305.7,5703.3857,11141.3639,1.0,288.325,5703.421075,11141.363575,15.3,3.4,40.043,25.762,0.0,0.19,12.4,0.6,11.6,20.94,957.0,1.03,0.0,30.6,33.2,21.886,15.224,7.0,0.0,1765.5,0.0,3.1,0.0,1780.0
2015-04-12 15:10:28,722555.0,56422.4,447.0,1348.4,20970.1,4.55,4.55,4.55,4.55,4.55,31.37,4.965,4.83,101.3,101.3,101.3,96.73,24.91,25.38,26.89,33.21,15.877,306.1,5703.3868,11141.3692,1.7,288.170192308,5703.42097212,11141.3711413,15.2923076923,3.3,40.867,25.765,0.0,0.19,12.4,0.6,12.35,20.94,957.0,1.03,0.0,30.6,33.2,106.157,15.224,49.0,0.0,1837.0,4.6,2.0,0.0,1750.0
2015-04-12 15:10:29,827063.5,58421.8,446.5,1632.75,20486.2,5.65,5.65,5.65,5.65,5.65,31.32,4.886,5.113,101.3,101.3,101.3,96.68,24.93,25.37,26.9,33.27,15.965,306.5,5703.3881,11141.3757,1.0,288.015384615,5703.42086923,11141.3787077,15.2846153846,3.3,41.951,25.768,0.0,0.19,12.4,0.6,13.1,20.94,957.0,1.03,0.0,30.6,33.2,0.0,15.845,0.0,0.0,1648.5,0.0,1.7,0.0,1733.0
2015-04-12 15:10:30,931572.0,60421.2,446.0,1917.1,19767.25,8.51,8.51,8.51,8.51,8.51,31.17,5.075,4.939,101.3,101.3,101.3,97.28,24.87,25.38,26.89,33.23,16.684,306.3,5703.3891,11141.3834,1.0,287.860576923,5703.42076635,11141.386274,15.2769230769,3.3,43.481,25.77,0.0,0.19,12.4,0.6,13.1,20.94,957.0,1.05,0.0,30.6,33.2,0.0,16.777,0.0,0.0,1389.5,0.0,1.1,0.0,1722.0
2015-04-12 15:10:31,1036080.5,62420.6,444.0,2214.2,19048.3,11.1,11.1,11.1,11.1,11.1,31.3,4.905,4.8,101.3,101.3,101.3,96.84,24.92,25.39,26.87,33.2,15.679,305.8,5703.3907,11141.3886,1.0,287.705769231,5703.42066346,11141.3938404,15.2692307692,3.3,45.621,25.773,0.0,0.19,12.2,0.6,13.1,20.94,957.0,1.05,0.0,30.6,33.2,0.0,16.777,0.0,0.0,1413.0,73.7,2.3,26.0,1774.0
2015-04-12 15:10:32,1140589.0,64420.0,443.5,2167.65,19375.8,9.36,9.36,9.36,9.36,9.36,31.79,5.208,5.084,101.3,101.3,101.3,96.57,24.88,25.37,26.87,33.2,15.691,305.9,5703.392,11141.3993,1.0,287.550961538,5703.42056058,11141.4014067,15.2615384615,3.3,48.478,25.776,0.0,0.19,12.2,0.6,13.1,20.94,957.0,1.05,0.0,30.6,33.2,0.0,15.845,0.0,0.0,1361.5,0.0,3.3,28.0,1779.0
2015-04-12 15:10:33,1197790.3,66466.3,443.0,2121.1,19255.05,6.08,6.09,6.08,6.08,6.09,31.53,4.894,5.118,101.3,101.3,101.3,96.47,24.93,25.38,26.9,33.22,15.402,305.6,5703.3933,11141.407,1.0,287.396153846,5703.42045769,11141.4089731,15.2538461538,3.3,51.884,25.779,0.0,0.19,12.2,0.6,13.1,20.94,957.0,1.05,0.0,30.6,33.2,0.0,15.845,0.0,0.0,1360.0,0.0,2.1,0.0,1753.0
2015-04-12 15:10:34,1254991.6,68512.6,442.0,1932.5,19134.3,4.74,4.74,4.74,4.74,4.74,31.6,4.91,5.123,101.3,101.3,101.3,96.36,24.95,25.37,26.89,33.21,15.684,304.5,5703.3945,11141.4149,1.0,287.241346154,5703.42035481,11141.4165394,15.2461538462,3.3,55.333,25.782,0.0,0.19,12.2,0.6,13.1,20.94,957.0,1.05,0.0,30.6,33.2,9.101,15.845,3.0,0.0,1306.5,78.1,1.8,0.0,1761.0
2015-04-12 15:10:35,1312192.9,70558.9,441.666666667,1855.3,19487.4,6.06,6.06,6.06,6.06,6.06,31.58,4.966,4.917,101.3,101.3,101.3,96.31,24.94,25.4,26.9,33.22,15.584,304.3,5703.3961,11141.4226,1.0,287.086538462,5703.42025192,11141.4241058,15.2384615385,3.3,58.003,25.785,0.0,0.19,12.2,0.6,13.1,20.94,957.0,1.05,0.0,30.6,33.2,0.0,14.913,0.0,0.0,1724.5,74.2,5.3,48.0,1839.0
2015-04-12 15:10:36,1369394.2,72605.2,441.333333333,1778.1,21608.8,7.43,7.43,7.43,7.43,7.43,31.02,4.972,4.903,101.3,101.3,101.3,96.41,24.95,25.42,26.91,33.25,16.07,303.6,5703.3974,11141.4314,1.3,286.931730769,5703.42014904,11141.4316721,15.2307692308,3.3,59.743,25.787,0.0,0.25,12.2,0.6,13.1,20.94,957.0,1.06,0.0,30.6,33.2,77.851,15.224,34.0,0.0,1724.0,103.5,4.9,15.0,1705.0
2015-04-12 15:10:37,1426595.5,74651.5,441.0,1519.9,23730.2,6.08,6.08,6.08,6.08,6.08,31.13,4.841,4.821,101.3,101.3,101.3,96.55,24.97,25.43,26.9,33.22,15.921,303.2,5703.3987,11141.4386,1.0,286.776923077,5703.42004615,11141.4392385,15.2230769231,3.3,60.914,25.79,0.0,0.25,12.2,0.8,12.6,20.94,957.0,1.05,0.0,30.6,33.1,26.166,15.224,9.0,0.0,1712.5,0.0,4.2,12.0,1408.0
2015-04-12 15:10:38,1483796.8,76697.8,440.5,1519.6,26246.3,4.38,4.38,4.38,4.38,4.38,31.23,5.116,4.833,101.3,101.3,101.3,96.85,24.95,25.45,26.9,33.26,16.504,302.4,5703.4003,11141.4461,1.0,286.622115385,5703.41994327,11141.4468048,15.2153846154,3.3,61.738,25.793,0.0,0.25,12.2,0.8,12.6,20.94,957.0,1.05,0.0,30.6,33.1,90.637,15.224,40.0,0.0,1765.0,0.0,2.1,0.0,1377.0
2015-04-12 15:10:39,1540998.1,78744.1,440.0,1519.3,25690.55,4.23,4.23,4.23,4.23,4.23,31.06,4.947,4.96,101.3,101.3,101.3,96.76,24.96,25.43,26.91,33.24,16.183,301.8,5703.4018,11141.4539,1.0,286.467307692,5703.41984038,11141.4543712,15.2076923077,3.3,62.131,25.796,0.0,0.25,12.0,0.6,12.1,20.94,957.0,1.05,0.0,30.6,33.0,161.963,15.224,85.0,0.0,1829.0,2.5,1.5,0.0,1378.0
2015-04-12 15:10:40,1598199.4,80790.4,439.0,2055.5,25134.8,6.33,6.33,6.33,6.33,6.33,31.04,5.127,5.018,101.3,101.3,101.3,97.18,24.92,25.42,26.89,33.25,16.973,302.2,5703.4035,11141.4616,1.0,286.3125,5703.4197375,11141.4619375,15.2,3.3,62.062,25.799,0.0,0.25,12.0,0.6,12.1,20.94,957.0,1.045,0.0,30.6,33.0,134.978,17.398,73.0,0.0,1413.0,0.0,1.0,0.0,1361.0
2015-04-12 15:10:41,1655400.7,82836.7,438.5,2169.9,26593.7,10.9,10.9,10.9,10.9,10.9,30.51,5.154,5.119,101.3,101.3,101.3,97.78,24.84,25.34,26.9,33.23,17.37,302.9,5703.4058,11141.4691,1.0,286.157692308,5703.41963462,11141.4695038,15.1923076923,3.3,61.795,25.802,0.0,0.25,12.0,0.6,12.1,20.94,957.0,1.04,0.0,30.6,33.0,159.968,18.33,84.0,0.0,1539.0,83.8,1.0,2.0,1473.0
2015-04-12 15:10:42,1712602.0,84883.0,438.0,2284.3,28986.85,14.3,14.3,14.3,14.3,14.3,30.88,5.07,5.128,101.3,101.3,101.3,97.59,24.87,25.36,26.9,33.25,16.823,302.7,5703.4073,11141.477,1.0,286.002884615,5703.41953173,11141.4770702,15.1846153846,3.3,61.082,25.805,0.0,0.25,12.0,0.8,14.5,20.94,957.0,1.04,0.0,30.6,33.1,113.369,18.952,57.0,0.0,1577.0,36.6,1.3,0.0,1725.0
2015-04-12 15:10:43,1870445.6,91952.5,436.0,2772.0,31380.0,13.5,13.5,13.5,13.5,13.5,30.59,5.2,5.122,101.3,101.3,101.3,97.96,24.87,25.33,26.9,33.23,16.951,302.7,5703.4085,11141.4827,1.0,285.848076923,5703.41942885,11141.4846365,15.1769230769,3.3,60.227,25.808,0.0,0.25,12.0,0.8,14.5,20.94,957.0,1.03,0.0,30.6,33.1,34.712,18.33,13.0,0.0,1577.5,59.4,3.8,34.0,1739.0
2015-04-12 15:10:44,2028289.2,99022.0,436.0,3274.7,38690.6,10.2,10.3,10.2,10.2,10.3,30.86,5.279,5.153,101.3,101.3,101.3,98.25,24.83,25.31,26.88,33.25,17.169,302.5,5703.4097,11141.4905,1.0,285.693269231,5703.41932596,11141.4922029,15.1692307692,3.3,59.232,25.811,0.0,0.25,11.8,0.8,19.6,20.94,957.0,1.03,0.0,30.6,33.2,0.0,17.709,0.0,0.0,1548.0,32.8,3.2,9.0,1713.0
2015-04-12 15:10:45,2186132.8,106091.5,436.0,3777.4,42774.9,10.8,10.8,10.8,10.8,10.8,31.07,4.985,4.91,101.3,101.3,101.3,98.03,24.84,25.33,26.86,33.2,16.651,302.4,5703.4107,11141.4985,1.0,285.538461538,5703.41922308,11141.4997692,15.1615384615,3.3,58.19,25.814,0.0,0.6,11.8,1.2,19.6,20.94,957.5,1.03,0.0,30.6,33.2,0.0,17.709,0.0,0.0,1528.0,120.7,6.9,24.0,1732.0
2015-04-12 15:10:46,2343976.4,113161.0,435.0,5584.1,46859.2,14.8,14.8,14.8,14.8,14.8,31.38,4.633,4.792,101.3,101.3,101.3,97.49,24.86,25.37,26.86,33.19,15.524,302.4,5703.4116,11141.5063,1.0,285.383653846,5703.41912019,11141.5073356,15.1538461538,3.4,57.115,25.817,0.0,0.6,11.8,1.5,24.05,20.835,957.5,1.03,0.0,30.6,33.2,37.671,17.398,15.0,0.0,1505.0,159.9,11.1,84.0,1840.0
2015-04-12 15:10:47,2501820.0,120230.5,434.5,6264.2,53966.5,17.8,17.8,17.8,17.8,17.8,31.39,4.816,4.842,101.3,101.3,101.3,97.15,24.93,25.44,26.9,33.2,14.968,302.1,5703.4127,11141.5145,1.0,285.228846154,5703.41901731,11141.5149019,15.1461538462,3.4,56.012,25.82,0.0,0.6,11.8,1.8,28.5,20.73,957.5,1.03,0.0,30.6,33.2,71.603,17.709,32.0,0.0,1517.5,145.7,11.8,72.0,1461.0
2015-04-12 15:10:48,2659663.6,127300.0,434.0,6944.3,55186.4666667,24.6,24.6,24.6,24.6,24.6,31.38,4.891,4.826,101.3,101.3,101.3,97.06,24.95,25.45,26.9,33.23,15.474,301.7,5703.4138,11141.5222,1.0,285.074038462,5703.41891442,11141.5224683,15.1384615385,3.4,54.837,25.823,0.0,0.6,11.8,1.8,28.5,20.73,957.5,1.03,0.0,30.6,33.2,11.597,17.709,3.0,0.0,1521.0,158.4,16.3,83.0,1549.0
2015-04-12 15:10:49,2817507.2,134369.5,434.0,6931.0,56406.4333333,26.0,26.0,26.0,26.0,26.0,31.47,5.071,5.008,101.3,101.3,101.3,96.99,24.94,25.44,26.9,33.22,15.3,300.9,5703.4147,11141.53,1.0,284.919230769,5703.41881154,11141.5300346,15.1307692308,3.4,53.574,25.826,0.0,0.6,11.9,1.8,28.5,20.67,957.5,1.03,0.0,30.6,33.2,0.0,17.398,0.0,0.0,1497.5,90.3,16.7,57.0,1574.0
2015-04-12 15:10:50,2975350.8,141439.0,433.5,6917.7,57626.4,19.4,19.4,19.4,19.4,19.4,31.68,4.98,5.256,101.3,101.3,101.3,96.73,24.98,25.42,26.89,33.21,15.298,300.3,5703.4156,11141.5376,1.0,284.764423077,5703.41870865,11141.537601,15.1230769231,3.4,52.323,25.829,0.0,0.6,11.9,2.2,34.8,20.67,957.5,1.03,0.0,30.6,33.1,0.0,17.398,0.0,0.0,1487.0,33.5,12.3,13.0,1579.0
2015-04-12 15:10:51,3133194.4,148508.5,433.0,6904.4,57792.75,12.1,12.1,12.1,12.1,12.1,31.38,4.961,4.901,101.3,101.3,101.3,96.73,24.99,25.46,26.92,33.21,15.044,300.0,5703.4165,11141.5455,1.0,284.609615385,5703.41860577,11141.5451673,15.1153846154,3.4,51.171,25.832,0.0,0.69,11.9,2.2,34.8,20.67,957.5,1.03,0.0,30.6,33.1,0.0,17.398,0.0,0.0,1472.0,0.0,5.7,0.0,1542.0
2015-04-12 15:10:52,3291038.0,155578.0,432.0,6077.2,57959.1,6.99,6.99,6.99,6.99,6.99,31.64,4.929,5.123,101.3,101.3,101.3,96.61,24.97,25.43,26.89,33.23,15.481,298.7,5703.4175,11141.5528,1.0,284.454807692,5703.41850288,11141.5527337,15.1076923077,3.4,49.928,25.835,0.0,0.69,11.9,2.2,34.0,20.725,957.5,1.03,0.0,30.6,33.1,1.506,17.398,0.0,0.0,1456.5,0.0,3.3,0.0,1503.0
2015-04-12 15:10:53,3075558.7,144946.0,431.0,5749.2,55458.9,5.28,5.28,5.28,5.28,5.28,31.5,5.048,4.926,101.3,101.3,101.3,96.56,24.99,25.46,26.91,33.22,15.59,297.9,5703.4184,11141.5603,1.0,284.3,5703.4184,11141.5603,15.1,3.4,48.817,25.837,0.0,0.69,11.9,2.2,33.2,20.78,957.5,1.03,0.0,30.6,33.1,35.24,17.398,14.0,0.0,1478.0,46.8,3.0,15.0,1510.0
2015-04-12 15:10:54,2860079.4,134314.0,430.0,5421.2,53176.1,4.61,4.62,4.61,4.62,4.62,31.54,4.918,4.888,101.3,101.3,101.3,96.53,25.01,25.46,26.89,33.21,15.818,297.3,5703.4195,11141.5675,1.0,284.29,5703.41939,11141.56779,15.125,3.4,47.772,25.84,0.0,0.69,11.9,2.2,33.2,20.93,957.5,1.03,0.0,30.6,33.1,18.135,17.398,6.0,0.0,1494.0,51.0,4.3,31.0,1516.0
2015-04-12 15:10:55,2644600.1,123682.0,429.0,4681.7,50893.3,3.3,3.3,3.3,3.3,3.3,31.55,4.984,5.01,101.3,101.3,101.3,96.57,25.0,25.46,26.89,33.23,15.742,296.9,5703.4203,11141.5751,1.0,284.28,5703.42038,11141.57528,15.15,3.3,46.773,25.843,0.0,0.69,11.9,1.8,27.8,20.93,957.5,1.03,0.0,30.6,33.1,1.559,17.398,0.0,0.0,1491.5,0.0,3.1,3.0,1494.0
2015-04-12 15:10:56,2429120.8,113050.0,428.5,4337.65,46364.6,2.25,2.25,2.25,2.25,2.25,31.59,5.036,5.143,101.3,101.3,101.3,96.48,25.0,25.46,26.89,33.2,15.863,296.4,5703.4211,11141.5826,1.0,284.27,5703.42137,11141.58277,15.175,3.3,45.754,25.846,0.0,0.69,11.9,1.8,27.8,20.93,958.3,1.03,0.0,30.6,33.1,34.738,17.398,14.0,0.0,1508.5,0.0,2.1,0.0,1502.0
2015-04-12 15:10:57,2213641.5,102418.0,428.0,3993.6,44694.0,1.73,1.73,1.73,1.73,1.73,31.48,4.887,4.863,101.3,101.3,101.3,96.53,25.02,25.48,26.9,33.23,15.817,296.0,5703.4216,11141.5902,1.0,284.26,5703.42236,11141.59026,15.2,3.3,44.705,25.849,0.0,0.4,11.9,1.4,22.2,20.94,958.3,1.03,0.0,30.6,33.1,8.916,17.709,0.0,0.0,1504.5,0.0,1.5,0.0,1490.0
2015-04-12 15:10:58,1998162.2,91786.0,428.0,3409.5,43023.4,1.32,1.32,1.32,1.32,1.32,31.61,4.957,5.073,101.3,101.3,101.3,96.56,25.01,25.46,26.88,33.23,15.946,295.6,5703.4213,11141.5973,1.0,284.25,5703.42335,11141.59775,15.225,3.3,43.74,25.852,0.0,0.405,11.9,1.4,22.2,20.94,958.3,1.03,0.0,30.6,33.1,31.489,17.709,12.0,0.0,1516.5,0.0,1.1,0.0,1468.0
2015-04-12 15:10:59,1782682.9,81154.0,427.666666667,3180.4,38278.2,1.14,1.14,1.14,1.14,1.14,31.46,5.018,5.052,101.3,101.3,101.3,96.56,25.01,25.47,26.89,33.22,15.797,295.1,5703.4221,11141.6051,1.0,284.24,5703.42434,11141.60524,15.25,3.3,42.714,25.855,0.0,0.41,11.9,1.4,22.2,20.94,958.3,1.03,0.0,30.6,33.1,28.861,17.709,11.0,0.0,1535.0,18.4,0.9,0.0,1458.0
2015-04-12 15:11:00,1567203.6,70522.0,427.333333333,2951.3,35860.85,1.37,1.37,1.37,1.37,1.37,31.63,5.196,5.189,101.3,101.3,101.3,96.55,25.0,25.46,26.88,33.23,16.16,294.3,5703.423,11141.6127,1.0,284.23,5703.42533,11141.61273,15.275,3.3,41.703,25.858,0.0,0.41,11.8,1.0,18.1,20.94,958.3,1.03,0.0,30.6,33.1,0.0,17.709,0.0,0.0,1540.0,35.2,1.6,14.0,1490.0
2015-04-12 15:11:01,1351724.3,59890.0,427.0,2584.9,33443.5,1.64,1.64,1.64,1.64,1.64,31.57,4.897,5.159,101.3,101.3,101.3,96.53,25.01,25.47,26.88,33.19,16.033,294.5,5703.4245,11141.6197,1.0,284.22,5703.42632,11141.62022,15.3,3.4,40.753,25.861,0.0,0.41,11.8,1.0,18.1,20.94,958.3,1.03,0.0,30.6,33.1,0.0,17.709,0.0,0.0,1538.0,9.5,1.6,1.0,1490.0
