,hnu
2015-04-12 15:28:10,11.0
2015-04-12 15:28:11,11.0
2015-04-12 15:28:12,11.7
2015-04-12 15:28:13,12.5
2015-04-12 15:28:14,13.7
2015-04-12 15:28:15,15.0
2015-04-12 15:28:16,15.5
2015-04-12 15:28:17,16.0
2015-04-12 15:28:18,16.5
2015-04-12 15:28:19,16.5
2015-04-12 15:28:20,15.9
2015-04-12 15:28:21,15.2
2015-04-12 15:28:22,14.4
2015-04-12 15:28:23,13.9
2015-04-12 15:28:24,13.8
2015-04-12 15:28:25,13.8
2015-04-12 15:28:26,13.7
2015-04-12 15:28:27,13.6
2015-04-12 15:28:28,13.6
2015-04-12 15:28:29,13.6
2015-04-12 15:28:30,13.6
2015-04-12 15:28:31,13.7
2015-04-12 15:28:32,13.7
2015-04-12 15:28:33,13.7
2015-04-12 15:28:34,13.8
2015-04-12 15:28:35,14.2
2015-04-12 15:28:36,14.9
2015-04-12 15:28:37,16.1
2015-04-12 15:28:38,16.8
2015-04-12 15:28:39,17.3
2015-04-12 15:28:40,18.0
2015-04-12 15:28:41,18.8
2015-04-12 15:28:42,19.4
2015-04-12 15:28:43,19.5
2015-04-12 15:28:44,20.0
2015-04-12 15:28:45,20.0
2015-04-12 15:28:46,20.1
2015-04-12 15:28:47,20.1
2015-04-12 15:28:48,20.0
2015-04-12 15:28:49,19.5
2015-04-12 15:28:50,18.9
2015-04-12 15:28:51,17.5
2015-04-12 15:28:52,17.0
2015-04-12 15:28:53,15.8
2015-04-12 15:28:54,14.6
2015-04-12 15:28:55,13.6
2015-04-12 15:28:56,13.5
2015-04-12 15:28:57,13.5
2015-04-12 15:28:58,13.5
2015-04-12 15:28:59,14.2
2015-04-12 15:29:00,15.4
2015-04-12 15:29:01,16.6
2015-04-12 15:29:02,17.1
2015-04-12 15:29:03,18.2
2015-04-12 15:29:04,18.9
2015-04-12 15:29:05,19.5
2015-04-12 15:29:06,19.5
2015-04-12 15:29:07,20.0
2015-04-12 15:29:08,20.0
2015-04-12 15:29:09,20.1
2015-04-12 15:29:10,20.7
2015-04-12 15:29:11,20.7
2015-04-12 15:29:12,20.7
2015-04-12 15:29:13,20.8
2015-04-12 15:29:14,20.8
2015-04-12 15:29:15,20.8
2015-04-12 15:29:16,20.8
2015-04-12 15:29:17,20.8
2015-04-12 15:29:18,20.2
2015-04-12 15:29:19,20.2
2015-04-12 15:29:20,20.1
2015-04-12 15:29:21,20.1
2015-04-12 15:29:22,19.6
2015-04-12 15:29:23,19.5
2015-04-12 15:29:24,19.5
2015-04-12 15:29:25,19.0
2015-04-12 15:29:26,18.5
2015-04-12 15:29:27,18.0
2015-04-12 15:29:28,17.9
2015-04-12 15:29:29,17.5
2015-04-12 15:29:30,17.4
2015-04-12 15:29:31,17.0
2015-04-12 15:29:32,16.4
2015-04-12 15:29:33,15.9
2015-04-12 15:29:34,15.9
2015-04-12 15:29:35,14.7
2015-04-12 15:29:36,14.0
2015-04-12 15:29:37,13.4
2015-04-12 15:29:38,13.4
2015-04-12 15:29:39,13.3
2015-04-12 15:29:40,13.2
2015-04-12 15:29:41,13.1
2015-04-12 15:29:42,12.6
2015-04-12 15:29:43,12.6
2015-04-12 15:29:44,11.3
2015-04-12 15:29:45,10.1
2015-04-12 15:29:46,9.0
2015-04-12 15:29:47,8.5
2015-04-12 15:29:48,8.4
2015-04-12 15:29:49,8.4
2015-04-12 15:29:50,9.5
2015-04-12 15:29:51,10.9
2015-04-12 15:29:52,11.7
2015-04-12 15:29:53,12.3
2015-04-12 15:29:54,12.8
2015-04-12 15:29:55,12.3
2015-04-12 15:29:56,12.3
2015-04-12 15:29:57,11.4
2015-04-12 15:29:58,10.5
2015-04-12 15:29:59,9.7
2015-04-12 15:30:00,9.0
2015-04-12 15:30:01,8.9
2015-04-12 15:30:02,8.4
2015-04-12 15:30:03,8.4
2015-04-12 15:30:04,7.9
2015-04-12 15:30:05,7.8
2015-04-12 15:30:06,7.7
2015-04-12 15:30:07,7.7
2015-04-12 15:30:08,7.7
2015-04-12 15:30:09,8.3
2015-04-12 15:30:10,8.9
2015-04-12 15:30:11,9.7
2015-04-12 15:30:12,10.5
2015-04-12 15:30:13,11.2
2015-04-12 15:30:14,11.8
2015-04-12 15:30:15,11.9
2015-04-12 15:30:16,12.3
2015-04-12 15:30:17,12.4
2015-04-12 15:30:18,12.4
2015-04-12 15:30:19,12.5
2015-04-12 15:30:20,12.4
2015-04-12 15:30:21,11.8
2015-04-12 15:30:22,11.2
2015-04-12 15:30:23,10.6
2015-04-12 15:30:24,10.5
2015-04-12 15:30:25,9.8
2015-04-12 15:30:26,9.0
2015-04-12 15:30:27,8.2
2015-04-12 15:30:28,7.5
2015-04-12 15:30:29,6.9
2015-04-12 15:30:30,6.2
2015-04-12 15:30:31,5.7
2015-04-12 15:30:32,5.6
2015-04-12 15:30:33,5.1
2015-04-12 15:30:34,5.1
2015-04-12 15:30:35,5.1
2015-04-12 15:30:36,5.1
2015-04-12 15:30:37,5.6
2015-04-12 15:30:38,6.2
2015-04-12 15:30:39,6.2
2015-04-12 15:30:40,6.8
2015-04-12 15:30:41,6.9
2015-04-12 15:30:42,6.9
2015-04-12 15:30:43,6.9
2015-04-12 15:30:44,6.4
2015-04-12 15:30:45,5.8
2015-04-12 15:30:46,5.2
2015-04-12 15:30:47,5.2
2015-04-12 15:30:48,5.2
2015-04-12 15:30:49,5.1
2015-04-12 15:30:50,4.6
2015-04-12 15:30:51,4.6
2015-04-12 15:30:52,4.6
2015-04-12 15:30:53,4.5
2015-04-12 15:30:54,4.5
2015-04-12 15:30:55,4.4
2015-04-12 15:30:56,4.4
2015-04-12 15:30:57,4.3
2015-04-12 15:30:58,4.3
2015-04-12 15:30:59,4.2
2015-04-12 15:31:00,4.2
2015-04-12 15:31:01,4.1
2015-04-12 15:31:02,4.1
2015-04-12 15:31:03,4.1
2015-04-12 15:31:04,4.0
2015-04-12 15:31:05,4.0
2015-04-12 15:31:06,4.0
2015-04-12 15:31:07,4.0
2015-04-12 15:31:08,4.0
2015-04-12 15:31:09,4.0
2015-04-12 15:31:10,3.9
2015-04-12 15:31:11,3.9
2015-04-12 15:31:12,3.9
2015-04-12 15:31:13,3.9
2015-04-12 15:31:14,3.9
2015-04-12 15:31:15,3.9
2015-04-12 15:31:16,3.9
2015-04-12 15:31:17,3.9
2015-04-12 15:31:18,3.9
2015-04-12 15:31:19,4.0
2015-04-12 15:31:20,4.0
2015-04-12 15:31:21,4.0
2015-04-12 15:31:22,4.1
2015-04-12 15:31:23,4.2
2015-04-12 15:31:24,4.2
2015-04-12 15:31:25,4.3
2015-04-12 15:31:26,4.4
2015-04-12 15:31:27,4.4
2015-04-12 15:31:28,4.4
2015-04-12 15:31:29,4.5
2015-04-12 15:31:30,4.5
2015-04-12 15:31:31,4.6
2015-04-12 15:31:32,4.6
2015-04-12 15:31:33,4.6
2015-04-12 15:31:34,4.6
2015-04-12 15:31:35,4.6
2015-04-12 15:31:36,4.5
2015-04-12 15:31:37,4.5
2015-04-12 15:31:38,4.5
2015-04-12 15:31:39,4.4
2015-04-12 15:31:40,4.3
2015-04-12 15:31:41,4.3
2015-04-12 15:31:42,4.3
2015-04-12 15:31:43,4.3
2015-04-12 15:31:44,4.3
2015-04-12 15:31:45,4.3
2015-04-12 15:31:46,4.3
2015-04-12 15:31:47,4.3
2015-04-12 15:31:48,4.4
2015-04-12 15:31:49,4.4
2015-04-12 15:31:50,4.5
2015-04-12 15:31:51,4.5
2015-04-12 15:31:52,4.5
2015-04-12 15:31:53,4.6
2015-04-12 15:31:54,4.6
2015-04-12 15:31:55,4.6
2015-04-12 15:31:56,4.6
2015-04-12 15:31:57,4.6
2015-04-12 15:31:58,4.6
2015-04-12 15:31:59,4.6
2015-04-12 15:32:00,4.6
2015-04-12 15:32:01,4.6
2015-04-12 15:32:02,4.6
2015-04-12 15:32:03,4.6
2015-04-12 15:32:04,4.6
2015-04-12 15:32:05,4.6
2015-04-12 15:32:06,4.6
2015-04-12 15:32:07,4.6
2015-04-12 15:32:08,4.6
2015-04-12 15:32:09,4.6
2015-04-12 15:32:10,4.6
2015-04-12 15:32:11,4.6
2015-04-12 15:32:12,4.6
2015-04-12 15:32:13,4.6
2015-04-12 15:32:14,4.6
2015-04-12 15:32:15,4.7
2015-04-12 15:32:16,4.7
2015-04-12 15:32:17,4.7
2015-04-12 15:32:18,4.7
2015-04-12 15:32:19,4.7
2015-04-12 15:32:20,4.6
2015-04-12 15:32:21,4.6
2015-04-12 15:32:22,4.6
2015-04-12 15:32:23,4.6
2015-04-12 15:32:24,4.6
2015-04-12 15:32:25,4.6
2015-04-12 15:32:26,4.6
2015-04-12 15:32:27,4.6
2015-04-12 15:32:28,4.6
2015-04-12 15:32:29,4.6
2015-04-12 15:32:30,4.6
2015-04-12 15:32:31,4.6
2015-04-12 15:32:32,4.6
2015-04-12 15:32:33,4.6
2015-04-12 15:32:34,4.6
2015-04-12 15:32:35,4.7
2015-04-12 15:32:36,4.7
2015-04-12 15:32:37,4.7
2015-04-12 15:32:38,4.7
2015-04-12 15:32:39,4.7
2015-04-12 15:32:40,4.7
2015-04-12 15:32:41,4.7
2015-04-12 15:32:42,4.7
2015-04-12 15:32:43,4.7
2015-04-12 15:32:44,4.7
2015-04-12 15:32:45,4.7
2015-04-12 15:32:46,4.7
2015-04-12 15:32:47,4.7
2015-04-12 15:32:48,4.7
2015-04-12 15:32:49,4.7
2015-04-12 15:32:50,4.7
2015-04-12 15:32:51,4.7
2015-04-12 15:32:52,4.7
2015-04-12 15:32:53,4.7
2015-04-12 15:32:54,4.7
2015-04-12 15:32:55,4.7
2015-04-12 15:32:56,4.7
2015-04-12 15:32:57,4.7
2015-04-12 15:32:58,4.7
2015-04-12 15:32:59,4.7
2015-04-12 15:33:00,4.7
2015-04-12 15:33:01,4.7
2015-04-12 15:33:02,4.7
2015-04-12 15:33:03,4.7
2015-04-12 15:33:04,4.7
2015-04-12 15:33:05,4.7
2015-04-12 15:33:06,4.7
2015-04-12 15:33:07,4.7
2015-04-12 15:33:08,4.7
2015-04-12 15:33:09,4.7
2015-04-12 15:33:10,4.6
2015-04-12 15:33:11,4.6
2015-04-12 15:33:12,4.6
2015-04-12 15:33:13,4.6
2015-04-12 15:33:14,4.6
2015-04-12 15:33:15,4.6
2015-04-12 15:33:16,4.6
2015-04-12 15:33:17,4.6
2015-04-12 15:33:18,4.6
2015-04-12 15:33:19,4.6
2015-04-12 15:33:20,4.6
2015-04-12 15:33:21,4.6
2015-04-12 15:33:22,4.6
2015-04-12 15:33:23,4.6
2015-04-12 15:33:24,4.6
2015-04-12 15:33:25,4.6
2015-04-12 15:33:26,4.7
2015-04-12 15:33:27,4.7
2015-04-12 15:33:28,4.7
2015-04-12 15:33:29,4.7
2015-04-12 15:33:30,4.7
2015-04-12 15:33:31,4.7
2015-04-12 15:33:32,4.7
2015-04-12 15:33:33,4.7
2015-04-12 15:33:34,4.6
2015-04-12 15:33:35,4.6
2015-04-12 15:33:36,4.6
2015-04-12 15:33:37,4.7
2015-04-12 15:33:38,4.7
2015-04-12 15:33:39,4.7
2015-04-12 15:33:40,4.7
2015-04-12 15:33:41,4.7
2015-04-12 15:33:42,4.7
2015-04-12 15:33:43,4.7
2015-04-12 15:33:44,4.7
2015-04-12 15:33:45,4.7
2015-04-12 15:33:46,4.7
2015-04-12 15:33:47,4.7
2015-04-12 15:33:48,4.7
2015-04-12 15:33:49,4.7
2015-04-12 15:33:50,4.7
2015-04-12 15:33:51,4.7
2015-04-12 15:33:52,4.7
2015-04-12 15:33:53,4.6
2015-04-12 15:33:54,4.6
2015-04-12 15:33:55,4.6
2015-04-12 15:33:56,4.6
2015-04-12 15:33:57,4.6
2015-04-12 15:33:58,4.6
2015-04-12 15:33:59,4.6
2015-04-12 15:34:00,4.6
2015-04-12 15:34:01,4.6
2015-04-12 15:34:02,4.6
2015-04-12 15:34:03,4.6
2015-04-12 15:34:04,4.6
2015-04-12 15:34:05,4.6
2015-04-12 15:34:06,4.6
2015-04-12 15:34:07,4.6
2015-04-12 15:34:08,4.5
2015-04-12 15:34:09,4.5
2015-04-12 15:34:10,4.4
2015-04-12 15:34:11,4.3
2015-04-12 15:34:12,4.3
2015-04-12 15:34:13,4.2
2015-04-12 15:34:14,4.2
2015-04-12 15:34:15,4.2
2015-04-12 15:34:16,4.1
2015-04-12 15:34:17,4.1
2015-04-12 15:34:18,4.1
2015-04-12 15:34:19,4.1
2015-04-12 15:34:20,4.1
2015-04-12 15:34:21,4.1
2015-04-12 15:34:22,4.1
2015-04-12 15:34:23,4.1
2015-04-12 15:34:24,4.1
2015-04-12 15:34:25,4.2
2015-04-12 15:34:26,4.2
2015-04-12 15:34:27,4.3
2015-04-12 15:34:28,4.3
2015-04-12 15:34:29,4.4
2015-04-12 15:34:30,4.4
2015-04-12 15:34:31,4.4
2015-04-12 15:34:32,4.4
2015-04-12 15:34:33,4.4
2015-04-12 15:34:34,4.4
2015-04-12 15:34:35,4.3
2015-04-12 15:34:36,4.3
2015-04-12 15:34:37,4.3
2015-04-12 15:34:38,4.3
2015-04-12 15:34:39,4.3
2015-04-12 15:34:40,4.3
2015-04-12 15:34:41,4.3
2015-04-12 15:34:42,4.3
2015-04-12 15:34:43,4.3
2015-04-12 15:34:44,4.3
2015-04-12 15:34:45,4.4
2015-04-12 15:34:46,4.4
2015-04-12 15:34:47,4.4
2015-04-12 15:34:48,4.4
2015-04-12 15:34:49,4.5
2015-04-12 15:34:50,4.5
2015-04-12 15:34:51,4.5
2015-04-12 15:34:52,4.6
2015-04-12 15:34:53,4.6
2015-04-12 15:34:54,4.6
2015-04-12 15:34:55,4.6
2015-04-12 15:34:56,4.6
2015-04-12 15:34:57,4.6
2015-04-12 15:34:58,4.6
2015-04-12 15:34:59,4.6
2015-04-12 15:35:00,4.6
2015-04-12 15:35:01,4.7
2015-04-12 15:35:02,4.7
2015-04-12 15:35:03,4.7
2015-04-12 15:35:04,4.7
2015-04-12 15:35:05,4.8
2015-04-12 15:35:06,4.8
2015-04-12 15:35:07,4.8
2015-04-12 15:35:08,4.8
2015-04-12 15:35:09,4.8
2015-04-12 15:35:10,4.8
2015-04-12 15:35:11,4.8
2015-04-12 15:35:12,4.8
2015-04-12 15:35:13,4.9
2015-04-12 15:35:14,4.9
2015-04-12 15:35:15,4.9
2015-04-12 15:35:16,4.9
2015-04-12 15:35:17,4.9
2015-04-12 15:35:18,4.9
2015-04-12 15:35:19,4.9
2015-04-12 15:35:20,4.9
2015-04-12 15:35:21,4.9
2015-04-12 15:35:22,4.9
2015-04-12 15:35:23,4.9
2015-04-12 15:35:24,4.9
2015-04-12 15:35:25,4.9
2015-04-12 15:35:26,4.9
2015-04-12 15:35:27,4.9
2015-04-12 15:35:28,4.9
2015-04-12 15:35:29,4.9
2015-04-12 15:35:30,4.8
2015-04-12 15:35:31,4.8
2015-04-12 15:35:32,4.8
2015-04-12 15:35:33,4.8
2015-04-12 15:35:34,4.8
2015-04-12 15:35:35,4.8
2015-04-12 15:35:36,4.8
2015-04-12 15:35:37,4.8
2015-04-12 15:35:38,4.8
2015-04-12 15:35:39,4.8
2015-04-12 15:35:40,4.7
2015-04-12 15:35:41,4.7
2015-04-12 15:35:42,4.7
2015-04-12 15:35:43,4.7
2015-04-12 15:35:44,4.7
2015-04-12 15:35:45,4.7
2015-04-12 15:35:46,4.7
2015-04-12 15:35:47,4.7
2015-04-12 15:35:48,4.6
2015-04-12 15:35:49,4.6
2015-04-12 15:35:50,4.6
2015-04-12 15:35:51,4.6
2015-04-12 15:35:52,4.5
2015-04-12 15:35:53,4.5
2015-04-12 15:35:54,4.4
2015-04-12 15:35:55,4.4
2015-04-12 15:35:56,4.3
2015-04-12 15:35:57,4.3
2015-04-12 15:35:58,4.3
2015-04-12 15:35:59,4.2
2015-04-12 15:36:00,4.2
2015-04-12 15:36:01,4.2
2015-04-12 15:36:02,4.2
2015-04-12 15:36:03,4.2
2015-04-12 15:36:04,4.2
2015-04-12 15:36:05,4.1
2015-04-12 15:36:06,4.1
2015-04-12 15:36:07,4.1
2015-04-12 15:36:08,4.1
2015-04-12 15:36:09,4.1
2015-04-12 15:36:10,4.1
2015-04-12 15:36:11,4.2
2015-04-12 15:36:12,4.2
2015-04-12 15:36:13,4.2
2015-04-12 15:36:14,4.2
2015-04-12 15:36:15,4.2
2015-04-12 15:36:16,4.2
2015-04-12 15:36:17,4.2
2015-04-12 15:36:18,4.2
2015-04-12 15:36:19,4.2
2015-04-12 15:36:20,4.3
2015-04-12 15:36:21,4.3
2015-04-12 15:36:22,4.3
2015-04-12 15:36:23,4.4
2015-04-12 15:36:24,4.4
2015-04-12 15:36:25,4.4
2015-04-12 15:36:26,4.5
2015-04-12 15:36:27,4.5
2015-04-12 15:36:28,4.5
2015-04-12 15:36:29,4.6
2015-04-12 15:36:30,4.6
2015-04-12 15:36:31,4.6
2015-04-12 15:36:32,4.6
2015-04-12 15:36:33,4.6
2015-04-12 15:36:34,4.6
2015-04-12 15:36:35,4.6
2015-04-12 15:36:36,4.5
2015-04-12 15:36:37,4.5
2015-04-12 15:36:38,4.4
2015-04-12 15:36:39,4.4
2015-04-12 15:36:40,4.4
2015-04-12 15:36:41,4.4
2015-04-12 15:36:42,4.4
2015-04-12 15:36:43,4.4
2015-04-12 15:36:44,4.4
2015-04-12 15:36:45,4.5
2015-04-12 15:36:46,4.5
2015-04-12 15:36:47,4.5
2015-04-12 15:36:48,4.5
2015-04-12 15:36:49,4.5
2015-04-12 15:36:50,4.5
2015-04-12 15:36:51,4.4
2015-04-12 15:36:52,4.4
2015-04-12 15:36:53,4.4
2015-04-12 15:36:54,4.3
2015-04-12 15:36:55,4.3
2015-04-12 15:36:56,4.2
2015-04-12 15:36:57,4.2
2015-04-12 15:36:58,4.2
2015-04-12 15:36:59,4.2
2015-04-12 15:37:00,4.2
2015-04-12 15:37:01,4.1
2015-04-12 15:37:02,4.1
2015-04-12 15:37:03,4.1
2015-04-12 15:37:04,4.1
2015-04-12 15:37:05,4.1
2015-04-12 15:37:06,4.2
2015-04-12 15:37:07,4.2
2015-04-12 15:37:08,4.2
2015-04-12 15:37:09,4.2
2015-04-12 15:37:10,4.3
2015-04-12 15:37:11,4.3
2015-04-12 15:37:12,4.3
2015-04-12 15:37:13,4.3
2015-04-12 15:37:14,4.3
2015-04-12 15:37:15,4.3
2015-04-12 15:37:16,4.4
2015-04-12 15:37:17,4.4
2015-04-12 15:37:18,4.4
2015-04-12 15:37:19,4.5
2015-04-12 15:37:20,4.5
2015-04-12 15:37:21,4.5
2015-04-12 15:37:22,4.6
2015-04-12 15:37:23,4.6
2015-04-12 15:37:24,4.7
2015-04-12 15:37:25,4.7
2015-04-12 15:37:26,5.2
2015-04-12 15:37:27,5.2
2015-04-12 15:37:28,5.3
2015-04-12 15:37:29,5.3
2015-04-12 15:37:30,5.3
2015-04-12 15:37:31,5.2
2015-04-12 15:37:32,5.2
2015-04-12 15:37:33,5.1
2015-04-12 15:37:34,5.1
2015-04-12 15:37:35,5.0
2015-04-12 15:37:36,4.9
2015-04-12 15:37:37,4.9
2015-04-12 15:37:38,4.8
2015-04-12 15:37:39,4.8
2015-04-12 15:37:40,4.7
2015-04-12 15:37:41,4.6
2015-04-12 15:37:42,4.5
2015-04-12 15:37:43,4.5
2015-04-12 15:37:44,4.4
2015-04-12 15:37:45,4.4
2015-04-12 15:37:46,4.3
2015-04-12 15:37:47,4.3
2015-04-12 15:37:48,4.3
2015-04-12 15:37:49,4.3
2015-04-12 15:37:50,4.3
2015-04-12 15:37:51,4.2
2015-04-12 15:37:52,4.2
2015-04-12 15:37:53,4.2
2015-04-12 15:37:54,4.3
2015-04-12 15:37:55,4.3
2015-04-12 15:37:56,4.3
2015-04-12 15:37:57,4.3
2015-04-12 15:37:58,4.3
2015-04-12 15:37:59,4.2
2015-04-12 15:38:00,4.2
2015-04-12 15:38:01,4.2
2015-04-12 15:38:02,4.2
2015-04-12 15:38:03,4.2
2015-04-12 15:38:04,4.2
2015-04-12 15:38:05,4.2
2015-04-12 15:38:06,4.2
2015-04-12 15:38:07,4.2
2015-04-12 15:38:08,4.1
2015-04-12 15:38:09,4.1
2015-04-12 15:38:10,4.1
2015-04-12 15:38:11,4.1
2015-04-12 15:38:12,4.1
2015-04-12 15:38:13,4.1
2015-04-12 15:38:14,4.1
2015-04-12 15:38:15,4.1
2015-04-12 15:38:16,4.1
2015-04-12 15:38:17,4.1
2015-04-12 15:38:18,4.1
2015-04-12 15:38:19,4.1
2015-04-12 15:38:20,4.1
2015-04-12 15:38:21,4.1
2015-04-12 15:38:22,4.1
2015-04-12 15:38:23,4.1
2015-04-12 15:38:24,4.1
2015-04-12 15:38:25,4.1
2015-04-12 15:38:26,4.1
2015-04-12 15:38:27,4.1
2015-04-12 15:38:28,4.1
2015-04-12 15:38:29,4.1
2015-04-12 15:38:30,4.1
2015-04-12 15:38:31,4.1
2015-04-12 15:38:32,4.1
2015-04-12 15:38:33,4.1
2015-04-12 15:38:34,4.1
2015-04-12 15:38:35,4.1
2015-04-12 15:38:36,4.1
2015-04-12 15:38:37,4.1
2015-04-12 15:38:38,4.1
2015-04-12 15:38:39,4.1
2015-04-12 15:38:40,4.1
2015-04-12 15:38:41,4.1
2015-04-12 15:38:42,4.1
2015-04-12 15:38:43,4.1
2015-04-12 15:38:44,4.1
2015-04-12 15:38:45,4.1
2015-04-12 15:38:46,4.1
2015-04-12 15:38:47,4.1
2015-04-12 15:38:48,4.1
2015-04-12 15:38:49,4.1
2015-04-12 15:38:50,4.2
2015-04-12 15:38:51,4.2
2015-04-12 15:38:52,4.2
2015-04-12 15:38:53,4.2
2015-04-12 15:38:54,4.2
2015-04-12 15:38:55,4.2
2015-04-12 15:38:56,4.2
2015-04-12 15:38:57,4.2
2015-04-12 15:38:58,4.2
2015-04-12 15:38:59,4.2
2015-04-12 15:39:00,4.2
2015-04-12 15:39:01,4.2
2015-04-12 15:39:02,4.2
2015-04-12 15:39:03,4.2
2015-04-12 15:39:04,4.2
2015-04-12 15:39:05,4.2
2015-04-12 15:39:06,4.2
2015-04-12 15:39:07,4.2
2015-04-12 15:39:08,4.1
2015-04-12 15:39:09,4.2
2015-04-12 15:39:10,4.2
2015-04-12 15:39:11,4.2
2015-04-12 15:39:12,4.2
2015-04-12 15:39:13,4.2
2015-04-12 15:39:14,4.2
2015-04-12 15:39:15,4.2
2015-04-12 15:39:16,4.2
2015-04-12 15:39:17,4.2
2015-04-12 15:39:18,4.2
2015-04-12 15:39:19,4.2
2015-04-12 15:39:20,4.2
2015-04-12 15:39:21,4.2
2015-04-12 15:39:22,4.2
2015-04-12 15:39:23,4.2
2015-04-12 15:39:24,4.2
2015-04-12 15:39:25,4.2
2015-04-12 15:39:26,4.2
2015-04-12 15:39:27,4.1
2015-04-12 15:39:28,4.1
2015-04-12 15:39:29,4.1
2015-04-12 15:39:30,4.1
2015-04-12 15:39:31,4.1
2015-04-12 15:39:32,4.1
2015-04-12 15:39:33,4.1
2015-04-12 15:39:34,4.1
2015-04-12 15:39:35,4.1
2015-04-12 15:39:36,4.1
2015-04-12 15:39:37,4.1
2015-04-12 15:39:38,4.1
2015-04-12 15:39:39,4.1
2015-04-12 15:39:40,4.1
2015-04-12 15:39:41,4.1
2015-04-12 15:39:42,4.1
2015-04-12 15:39:43,4.1
2015-04-12 15:39:44,4.1
2015-04-12 15:39:45,4.1
2015-04-12 15:39:46,4.1
2015-04-12 15:39:47,4.1
2015-04-12 15:39:48,4.1
2015-04-12 15:39:49,4.1
2015-04-12 15:39:50,4.1
2015-04-12 15:39:51,4.1
2015-04-12 15:39:52,4.1
2015-04-12 15:39:53,4.1
2015-04-12 15:39:54,4.1
2015-04-12 15:39:55,4.1
2015-04-12 15:39:56,4.1
2015-04-12 15:39:57,4.1
2015-04-12 15:39:58,4.2
2015-04-12 15:39:59,4.2
2015-04-12 15:40:00,4.2
2015-04-12 15:40:01,4.2
2015-04-12 15:40:02,4.2
2015-04-12 15:40:03,4.2
2015-04-12 15:40:04,4.2
2015-04-12 15:40:05,4.2
2015-04-12 15:40:06,4.2
2015-04-12 15:40:07,4.3
2015-04-12 15:40:08,4.3
2015-04-12 15:40:09,4.3
2015-04-12 15:40:10,4.3
2015-04-12 15:40:11,4.3
2015-04-12 15:40:12,4.3
2015-04-12 15:40:13,4.3
2015-04-12 15:40:14,4.3
2015-04-12 15:40:15,4.3
2015-04-12 15:40:16,4.3
2015-04-12 15:40:17,4.3
2015-04-12 15:40:18,4.3
2015-04-12 15:40:19,4.3
2015-04-12 15:40:20,4.3
2015-04-12 15:40:21,4.2
2015-04-12 15:40:22,4.2
2015-04-12 15:40:23,4.2
2015-04-12 15:40:24,4.2
2015-04-12 15:40:25,4.2
2015-04-12 15:40:26,4.2
2015-04-12 15:40:27,4.2
2015-04-12 15:40:28,4.2
2015-04-12 15:40:29,4.2
2015-04-12 15:40:30,4.2
2015-04-12 15:40:31,4.2
2015-04-12 15:40:32,4.2
2015-04-12 15:40:33,4.2
2015-04-12 15:40:34,4.2
2015-04-12 15:40:35,4.2
2015-04-12 15:40:36,4.2
2015-04-12 15:40:37,4.2
2015-04-12 15:40:38,4.2
2015-04-12 15:40:39,4.3
2015-04-12 15:40:40,4.3
2015-04-12 15:40:41,4.3
2015-04-12 15:40:42,4.3
2015-04-12 15:40:43,4.3
2015-04-12 15:40:44,4.3
2015-04-12 15:40:45,4.3
2015-04-12 15:40:46,4.3
2015-04-12 15:40:47,4.3
2015-04-12 15:40:48,4.3
2015-04-12 15:40:49,4.3
2015-04-12 15:40:50,4.3
2015-04-12 15:40:51,4.3
2015-04-12 15:40:52,4.3
2015-04-12 15:40:53,4.3
2015-04-12 15:40:54,4.3
2015-04-12 15:40:55,4.3
2015-04-12 15:40:56,4.4
2015-04-12 15:40:57,4.4
2015-04-12 15:40:58,4.5
2015-04-12 15:40:59,4.6
2015-04-12 15:41:00,4.6
2015-04-12 15:41:01,4.7
2015-04-12 15:41:02,4.8
2015-04-12 15:41:03,4.8
2015-04-12 15:41:04,4.8
2015-04-12 15:41:05,4.8
2015-04-12 15:41:06,4.8
2015-04-12 15:41:07,4.8
2015-04-12 15:41:08,4.8
2015-04-12 15:41:09,4.8
2015-04-12 15:41:10,4.7
2015-04-12 15:41:11,4.6
2015-04-12 15:41:12,4.6
2015-04-12 15:41:13,4.5
2015-04-12 15:41:14,4.5
2015-04-12 15:41:15,4.5
2015-04-12 15:41:16,4.5
2015-04-12 15:41:17,4.5
2015-04-12 15:41:18,4.5
2015-04-12 15:41:19,4.6
2015-04-12 15:41:20,4.6
2015-04-12 15:41:21,4.7
2015-04-12 15:41:22,4.7
2015-04-12 15:41:23,4.8
2015-04-12 15:41:24,4.8
2015-04-12 15:41:25,4.9
2015-04-12 15:41:26,4.9
2015-04-12 15:41:27,4.9
2015-04-12 15:41:28,4.9
2015-04-12 15:41:29,4.9
2015-04-12 15:41:30,5.0
2015-04-12 15:41:31,5.0
2015-04-12 15:41:32,5.0
2015-04-12 15:41:33,5.0
2015-04-12 15:41:34,5.0
2015-04-12 15:41:35,5.0
2015-04-12 15:41:36,5.0
2015-04-12 15:41:37,5.0
2015-04-12 15:41:38,5.0
2015-04-12 15:41:39,5.0
2015-04-12 15:41:40,5.1
2015-04-12 15:41:41,5.1
2015-04-12 15:41:42,5.2
2015-04-12 15:41:43,5.3
2015-04-12 15:41:44,5.3
2015-04-12 15:41:45,5.4
2015-04-12 15:41:46,5.4
2015-04-12 15:41:47,6.2
2015-04-12 15:41:48,6.7
2015-04-12 15:41:49,7.2
2015-04-12 15:41:50,7.2
2015-04-12 15:41:51,7.2
2015-04-12 15:41:52,7.1
