,lannum,lanvolt,lantemp_C,lanco_ppm
2015-04-12 13:20:22,7419,0.1194,18.093,11.94
2015-04-12 13:20:23,7420,0.11925,18.096,11.925
2015-04-12 13:20:24,7421,0.11868,18.1,11.868
2015-04-12 13:20:25,7422,0.11814,18.105,11.814
2015-04-12 13:20:26,7423,0.11784,18.108,11.784
2015-04-12 13:20:27,7424,0.11742,18.112,11.742
2015-04-12 13:20:28,7425,0.11681,18.117,11.681
2015-04-12 13:20:29,7426,0.11635,18.12,11.635
2015-04-12 13:20:30,7427,0.11616,18.124,11.616
2015-04-12 13:20:31,7428,0.11563,18.128,11.563
2015-04-12 13:20:32,7429,0.11524,18.133,11.524
2015-04-12 13:20:33,7430,0.11505,18.136,11.505
2015-04-12 13:20:34,7431,0.11456,18.14,11.456
2015-04-12 13:20:35,7432,0.11425,18.145,11.425
2015-04-12 13:20:36,7433,0.11398,18.148,11.398
2015-04-12 13:20:37,7434,0.11364,18.152,11.364
2015-04-12 13:20:38,7435,0.11341,18.157,11.341
2015-04-12 13:20:39,7436,0.11307,18.161,11.307
2015-04-12 13:20:40,7437,0.1128,18.164,11.28
2015-04-12 13:20:41,7438,0.11234,18.169,11.234
2015-04-12 13:20:42,7439,0.11215,18.173,11.215
2015-04-12 13:20:43,7440,0.11273,18.178,11.273
2015-04-12 13:20:44,7441,0.11379,18.182,11.379
2015-04-12 13:20:45,7442,0.11574,18.186,11.574
2015-04-12 13:20:46,7443,0.11788,18.191,11.788
2015-04-12 13:20:47,7444,0.11986,18.195,11.986
2015-04-12 13:20:48,7445,0.12135,18.198,12.135
2015-04-12 13:20:49,7446,0.12242,18.203,12.242
2015-04-12 13:20:50,7447,0.12314,18.207,12.314
2015-04-12 13:20:51,7448,0.12329,18.212,12.329
2015-04-12 13:20:52,7449,0.12329,18.216,12.329
2015-04-12 13:20:53,7450,0.12291,18.219,12.291
2015-04-12 13:20:54,7451,0.12219,18.224,12.219
2015-04-12 13:20:55,7452,0.1215,18.228,12.15
2015-04-12 13:20:56,7453,0.12085,18.233,12.085
2015-04-12 13:20:57,7454,0.12024,18.237,12.024
2015-04-12 13:20:58,7455,0.11948,18.24,11.948
2015-04-12 13:20:59,7456,0.11864,18.244,11.864
2015-04-12 13:21:00,7457,0.11784,18.249,11.784
2015-04-12 13:21:01,7458,0.11707,18.253,11.707
2015-04-12 13:21:02,7459,0.11624,18.256,11.624
2015-04-12 13:21:03,7460,0.11582,18.261,11.582
2015-04-12 13:21:04,7461,0.11486,18.265,11.486
2015-04-12 13:21:05,7462,0.1141,18.27,11.41
2015-04-12 13:21:06,7463,0.11353,18.274,11.353
2015-04-12 13:21:07,7464,0.11276,18.277,11.276
2015-04-12 13:21:08,7465,0.11215,18.282,11.215
2015-04-12 13:21:09,7466,0.11158,18.286,11.158
2015-04-12 13:21:10,7467,0.11105,18.29,11.105
2015-04-12 13:21:11,7468,0.1104,18.295,11.04
2015-04-12 13:21:12,7469,0.10975,18.299,10.975
2015-04-12 13:21:13,7470,0.10948,18.302,10.948
2015-04-12 13:21:14,7471,0.10868,18.307,10.868
2015-04-12 13:21:15,7472,0.10822,18.311,10.822
2015-04-12 13:21:16,7473,0.10761,18.316,10.761
2015-04-12 13:21:17,7474,0.10719,18.32,10.719
2015-04-12 13:21:18,7475,0.10658,18.323,10.658
2015-04-12 13:21:19,7476,0.10609,18.328,10.609
2015-04-12 13:21:20,7477,0.10575,18.332,10.575
2015-04-12 13:21:21,7478,0.10521,18.337,10.521
2015-04-12 13:21:22,7479,0.10475,18.341,10.475
2015-04-12 13:21:23,7480,0.10441,18.344,10.441
2015-04-12 13:21:24,7481,0.10372,18.348,10.372
2015-04-12 13:21:25,7482,0.10334,18.353,10.334
2015-04-12 13:21:26,7483,0.10288,18.356,10.288
2015-04-12 13:21:27,7484,0.10266,18.36,10.266
2015-04-12 13:21:28,7485,0.10208,18.365,10.208
2015-04-12 13:21:29,7486,0.10182,18.368,10.182
2015-04-12 13:21:30,7487,0.10143,18.372,10.143
2015-04-12 13:21:31,7488,0.10101,18.377,10.101
2015-04-12 13:21:32,7489,0.10063,18.381,10.063
2015-04-12 13:21:33,7490,0.10063,18.384,10.063
2015-04-12 13:21:34,7491,0.10006,18.389,10.006
2015-04-12 13:21:35,7492,0.09972,18.393,9.972
2015-04-12 13:21:36,7493,0.0993,18.396,9.93
2015-04-12 13:21:37,7494,0.0988,18.4,9.88
2015-04-12 13:21:38,7495,0.0985,18.405,9.85
2015-04-12 13:21:39,7496,0.09823,18.408,9.823
2015-04-12 13:21:40,7497,0.098,18.412,9.8
2015-04-12 13:21:41,7498,0.09766,18.417,9.766
2015-04-12 13:21:42,7499,0.09731,18.42,9.731
2015-04-12 13:21:43,7500,0.09709,18.424,9.709
2015-04-12 13:21:44,7501,0.09663,18.429,9.663
2015-04-12 13:21:45,7502,0.09636,18.433,9.636
2015-04-12 13:21:46,7503,0.09598,18.436,9.598
2015-04-12 13:21:47,7504,0.09586,18.441,9.586
2015-04-12 13:21:48,7505,0.09556,18.445,9.556
2015-04-12 13:21:49,7506,0.09548,18.448,9.548
2015-04-12 13:21:50,7507,0.09506,18.452,9.506
2015-04-12 13:21:51,7508,0.09483,18.457,9.483
2015-04-12 13:21:52,7509,0.09457,18.46,9.457
2015-04-12 13:21:53,7510,0.09453,18.464,9.453
2015-04-12 13:21:54,7511,0.094,18.469,9.4
2015-04-12 13:21:55,7512,0.0938,18.472,9.38
2015-04-12 13:21:56,7513,0.09358,18.476,9.358
2015-04-12 13:21:57,7514,0.09331,18.481,9.331
2015-04-12 13:21:58,7515,0.09308,18.484,9.308
2015-04-12 13:21:59,7516,0.09289,18.488,9.289
2015-04-12 13:22:00,7517,0.09274,18.493,9.274
