,drxPM1,drxPM10,drxPM2.5,drxPM4,drxTPM
2015-04-12 15:18:44,0.245,0.245,0.245,0.245,0.245
2015-04-12 15:18:45,0.248,0.248,0.248,0.248,0.248
2015-04-12 15:18:46,0.254,0.254,0.254,0.254,0.254
2015-04-12 15:18:47,0.247,0.247,0.247,0.247,0.247
2015-04-12 15:18:48,0.227,0.228,0.228,0.228,0.228
2015-04-12 15:18:49,0.228,0.228,0.228,0.228,0.228
2015-04-12 15:18:50,0.232,0.233,0.232,0.233,0.233
2015-04-12 15:18:51,0.227,0.227,0.227,0.227,0.227
2015-04-12 15:18:52,0.232,0.232,0.232,0.232,0.232
2015-04-12 15:18:53,0.241,0.241,0.241,0.241,0.241
2015-04-12 15:18:54,0.234,0.234,0.234,0.234,0.234
2015-04-12 15:18:55,0.236,0.236,0.236,0.236,0.236
2015-04-12 15:18:56,0.248,0.248,0.248,0.248,0.248
2015-04-12 15:18:57,0.268,0.268,0.268,0.268,0.268
2015-04-12 15:18:58,0.268,0.268,0.268,0.268,0.268
2015-04-12 15:18:59,0.268,0.269,0.268,0.269,0.269
2015-04-12 15:19:00,0.268,0.269,0.269,0.269,0.269
2015-04-12 15:19:01,0.255,0.256,0.256,0.256,0.256
2015-04-12 15:19:02,0.244,0.244,0.244,0.244,0.244
2015-04-12 15:19:03,0.253,0.253,0.253,0.253,0.253
2015-04-12 15:19:04,0.254,0.254,0.254,0.254,0.254
2015-04-12 15:19:05,0.248,0.248,0.248,0.248,0.248
2015-04-12 15:19:06,0.248,0.248,0.248,0.248,0.248
2015-04-12 15:19:07,0.258,0.259,0.259,0.259,0.259
2015-04-12 15:19:08,0.263,0.263,0.263,0.263,0.263
2015-04-12 15:19:09,0.237,0.237,0.237,0.237,0.237
2015-04-12 15:19:10,0.222,0.223,0.222,0.223,0.223
2015-04-12 15:19:11,0.239,0.24,0.239,0.24,0.24
2015-04-12 15:19:12,0.279,0.28,0.279,0.28,0.28
2015-04-12 15:19:13,0.353,0.353,0.353,0.353,0.353
2015-04-12 15:19:14,0.428,0.428,0.428,0.428,0.428
2015-04-12 15:19:15,0.475,0.475,0.475,0.475,0.475
2015-04-12 15:19:16,0.495,0.495,0.495,0.495,0.495
2015-04-12 15:19:17,0.512,0.512,0.512,0.512,0.512
2015-04-12 15:19:18,0.534,0.534,0.534,0.534,0.534
2015-04-12 15:19:19,0.542,0.542,0.542,0.542,0.542
2015-04-12 15:19:20,0.544,0.544,0.544,0.544,0.544
2015-04-12 15:19:21,0.568,0.568,0.568,0.568,0.568
2015-04-12 15:19:22,0.598,0.598,0.598,0.598,0.598
2015-04-12 15:19:23,0.568,0.569,0.568,0.568,0.569
2015-04-12 15:19:24,0.566,0.567,0.566,0.566,0.567
2015-04-12 15:19:25,0.623,0.632,0.623,0.624,0.632
2015-04-12 15:19:26,0.678,0.682,0.678,0.678,0.682
2015-04-12 15:19:27,0.698,0.698,0.698,0.698,0.698
2015-04-12 15:19:28,0.692,0.692,0.692,0.692,0.692
2015-04-12 15:19:29,0.667,0.667,0.667,0.667,0.667
2015-04-12 15:19:30,0.634,0.634,0.634,0.634,0.634
2015-04-12 15:19:31,0.675,0.675,0.675,0.675,0.675
2015-04-12 15:19:32,0.737,0.737,0.737,0.737,0.737
2015-04-12 15:19:33,0.769,0.769,0.769,0.769,0.769
2015-04-12 15:19:34,0.738,0.738,0.738,0.738,0.738
2015-04-12 15:19:35,0.678,0.679,0.679,0.679,0.679
2015-04-12 15:19:36,0.658,0.658,0.658,0.658,0.658
2015-04-12 15:19:37,0.711,0.711,0.711,0.711,0.711
2015-04-12 15:19:38,0.733,0.734,0.733,0.734,0.734
2015-04-12 15:19:39,0.725,0.725,0.725,0.725,0.725
2015-04-12 15:19:40,0.687,0.687,0.687,0.687,0.687
2015-04-12 15:19:41,0.647,0.648,0.648,0.648,0.648
2015-04-12 15:19:42,0.644,0.644,0.644,0.644,0.644
2015-04-12 15:19:43,0.684,0.685,0.684,0.685,0.685
2015-04-12 15:19:44,0.7,0.7,0.7,0.7,0.7
2015-04-12 15:19:45,0.736,0.737,0.736,0.737,0.737
2015-04-12 15:19:46,0.736,0.736,0.736,0.736,0.736
2015-04-12 15:19:47,0.704,0.704,0.704,0.704,0.704
2015-04-12 15:19:48,0.669,0.669,0.669,0.669,0.669
2015-04-12 15:19:49,0.685,0.685,0.685,0.685,0.685
2015-04-12 15:19:50,0.683,0.683,0.683,0.683,0.683
2015-04-12 15:19:51,0.722,0.722,0.722,0.722,0.722
2015-04-12 15:19:52,0.777,0.777,0.777,0.777,0.777
2015-04-12 15:19:53,0.756,0.757,0.756,0.756,0.757
2015-04-12 15:19:54,0.67,0.671,0.67,0.671,0.671
2015-04-12 15:19:55,0.645,0.645,0.645,0.645,0.645
2015-04-12 15:19:56,0.701,0.702,0.702,0.702,0.702
2015-04-12 15:19:57,0.702,0.702,0.702,0.702,0.702
2015-04-12 15:19:58,0.646,0.647,0.646,0.647,0.647
2015-04-12 15:19:59,0.624,0.625,0.624,0.625,0.625
2015-04-12 15:20:00,0.637,0.637,0.637,0.637,0.637
2015-04-12 15:20:01,0.651,0.651,0.651,0.651,0.651
2015-04-12 15:20:02,0.668,0.668,0.668,0.668,0.668
2015-04-12 15:20:03,0.679,0.679,0.679,0.679,0.679
2015-04-12 15:20:04,0.724,0.724,0.724,0.724,0.724
2015-04-12 15:20:05,0.714,0.714,0.714,0.714,0.714
2015-04-12 15:20:06,0.73,0.73,0.73,0.73,0.73
2015-04-12 15:20:07,0.81,0.81,0.81,0.81,0.81
2015-04-12 15:20:08,0.893,0.893,0.893,0.893,0.893
2015-04-12 15:20:09,0.948,0.949,0.948,0.948,0.949
2015-04-12 15:20:10,1.19,1.19,1.19,1.19,1.19
2015-04-12 15:20:11,2.43,2.43,2.43,2.43,2.43
2015-04-12 15:20:12,7.79,7.79,7.79,7.79,7.79
2015-04-12 15:20:13,16.3,16.3,16.3,16.3,16.3
2015-04-12 15:20:14,22.0,22.0,22.0,22.0,22.0
2015-04-12 15:20:15,26.6,26.6,26.6,26.6,26.6
2015-04-12 15:20:16,26.1,26.1,26.1,26.1,26.1
2015-04-12 15:20:17,22.3,22.3,22.3,22.3,22.3
2015-04-12 15:20:18,14.6,14.6,14.6,14.6,14.6
2015-04-12 15:20:19,7.78,7.79,7.78,7.79,7.79
2015-04-12 15:20:20,4.74,4.74,4.74,4.74,4.74
2015-04-12 15:20:21,3.44,3.44,3.44,3.44,3.44
2015-04-12 15:20:22,3.94,3.94,3.94,3.94,3.94
2015-04-12 15:20:23,4.47,4.47,4.47,4.47,4.47
2015-04-12 15:20:24,5.17,5.17,5.17,5.17,5.17
2015-04-12 15:20:25,5.66,5.66,5.66,5.66,5.66
2015-04-12 15:20:26,5.85,5.85,5.85,5.85,5.85
2015-04-12 15:20:27,7.8,7.8,7.8,7.8,7.8
2015-04-12 15:20:28,9.55,9.56,9.55,9.55,9.56
2015-04-12 15:20:29,9.97,9.97,9.97,9.97,9.97
2015-04-12 15:20:30,11.2,11.2,11.2,11.2,11.2
2015-04-12 15:20:31,12.7,12.7,12.7,12.7,12.7
2015-04-12 15:20:32,12.4,12.4,12.4,12.4,12.4
2015-04-12 15:20:33,10.3,10.3,10.3,10.3,10.3
2015-04-12 15:20:34,8.53,8.54,8.53,8.54,8.54
2015-04-12 15:20:35,7.16,7.17,7.16,7.16,7.17
2015-04-12 15:20:36,5.89,5.9,5.9,5.9,5.9
2015-04-12 15:20:37,5.75,5.75,5.75,5.75,5.75
2015-04-12 15:20:38,6.61,6.62,6.61,6.62,6.62
2015-04-12 15:20:39,7.92,7.92,7.92,7.92,7.92
2015-04-12 15:20:40,8.86,8.86,8.86,8.86,8.86
2015-04-12 15:20:41,9.41,9.41,9.41,9.41,9.41
2015-04-12 15:20:42,8.37,8.37,8.37,8.37,8.37
2015-04-12 15:20:43,6.36,6.36,6.36,6.36,6.36
2015-04-12 15:20:44,4.85,4.85,4.85,4.85,4.85
2015-04-12 15:20:45,3.28,3.28,3.28,3.28,3.28
2015-04-12 15:20:46,1.73,1.73,1.73,1.73,1.73
2015-04-12 15:20:47,1.08,1.08,1.08,1.08,1.08
2015-04-12 15:20:48,1.23,1.23,1.23,1.23,1.23
2015-04-12 15:20:49,2.2,2.2,2.2,2.2,2.2
2015-04-12 15:20:50,3.63,3.63,3.63,3.63,3.63
2015-04-12 15:20:51,5.33,5.33,5.33,5.33,5.33
2015-04-12 15:20:52,6.86,6.86,6.86,6.86,6.86
2015-04-12 15:20:53,6.86,6.86,6.86,6.86,6.86
2015-04-12 15:20:54,7.6,7.6,7.6,7.6,7.6
2015-04-12 15:20:55,6.87,6.87,6.87,6.87,6.87
2015-04-12 15:20:56,4.8,4.8,4.8,4.8,4.8
2015-04-12 15:20:57,3.13,3.13,3.13,3.13,3.13
2015-04-12 15:20:58,2.51,2.52,2.51,2.51,2.52
2015-04-12 15:20:59,2.22,2.22,2.22,2.22,2.22
2015-04-12 15:21:00,1.7,1.7,1.7,1.7,1.7
2015-04-12 15:21:01,0.978,0.978,0.978,0.978,0.978
2015-04-12 15:21:02,0.497,0.497,0.497,0.497,0.497
2015-04-12 15:21:03,0.262,0.262,0.262,0.262,0.262
2015-04-12 15:21:04,0.157,0.157,0.157,0.157,0.157
2015-04-12 15:21:05,0.108,0.108,0.108,0.108,0.108
2015-04-12 15:21:06,0.075,0.075,0.075,0.075,0.075
2015-04-12 15:21:07,0.058,0.058,0.058,0.058,0.058
2015-04-12 15:21:08,0.057,0.057,0.057,0.057,0.057
2015-04-12 15:21:09,0.164,0.164,0.164,0.164,0.164
2015-04-12 15:21:10,2.14,2.14,2.14,2.14,2.14
2015-04-12 15:21:11,9.42,9.42,9.42,9.42,9.42
2015-04-12 15:21:12,15.2,15.2,15.2,15.2,15.2
2015-04-12 15:21:13,14.0,14.0,14.0,14.0,14.0
2015-04-12 15:21:14,10.5,10.5,10.5,10.5,10.5
2015-04-12 15:21:15,6.18,6.19,6.18,6.19,6.19
2015-04-12 15:21:16,3.97,3.97,3.97,3.97,3.97
2015-04-12 15:21:17,3.1,3.1,3.1,3.1,3.1
2015-04-12 15:21:18,2.57,2.58,2.58,2.58,2.58
2015-04-12 15:21:19,1.58,1.58,1.58,1.58,1.58
2015-04-12 15:21:20,0.759,0.759,0.759,0.759,0.759
2015-04-12 15:21:21,0.387,0.387,0.387,0.387,0.387
2015-04-12 15:21:22,0.282,0.283,0.282,0.283,0.283
2015-04-12 15:21:23,0.298,0.298,0.298,0.298,0.298
2015-04-12 15:21:24,0.343,0.343,0.343,0.343,0.343
2015-04-12 15:21:25,0.448,0.449,0.448,0.449,0.449
2015-04-12 15:21:26,0.833,0.834,0.833,0.834,0.834
2015-04-12 15:21:27,1.32,1.32,1.32,1.32,1.32
2015-04-12 15:21:28,1.37,1.37,1.37,1.37,1.37
2015-04-12 15:21:29,1.44,1.44,1.44,1.44,1.44
2015-04-12 15:21:30,1.55,1.55,1.55,1.55,1.55
2015-04-12 15:21:31,1.48,1.48,1.48,1.48,1.48
2015-04-12 15:21:32,1.53,1.53,1.53,1.53,1.53
2015-04-12 15:21:33,1.87,1.87,1.87,1.87,1.87
2015-04-12 15:21:34,2.4,2.4,2.4,2.4,2.4
2015-04-12 15:21:35,5.23,5.23,5.23,5.23,5.23
2015-04-12 15:21:36,10.0,10.0,10.0,10.0,10.0
2015-04-12 15:21:37,12.1,12.1,12.1,12.1,12.1
2015-04-12 15:21:38,12.0,12.0,12.0,12.0,12.0
2015-04-12 15:21:39,9.83,9.83,9.83,9.83,9.83
2015-04-12 15:21:40,7.45,7.45,7.45,7.45,7.45
2015-04-12 15:21:41,5.28,5.28,5.28,5.28,5.28
2015-04-12 15:21:42,3.97,3.97,3.97,3.97,3.97
2015-04-12 15:21:43,2.84,2.84,2.84,2.84,2.84
2015-04-12 15:21:44,1.76,1.76,1.76,1.76,1.76
2015-04-12 15:21:45,1.03,1.03,1.03,1.03,1.03
2015-04-12 15:21:46,0.767,0.767,0.767,0.767,0.767
2015-04-12 15:21:47,0.799,0.799,0.799,0.799,0.799
2015-04-12 15:21:48,0.984,0.984,0.984,0.984,0.984
2015-04-12 15:21:49,1.05,1.05,1.05,1.05,1.05
2015-04-12 15:21:50,0.874,0.875,0.874,0.874,0.875
2015-04-12 15:21:51,0.899,0.905,0.899,0.899,0.905
2015-04-12 15:21:52,1.67,1.67,1.67,1.67,1.67
2015-04-12 15:21:53,2.83,2.83,2.83,2.83,2.83
2015-04-12 15:21:54,3.31,3.31,3.31,3.31,3.31
2015-04-12 15:21:55,2.96,2.96,2.96,2.96,2.96
2015-04-12 15:21:56,2.15,2.15,2.15,2.15,2.15
2015-04-12 15:21:57,2.31,2.31,2.31,2.31,2.31
2015-04-12 15:21:58,2.92,2.92,2.92,2.92,2.92
2015-04-12 15:21:59,3.16,3.16,3.16,3.16,3.16
2015-04-12 15:22:00,3.44,3.44,3.44,3.44,3.44
2015-04-12 15:22:01,3.44,3.44,3.44,3.44,3.44
2015-04-12 15:22:02,3.34,3.34,3.34,3.34,3.34
2015-04-12 15:22:03,4.36,4.37,4.36,4.36,4.37
2015-04-12 15:22:04,7.93,7.93,7.93,7.93,7.93
2015-04-12 15:22:05,16.0,16.0,16.0,16.0,16.0
2015-04-12 15:22:06,23.5,23.5,23.5,23.5,23.5
2015-04-12 15:22:07,30.9,30.9,30.9,30.9,30.9
2015-04-12 15:22:08,32.2,32.2,32.2,32.2,32.2
2015-04-12 15:22:09,24.6,24.6,24.6,24.6,24.6
2015-04-12 15:22:10,14.6,14.6,14.6,14.6,14.6
2015-04-12 15:22:11,9.6,9.6,9.6,9.6,9.6
2015-04-12 15:22:12,8.74,8.75,8.74,8.75,8.75
2015-04-12 15:22:13,10.0,10.1,10.0,10.0,10.1
2015-04-12 15:22:14,9.52,9.53,9.52,9.52,9.53
2015-04-12 15:22:15,8.06,8.06,8.06,8.06,8.06
2015-04-12 15:22:16,7.59,7.59,7.59,7.59,7.59
2015-04-12 15:22:17,6.93,6.94,6.93,6.93,6.94
2015-04-12 15:22:18,7.5,7.52,7.5,7.5,7.52
2015-04-12 15:22:19,9.69,9.69,9.69,9.69,9.69
2015-04-12 15:22:20,7.74,7.74,7.74,7.74,7.74
2015-04-12 15:22:21,5.48,5.49,5.48,5.49,5.49
2015-04-12 15:22:22,5.76,5.77,5.76,5.77,5.77
2015-04-12 15:22:23,9.21,9.22,9.21,9.22,9.22
2015-04-12 15:22:24,11.1,11.1,11.1,11.1,11.1
2015-04-12 15:22:25,9.29,9.3,9.29,9.3,9.3
2015-04-12 15:22:26,6.8,6.81,6.81,6.81,6.81
2015-04-12 15:22:27,5.31,5.32,5.31,5.31,5.32
2015-04-12 15:22:28,4.59,4.6,4.59,4.6,4.6
2015-04-12 15:22:29,3.91,3.91,3.91,3.91,3.91
2015-04-12 15:22:30,3.22,3.22,3.22,3.22,3.22
2015-04-12 15:22:31,2.32,2.32,2.32,2.32,2.32
2015-04-12 15:22:32,1.56,1.56,1.56,1.56,1.56
2015-04-12 15:22:33,0.977,0.978,0.977,0.978,0.978
2015-04-12 15:22:34,0.6,0.6,0.6,0.6,0.6
2015-04-12 15:22:35,0.373,0.374,0.374,0.374,0.374
2015-04-12 15:22:36,0.237,0.237,0.237,0.237,0.237
2015-04-12 15:22:37,0.143,0.143,0.143,0.143,0.143
2015-04-12 15:22:38,0.099,0.099,0.099,0.099,0.099
2015-04-12 15:22:39,0.081,0.081,0.081,0.081,0.081
2015-04-12 15:22:40,0.142,0.142,0.142,0.142,0.142
2015-04-12 15:22:41,3.41,3.41,3.41,3.41,3.41
2015-04-12 15:22:42,12.1,12.1,12.1,12.1,12.1
2015-04-12 15:22:43,15.9,15.9,15.9,15.9,15.9
2015-04-12 15:22:44,15.2,15.2,15.2,15.2,15.2
2015-04-12 15:22:45,13.8,13.8,13.8,13.8,13.8
2015-04-12 15:22:46,12.9,12.9,12.9,12.9,12.9
2015-04-12 15:22:47,11.7,11.7,11.7,11.7,11.7
2015-04-12 15:22:48,9.73,9.73,9.73,9.73,9.73
2015-04-12 15:22:49,7.53,7.54,7.53,7.53,7.54
2015-04-12 15:22:50,6.05,6.05,6.05,6.05,6.05
2015-04-12 15:22:51,5.59,5.59,5.59,5.59,5.59
2015-04-12 15:22:52,5.3,5.3,5.3,5.3,5.3
2015-04-12 15:22:53,4.53,4.53,4.53,4.53,4.53
2015-04-12 15:22:54,3.91,3.92,3.91,3.91,3.92
2015-04-12 15:22:55,3.69,3.7,3.69,3.69,3.7
2015-04-12 15:22:56,3.47,3.47,3.47,3.47,3.47
2015-04-12 15:22:57,3.3,3.3,3.3,3.3,3.3
2015-04-12 15:22:58,3.37,3.37,3.37,3.37,3.37
2015-04-12 15:22:59,3.61,3.62,3.62,3.62,3.62
2015-04-12 15:23:00,3.83,3.84,3.83,3.83,3.84
2015-04-12 15:23:01,3.91,3.92,3.92,3.92,3.92
2015-04-12 15:23:02,4.0,4.0,4.0,4.0,4.0
2015-04-12 15:23:03,3.99,3.99,3.99,3.99,3.99
2015-04-12 15:23:04,4.09,4.1,4.09,4.09,4.1
2015-04-12 15:23:05,4.08,4.09,4.08,4.08,4.09
2015-04-12 15:23:06,3.95,3.96,3.95,3.95,3.96
2015-04-12 15:23:07,3.86,3.86,3.86,3.86,3.86
2015-04-12 15:23:08,3.73,3.73,3.73,3.73,3.73
2015-04-12 15:23:09,3.67,3.67,3.67,3.67,3.67
2015-04-12 15:23:10,3.81,3.81,3.81,3.81,3.81
2015-04-12 15:23:11,4.62,4.62,4.62,4.62,4.62
2015-04-12 15:23:12,5.58,5.58,5.58,5.58,5.58
2015-04-12 15:23:13,5.2,5.2,5.2,5.2,5.2
2015-04-12 15:23:14,4.24,4.25,4.24,4.24,4.25
2015-04-12 15:23:15,3.43,3.44,3.43,3.43,3.44
2015-04-12 15:23:16,3.32,3.32,3.32,3.32,3.32
2015-04-12 15:23:17,3.29,3.29,3.29,3.29,3.29
2015-04-12 15:23:18,3.05,3.05,3.05,3.05,3.05
2015-04-12 15:23:19,2.72,2.73,2.72,2.72,2.73
2015-04-12 15:23:20,2.47,2.48,2.47,2.47,2.48
2015-04-12 15:23:21,2.19,2.19,2.19,2.19,2.19
2015-04-12 15:23:22,2.05,2.05,2.05,2.05,2.05
2015-04-12 15:23:23,1.63,1.63,1.63,1.63,1.63
2015-04-12 15:23:24,1.0,1.0,1.0,1.0,1.0
2015-04-12 15:23:25,0.598,0.598,0.598,0.598,0.598
2015-04-12 15:23:26,0.569,0.569,0.569,0.569,0.569
2015-04-12 15:23:27,0.82,0.82,0.82,0.82,0.82
2015-04-12 15:23:28,0.624,0.624,0.624,0.624,0.624
2015-04-12 15:23:29,0.356,0.356,0.356,0.356,0.356
2015-04-12 15:23:30,0.206,0.206,0.206,0.206,0.206
2015-04-12 15:23:31,0.136,0.136,0.136,0.136,0.136
2015-04-12 15:23:32,0.082,0.082,0.082,0.082,0.082
2015-04-12 15:23:33,0.056,0.056,0.056,0.056,0.056
2015-04-12 15:23:34,0.039,0.039,0.039,0.039,0.039
2015-04-12 15:23:35,0.032,0.032,0.032,0.032,0.032
2015-04-12 15:23:36,0.026,0.026,0.026,0.026,0.026
2015-04-12 15:23:37,0.019,0.019,0.019,0.019,0.019
2015-04-12 15:23:38,0.017,0.017,0.017,0.017,0.017
2015-04-12 15:23:39,0.014,0.014,0.014,0.014,0.014
2015-04-12 15:23:40,0.013,0.013,0.013,0.013,0.013
2015-04-12 15:23:41,0.014,0.014,0.014,0.014,0.014
2015-04-12 15:23:42,0.013,0.013,0.013,0.013,0.013
2015-04-12 15:23:43,0.011,0.011,0.011,0.011,0.011
2015-04-12 15:23:44,0.01,0.01,0.01,0.01,0.01
2015-04-12 15:23:45,0.009,0.009,0.009,0.009,0.009
2015-04-12 15:23:46,0.009,0.009,0.009,0.009,0.009
2015-04-12 15:23:47,0.01,0.01,0.01,0.01,0.01
2015-04-12 15:23:48,0.009,0.009,0.009,0.009,0.009
2015-04-12 15:23:49,0.009,0.009,0.009,0.009,0.009
2015-04-12 15:23:50,0.008,0.008,0.008,0.008,0.008
2015-04-12 15:23:51,0.008,0.008,0.008,0.008,0.008
2015-04-12 15:23:52,0.008,0.008,0.008,0.008,0.008
2015-04-12 15:23:53,0.011,0.011,0.011,0.011,0.011
2015-04-12 15:23:54,0.04,0.04,0.04,0.04,0.04
2015-04-12 15:23:55,0.116,0.116,0.116,0.116,0.116
2015-04-12 15:23:56,0.197,0.197,0.197,0.197,0.197
2015-04-12 15:23:57,0.283,0.283,0.283,0.283,0.283
2015-04-12 15:23:58,0.415,0.415,0.415,0.415,0.415
2015-04-12 15:23:59,0.651,0.652,0.651,0.652,0.652
2015-04-12 15:24:00,1.0,1.01,1.0,1.0,1.01
2015-04-12 15:24:01,1.34,1.34,1.34,1.34,1.34
2015-04-12 15:24:02,1.58,1.58,1.58,1.58,1.58
2015-04-12 15:24:03,1.75,1.75,1.75,1.75,1.75
2015-04-12 15:24:04,2.61,2.61,2.61,2.61,2.61
2015-04-12 15:24:05,5.27,5.27,5.27,5.27,5.27
2015-04-12 15:24:06,7.75,7.75,7.75,7.75,7.75
2015-04-12 15:24:07,9.22,9.23,9.23,9.23,9.23
2015-04-12 15:24:08,11.8,11.8,11.8,11.8,11.8
2015-04-12 15:24:09,12.9,12.9,12.9,12.9,12.9
2015-04-12 15:24:10,11.1,11.1,11.1,11.1,11.1
2015-04-12 15:24:11,9.36,9.36,9.36,9.36,9.36
2015-04-12 15:24:12,8.03,8.03,8.03,8.03,8.03
2015-04-12 15:24:13,6.5,6.5,6.5,6.5,6.5
2015-04-12 15:24:14,4.9,4.9,4.9,4.9,4.9
2015-04-12 15:24:15,3.68,3.68,3.68,3.68,3.68
2015-04-12 15:24:16,2.94,2.94,2.94,2.94,2.94
2015-04-12 15:24:17,2.43,2.43,2.43,2.43,2.43
2015-04-12 15:24:18,2.24,2.24,2.24,2.24,2.24
2015-04-12 15:24:19,2.52,2.52,2.52,2.52,2.52
2015-04-12 15:24:20,3.0,3.0,3.0,3.0,3.0
2015-04-12 15:24:21,3.17,3.18,3.17,3.17,3.18
2015-04-12 15:24:22,3.03,3.03,3.03,3.03,3.03
2015-04-12 15:24:23,2.85,2.85,2.85,2.85,2.85
2015-04-12 15:24:24,2.64,2.64,2.64,2.64,2.64
2015-04-12 15:24:25,2.37,2.37,2.37,2.37,2.37
2015-04-12 15:24:26,2.14,2.14,2.14,2.14,2.14
2015-04-12 15:24:27,1.91,1.91,1.91,1.91,1.91
2015-04-12 15:24:28,1.73,1.73,1.73,1.73,1.73
2015-04-12 15:24:29,1.51,1.51,1.51,1.51,1.51
2015-04-12 15:24:30,1.38,1.38,1.38,1.38,1.38
2015-04-12 15:24:31,1.32,1.32,1.32,1.32,1.32
2015-04-12 15:24:32,1.28,1.28,1.28,1.28,1.28
2015-04-12 15:24:33,1.2,1.2,1.2,1.2,1.2
2015-04-12 15:24:34,1.24,1.24,1.24,1.24,1.24
2015-04-12 15:24:35,1.42,1.43,1.42,1.42,1.43
2015-04-12 15:24:36,1.5,1.51,1.5,1.5,1.51
2015-04-12 15:24:37,1.49,1.49,1.49,1.49,1.49
2015-04-12 15:24:38,1.74,1.74,1.74,1.74,1.74
2015-04-12 15:24:39,5.93,5.93,5.93,5.93,5.93
2015-04-12 15:24:40,17.2,17.2,17.2,17.2,17.2
2015-04-12 15:24:41,22.1,22.1,22.1,22.1,22.1
2015-04-12 15:24:42,17.6,17.6,17.6,17.6,17.6
2015-04-12 15:24:43,12.1,12.1,12.1,12.1,12.1
2015-04-12 15:24:44,9.55,9.55,9.55,9.55,9.55
2015-04-12 15:24:45,7.56,7.56,7.56,7.56,7.56
2015-04-12 15:24:46,8.84,8.84,8.84,8.84,8.84
2015-04-12 15:24:47,15.9,15.9,15.9,15.9,15.9
2015-04-12 15:24:48,19.9,19.9,19.9,19.9,19.9
2015-04-12 15:24:49,15.3,15.3,15.3,15.3,15.3
2015-04-12 15:24:50,12.9,12.9,12.9,12.9,12.9
2015-04-12 15:24:51,13.4,13.5,13.4,13.4,13.5
2015-04-12 15:24:52,12.5,12.5,12.5,12.5,12.5
2015-04-12 15:24:53,9.79,9.8,9.79,9.8,9.8
2015-04-12 15:24:54,7.78,7.78,7.78,7.78,7.78
2015-04-12 15:24:55,6.46,6.46,6.46,6.46,6.46
2015-04-12 15:24:56,8.1,8.1,8.1,8.1,8.1
2015-04-12 15:24:57,10.6,10.6,10.6,10.6,10.6
2015-04-12 15:24:58,9.62,9.63,9.62,9.62,9.63
2015-04-12 15:24:59,6.77,6.78,6.78,6.78,6.78
2015-04-12 15:25:00,4.71,4.71,4.71,4.71,4.71
2015-04-12 15:25:01,4.04,4.04,4.04,4.04,4.04
2015-04-12 15:25:02,3.66,3.66,3.66,3.66,3.66
2015-04-12 15:25:03,3.53,3.53,3.53,3.53,3.53
2015-04-12 15:25:04,6.17,6.18,6.17,6.18,6.18
2015-04-12 15:25:05,8.56,8.56,8.56,8.56,8.56
2015-04-12 15:25:06,7.14,7.16,7.14,7.14,7.16
2015-04-12 15:25:07,5.38,5.39,5.38,5.38,5.39
2015-04-12 15:25:08,4.27,4.28,4.27,4.28,4.28
2015-04-12 15:25:09,3.61,3.61,3.61,3.61,3.61
2015-04-12 15:25:10,3.22,3.23,3.22,3.23,3.23
2015-04-12 15:25:11,3.53,3.54,3.53,3.53,3.54
2015-04-12 15:25:12,5.58,5.58,5.58,5.58,5.58
2015-04-12 15:25:13,8.04,8.04,8.04,8.04,8.04
2015-04-12 15:25:14,8.27,8.27,8.27,8.27,8.27
2015-04-12 15:25:15,7.0,7.0,7.0,7.0,7.0
2015-04-12 15:25:16,5.65,5.66,5.66,5.66,5.66
2015-04-12 15:25:17,4.66,4.66,4.66,4.66,4.66
2015-04-12 15:25:18,3.98,3.98,3.98,3.98,3.98
2015-04-12 15:25:19,3.74,3.75,3.74,3.74,3.75
2015-04-12 15:25:20,3.65,3.65,3.65,3.65,3.65
2015-04-12 15:25:21,3.72,3.72,3.72,3.72,3.72
2015-04-12 15:25:22,4.65,4.65,4.65,4.65,4.65
2015-04-12 15:25:23,6.22,6.23,6.22,6.22,6.23
2015-04-12 15:25:24,6.2,6.21,6.2,6.2,6.21
2015-04-12 15:25:25,4.57,4.58,4.57,4.57,4.58
2015-04-12 15:25:26,3.59,3.59,3.59,3.59,3.59
2015-04-12 15:25:27,3.4,3.4,3.4,3.4,3.4
2015-04-12 15:25:28,3.54,3.54,3.54,3.54,3.54
2015-04-12 15:25:29,3.67,3.68,3.67,3.67,3.68
2015-04-12 15:25:30,3.69,3.69,3.69,3.69,3.69
2015-04-12 15:25:31,3.7,3.7,3.7,3.7,3.7
2015-04-12 15:25:32,3.67,3.67,3.67,3.67,3.67
2015-04-12 15:25:33,3.56,3.56,3.56,3.56,3.56
2015-04-12 15:25:34,4.03,4.03,4.03,4.03,4.03
2015-04-12 15:25:35,5.53,5.54,5.53,5.53,5.54
2015-04-12 15:25:36,6.69,6.7,6.69,6.69,6.7
2015-04-12 15:25:37,5.87,5.88,5.87,5.87,5.88
2015-04-12 15:25:38,4.59,4.6,4.59,4.6,4.6
2015-04-12 15:25:39,3.58,3.59,3.58,3.59,3.59
2015-04-12 15:25:40,2.92,2.93,2.92,2.93,2.93
2015-04-12 15:25:41,2.68,2.68,2.68,2.68,2.68
2015-04-12 15:25:42,2.62,2.62,2.62,2.62,2.62
2015-04-12 15:25:43,2.58,2.58,2.58,2.58,2.58
2015-04-12 15:25:44,2.61,2.61,2.61,2.61,2.61
2015-04-12 15:25:45,2.61,2.62,2.61,2.61,2.62
2015-04-12 15:25:46,2.54,2.55,2.54,2.55,2.55
